Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,transmission factor,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,0,2114683909,4.242759943008423,0.07726980114422313,0.7100422650971933,0.21571647172967232,0.9698436919540866,0.7802322539151558,0.5959540444904627,0.0,0.0,0.5959540444904627,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,1,986208138,4.222047328948975,0.07837908609771023,0.7706476813737307,0.16158854047412038,0.9646584362314615,0.8132038486788814,0.5564437920883354,0.0,0.0,0.5564437920883354,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,2,1033931326,4.264046907424927,0.07328544771321002,0.7000009021231395,0.16373861104030143,0.956558961066213,0.8088799185880423,0.5943954526658058,0.0,0.0,0.5943954526658058,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,3,695396926,4.096045255661011,0.0746330652217743,0.6995425267976708,0.14670985767444003,0.9636486389631124,0.8477068945783506,0.5159546925873717,0.0,0.0,0.5159546925873717,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,4,1961342982,4.322757959365845,0.07575820946161287,0.7482422560639931,0.16923623155001347,0.9558292858541704,0.8195021810884406,0.6340264177077375,0.0,0.0,0.6340264177077375,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,5,2021041766,4.251045227050781,0.06782423234248781,0.6362266373396331,0.16524995469651693,0.9598234769694042,0.8327132267467262,0.43604966972470033,0.0,0.0,0.43604966972470033,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,6,1150402562,4.2300474643707275,0.07039538388406186,0.7225522820957379,0.18971822200140387,0.9612480039493576,0.7993729406790107,0.5155061609749256,0.0,0.0,0.5155061609749256,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,7,1992340928,4.210045576095581,0.05708929084339763,0.6426297645857006,0.1453280425743396,0.9663530977712963,0.8553040899882938,0.594894824901012,0.0,0.0,0.594894824901012,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,8,596865782,4.2287561893463135,0.06886188576652623,0.6893106248828296,0.1495288010848263,0.9588364305227735,0.8287639792104265,0.5154563085353351,0.0,0.0,0.5154563085353351,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,9,1412933653,4.4390480518341064,0.07130100018719426,0.7823317989913346,0.1486321045392245,0.9514793005569434,0.8195480806780714,0.5553076059787491,0.0,0.0,0.5553076059787491,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,10,465654247,4.563050270080566,0.07219908205019461,0.7760454630288338,0.16668615748368265,0.9581892902610177,0.8160751210917979,0.6333205199813228,0.0,0.0,0.6333205199813228,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,11,1136163917,4.200875759124756,0.07255606943252797,0.8198062347905436,0.17889661575038074,0.9539951429120415,0.7990875691835823,0.5154176135060956,0.0,0.0,0.5154176135060956,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,12,600597301,4.290759086608887,0.054438298480330716,0.6762499039458147,0.10286069364516277,0.9614175082437878,0.8714929454371843,0.5549479742722899,0.0,0.0,0.5549479742722899,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,13,283485519,4.55704927444458,0.0750296122344766,0.7140516520889499,0.16013756867037865,0.9620966556698377,0.8297562295853494,0.5152971052681662,0.0,0.0,0.5152971052681662,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,14,2059112513,4.474049091339111,0.05663542829286739,0.7302978730715145,0.14723774591724711,0.9644597313733714,0.8435737894678708,0.5961644942054759,0.0,0.0,0.5961644942054759,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,15,894642810,4.219687461853027,0.05494230484573829,0.5814546791713343,0.12046663903445673,0.9598725958541999,0.8740054443340055,0.4363986140105579,0.0,0.0,0.4363986140105579,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,16,79458643,4.123660564422607,0.07888237537875906,0.742749575882064,0.11552046411582151,0.9586198318015035,0.8696326467270211,0.5156351528255105,0.0,0.0,0.5156351528255105,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,17,1460543985,4.24904727935791,0.06803828950466681,0.8972777627346816,0.20024973528509807,0.9632527797385212,0.7891135248621407,0.5560330781384895,0.0,0.0,0.5560330781384895,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,18,1160310586,4.2510459423065186,0.06973629241758553,0.6588828273057143,0.15280631292693006,0.951496864636421,0.8118958391056046,0.5938727892850051,0.0,0.0,0.5938727892850051,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,19,457495139,4.089044809341431,0.07894310484588217,0.8661696367758315,0.22081777963190619,0.9674848627789249,0.7678978353198366,0.5958421581003708,0.0,0.0,0.5958421581003708,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,20,567169085,4.2106614112854,0.07749975215823772,0.6893489066934393,0.15058878250750374,0.9659564333873485,0.84760608064826,0.5170750654299034,0.0,0.0,0.5170750654299034,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,21,1100118300,4.270045757293701,0.056017572088859297,0.6225676171520146,0.18139521032082645,0.9641913532849676,0.8089353182406019,0.5149588324157252,0.0,0.0,0.5149588324157252,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,22,1132769411,4.195046663284302,0.061686202461547206,0.7806936268959442,0.22050058379948825,0.9505424976578571,0.761982902466962,0.5544818301391159,0.0,0.0,0.5544818301391159,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,23,769167530,4.085122346878052,0.08150661316641916,0.7440281657501504,0.2056855212977727,0.9517961119062722,0.7739151534066672,0.554685461757725,0.0,0.0,0.554685461757725,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,24,155432522,4.301661729812622,0.06681685374403844,0.825696668720432,0.21711181940016136,0.9642641074982395,0.780252087246941,0.594051928327847,0.0,0.0,0.594051928327847,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,25,896640668,4.058043479919434,0.07649127431529128,0.6511295876044549,0.13602245738414798,0.9475669394300839,0.831488031619712,0.4744431996019784,0.0,0.0,0.4744431996019784,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,26,1806013318,4.035043716430664,0.061130272865157,0.8170712934784664,0.1657456146407327,0.9660482685681301,0.814812410291119,0.556365372429851,0.0,0.0,0.556365372429851,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,27,1975687421,3.9580442905426025,0.05594768344382795,0.7299683502472601,0.21877612371242236,0.9368374013887683,0.7368578813172283,0.4348401749939629,0.0,0.0,0.4348401749939629,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,28,1715568013,4.177660226821899,0.06608465267405075,0.8314264695588522,0.1685459656764553,0.9568577795849742,0.8070465695716942,0.5952192285639333,0.0,0.0,0.5952192285639333,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,29,448006699,4.010042667388916,0.07396537423713115,0.6638187273800362,0.1605174766083062,0.9672440512853991,0.8336565991056204,0.5172226626208274,0.0,0.0,0.5172226626208274,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,30,1577629530,4.0630433559417725,0.05648500068021598,0.7371532839730659,0.16430562056769113,0.9612181315823041,0.8146356438676204,0.5552994525432386,0.0,0.0,0.5552994525432386,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,31,762041545,3.9490444660186768,0.05981963161574781,0.6382950590977883,0.25650266078626305,0.9592132270426884,0.7505296564092155,0.47605022947250897,0.0,0.0,0.47605022947250897,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,32,1191135949,4.421661853790283,0.0739065931486678,0.7566683088577116,0.192539512115411,0.9547081982305511,0.8103824386885523,0.5943579423678337,0.0,0.0,0.5943579423678337,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,33,1681244314,4.651050090789795,0.06565910389552228,0.6682923692809573,0.13051986741054736,0.955952393333442,0.8456621587386531,0.5937315803046619,0.0,0.0,0.5937315803046619,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,34,881031684,4.616049528121948,0.05575025232019835,0.8023277762630091,0.2000631100895878,0.9590066449265332,0.7795391931326736,0.5944154394473489,0.0,0.0,0.5944154394473489,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,35,1459414639,4.431877374649048,0.07336471247566771,0.6501571350906298,0.12966276835944382,0.9609481256610014,0.8501267565227192,0.4764343689055711,0.0,0.0,0.4764343689055711,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,36,1717144779,4.146043539047241,0.06792350487282496,0.7174356589548748,0.16313062585025373,0.9375715555260176,0.8026516807654338,0.5541639604515788,0.0,0.0,0.5541639604515788,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,37,234383320,4.049043416976929,0.06339609773311111,0.874166789487103,0.23378423587994235,0.9495616769941396,0.739633933203655,0.43482868057058033,0.0,0.0,0.43482868057058033,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,38,809921203,4.284045696258545,0.054358509979641714,0.6706383625762422,0.1718326513282478,0.9618300831253308,0.8228545402915567,0.5556113544645115,0.0,0.0,0.5556113544645115,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,39,633889183,4.590051651000977,0.06208912195847518,0.6544941153712621,0.09943529499622031,0.9678672046825896,0.8900176921413379,0.5555447193812941,0.0,0.0,0.5555447193812941,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,40,526735776,4.309045791625977,0.06618847377490535,0.8090038062022294,0.237180771365575,0.9668854150431214,0.756135869208778,0.47579327298234736,0.0,0.0,0.47579327298234736,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,41,1580902692,3.9730417728424072,0.07246519576712153,0.6830863740944495,0.15279533311365326,0.960694531296153,0.8151630534536719,0.51645140507711,0.0,0.0,0.51645140507711,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,42,1782693368,4.185043811798096,0.06093684042256697,0.8001513847652225,0.13075212902644992,0.9492649763695772,0.848112713328723,0.43631683056342824,0.0,0.0,0.43631683056342824,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,43,363244612,4.510604619979858,0.05720130031673386,0.6727623821458454,0.12722038359467852,0.9596931308887342,0.8540926663847296,0.5946242777200653,0.0,0.0,0.5946242777200653,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,44,945660547,4.262044668197632,0.05903890489768417,0.7354199114951071,0.1647890748616521,0.9519648179577086,0.8206214262615272,0.5150979604318858,0.0,0.0,0.5150979604318858,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,45,547955011,4.516047716140747,0.075655832155935,0.7978377112574548,0.1894259324318843,0.9557978625606363,0.7903263945394948,0.43563774433008357,0.0,0.0,0.43563774433008357,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,46,1042863499,4.428049087524414,0.060966395892027875,0.6566386268500785,0.1718740477265389,0.9604459566280953,0.7998953077298099,0.595900040222704,0.0,0.0,0.595900040222704,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,47,894659845,4.271907091140747,0.05101639007430075,0.76274397693699,0.15565182155552468,0.9456939782648887,0.8063389444247211,0.5938219308303558,0.0,0.0,0.5938219308303558,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,48,985027930,4.353044748306274,0.07752087446343517,0.855048023844556,0.21895808496784117,0.9367001952132563,0.7648608181047496,0.43493866001945064,0.0,0.0,0.43493866001945064,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,49,776696670,4.045042991638184,0.0712224663629448,0.8652428564713371,0.14626290906922582,0.9651911912778388,0.8238331262205054,0.5961487018753364,0.0,0.0,0.5961487018753364,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,50,934013921,3.9700422286987305,0.08220492845412383,0.8497027160154335,0.17006532880086894,0.9593878377837742,0.8086681203275046,0.39728720317709587,0.0,0.0,0.39728720317709587,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,51,357017747,4.042043209075928,0.06497220071542455,0.7296138793257658,0.11230954278378143,0.9566049072959345,0.8625102432735788,0.5149487623355539,0.0,0.0,0.5149487623355539,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,52,1523601588,4.442047595977783,0.06331640647116688,0.7344408086508427,0.1193553041718142,0.9621334234005162,0.8694412851983987,0.5944319393499166,0.0,0.0,0.5944319393499166,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,53,393891727,3.9570422172546387,0.0681360021827342,0.45978548122617907,0.15773222279585566,0.9597078455993449,0.8324250450866043,0.43653877634907895,0.0,0.0,0.43653877634907895,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,54,1248230087,4.281047105789185,0.07479403522216334,0.7212820024923252,0.2295386864063875,0.9546124324249733,0.7455914766409479,0.4756677604059352,0.0,0.0,0.4756677604059352,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,55,2005900680,4.440011262893677,0.054016991010250176,0.7809850922758949,0.1132502636105417,0.9614584699977891,0.8588374852051882,0.5163158086789877,0.0,0.0,0.5163158086789877,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,56,2008544415,4.304046154022217,0.054746287544296314,0.7971189009070503,0.2234802804860497,0.9601829633880381,0.7624104642575941,0.5542645662083333,0.0,0.0,0.5542645662083333,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,57,1536469360,3.9300429821014404,0.07375776843692844,0.6686926402130091,0.10266410053292606,0.9536030844798766,0.8635686696638656,0.35639447704615373,0.0,0.0,0.35639447704615373,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,58,558686474,4.31404709815979,0.061276028960579695,0.6281531583204484,0.17327977609381506,0.9590002594978061,0.8043651450923964,0.554423486098025,0.0,0.0,0.554423486098025,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,59,272957422,4.401247262954712,0.07783686731465717,0.7689784423531983,0.1376020927590978,0.9579140838303536,0.8482370255897322,0.5963046884306142,0.0,0.0,0.5963046884306142,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,60,204916245,3.978041887283325,0.06589572315046374,0.8205886879469881,0.1689240888336796,0.9520850675788531,0.8045687710378325,0.356683648840919,0.0,0.0,0.356683648840919,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,61,701325674,4.155045032501221,0.07598541078874295,0.6854049606171351,0.1816899464421323,0.9617483852306887,0.7987198252250617,0.5950107545327237,0.0,0.0,0.5950107545327237,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,62,1052334331,3.99804425239563,0.08239975717982118,0.7357564565490639,0.1748304296767388,0.9598723645301542,0.8035259499445253,0.4760172518510693,0.0,0.0,0.4760172518510693,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,63,1683230901,3.9060420989990234,0.056204813569384234,0.7968209449952013,0.16569076215073403,0.9458651923197327,0.8008615133793421,0.3560437771627253,0.0,0.0,0.3560437771627253,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,64,1867642198,4.096819877624512,0.06044812812203284,0.8737138243608783,0.20909825940532048,0.9703119215533897,0.7721921843968085,0.5572035842117161,0.0,0.0,0.5572035842117161,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,65,2043831889,4.234044075012207,0.05349584606070281,0.830995030187752,0.18784775993160185,0.961096601162512,0.7985849405108985,0.476206943076511,0.0,0.0,0.476206943076511,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,66,1926041859,4.130112171173096,0.07778167745845439,0.6388758541142847,0.17266520727576073,0.9667900460755547,0.8210985352968615,0.4763362331939247,0.0,0.0,0.4763362331939247,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,67,1532785696,4.069860219955444,0.07462639059372526,0.6929411269896818,0.12349119349858721,0.971318224594405,0.864609395545831,0.47597002088640705,0.0,0.0,0.47597002088640705,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,68,1775769804,4.092820167541504,0.07942539699828713,0.6827467125254411,0.3136628169678634,0.953622479195447,0.6813790773552529,0.476409427107503,0.0,0.0,0.476409427107503,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,69,602480255,4.1320436000823975,0.055610668994724645,0.7166268095591589,0.15027760084879935,0.9435849877719029,0.8148166366020768,0.3959270166070904,0.0,0.0,0.3959270166070904,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,70,2004750337,4.0084333419799805,0.0643750840827459,0.7865271254804533,0.16966203471083857,0.931253938796143,0.8098119719385346,0.4341073267704345,0.0,0.0,0.4341073267704345,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,71,1419801162,3.96450138092041,0.07478784798342591,0.8129081648632632,0.1836349857062657,0.9509895245620886,0.7929271209010393,0.47537589984493495,0.0,0.0,0.47537589984493495,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,72,159306689,4.085819721221924,0.05898268686738974,0.7360809398969879,0.18042493039536545,0.9520429917304861,0.8049150503681853,0.43614593108159094,0.0,0.0,0.43614593108159094,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,73,943239329,4.308044672012329,0.0764898628042968,0.5688835643078806,0.1901396444097689,0.9466910927170429,0.7900481928958647,0.3957428047680485,0.0,0.0,0.3957428047680485,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,74,520480270,4.179112911224365,0.056555987150357395,0.8220061320807339,0.1417175599080008,0.9600882239001806,0.8408970111419571,0.5558242635503605,0.0,0.0,0.5558242635503605,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,75,780435767,4.0190794467926025,0.06408023137556454,0.7884245648675288,0.2011350331280279,0.9447736606441566,0.7811431545378895,0.39527402240128245,0.0,0.0,0.39527402240128245,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,76,1641310461,4.389822006225586,0.06627152271070552,0.814923951263409,0.14756606082183626,0.9662546433497063,0.8354147600690922,0.5162955045821109,0.0,0.0,0.5162955045821109,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,77,944092109,4.391356945037842,0.05735178360110437,0.7830758338913535,0.16422013383405584,0.9373509909641207,0.7954757815588911,0.5535186926652971,0.0,0.0,0.5535186926652971,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,78,445641572,4.077257871627808,0.07725552334611845,0.851962353525788,0.19173619664046837,0.9508460617372044,0.7730942871988931,0.43688296379667385,0.0,0.0,0.43688296379667385,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,79,599896403,4.006665229797363,0.08029965329130455,0.7017806864353886,0.17027785623620903,0.9551819912877291,0.8159547397019726,0.395449113581356,0.0,0.0,0.395449113581356,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,80,748889815,4.24982213973999,0.0634240295159776,0.6109599516292096,0.13739768981295555,0.9469843236074464,0.8364664048778891,0.5929779588657436,0.0,0.0,0.5929779588657436,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,81,1229454562,4.273099184036255,0.06835864868469767,0.6272651638901772,0.17758839082562894,0.9469031625292585,0.7933749886500122,0.5554320080534492,0.0,0.0,0.5554320080534492,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,82,1136346027,4.115937948226929,0.07726903691889153,0.8090541885337662,0.14152014393236262,0.9598913029897653,0.8403690612343201,0.5148417734687216,0.0,0.0,0.5148417734687216,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,83,1976046373,3.942988157272339,0.08072876552005508,0.48493306780411705,0.13153618875884374,0.9386901098385115,0.8648720562861324,0.39515090163736233,0.0,0.0,0.39515090163736233,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,84,488676322,4.219937324523926,0.05517952160856427,0.5868971778771076,0.12433365851138026,0.9681623818061061,0.8541780105641513,0.5958535433694645,0.0,0.0,0.5958535433694645,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,85,623440774,4.50552773475647,0.0660380905118181,0.6052795933815339,0.15792623036939274,0.9606985129449009,0.8177364147671274,0.5540568240505942,0.0,0.0,0.5540568240505942,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,86,843544805,4.071021318435669,0.07869782278737819,0.5938321833883428,0.16709396845497962,0.9534798037340968,0.8119232548427168,0.4767188393167374,0.0,0.0,0.4767188393167374,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,87,748296898,4.1877593994140625,0.056662774460011625,0.6602353389272214,0.16305040595329504,0.9558776093319616,0.8266462640020531,0.6339107226293913,0.0,0.0,0.6339107226293913,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,88,150503960,4.1238298416137695,0.05986059926553229,0.7733193808590123,0.1828839119094004,0.9578044656827963,0.8025856491020592,0.5537785241056793,0.0,0.0,0.5537785241056793,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,89,230484175,4.063728094100952,0.06562415476606545,0.8393322652514403,0.15941149482787279,0.916612763061754,0.7723378742634303,0.35543799509461116,0.0,0.0,0.35543799509461116,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,90,349839797,4.072213411331177,0.07467575731578369,0.682292619222934,0.1789914883571197,0.9356346782854292,0.7977098901544669,0.3942562735987661,0.0,0.0,0.3942562735987661,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,91,373605323,4.063804388046265,0.07528181912557247,0.7768603944323715,0.146172946319175,0.9401392939258433,0.8185284953765233,0.5145080847076957,0.0,0.0,0.5145080847076957,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,92,862821451,4.263833284378052,0.07772750606609821,0.6273833879118245,0.15044828913779124,0.9586651654087823,0.8390559593995249,0.554991898918842,0.0,0.0,0.554991898918842,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,93,1146183646,4.215826988220215,0.06486633252991593,0.758672467536589,0.1606565897131356,0.9624788658954501,0.8221574718165059,0.5548655531140804,0.0,0.0,0.5548655531140804,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,94,1427834260,4.089399814605713,0.07716736218235427,0.8161198915202929,0.21789127422426105,0.9220367946885203,0.731543640533155,0.39469336490830026,0.0,0.0,0.39469336490830026,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,95,874363302,4.164095163345337,0.05397045668639664,0.6270340112338899,0.16544561463499008,0.9618168580926071,0.8274013938843136,0.5959241061467584,0.0,0.0,0.5959241061467584,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,96,359019150,4.183271884918213,0.06772216026778131,0.8568681519572469,0.17261137785093786,0.9604873766589401,0.8101480268006582,0.475151562655958,0.0,0.0,0.475151562655958,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,97,166009812,4.193369150161743,0.05202273798806525,0.6438548904118769,0.14182634736882815,0.966071669018879,0.8429198030629449,0.556276974403365,0.0,0.0,0.556276974403365,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,98,432260974,4.102087497711182,0.056235392264085214,0.8575308226288185,0.15645159274637427,0.960758088182805,0.8243199599567137,0.4357963010591893,0.0,0.0,0.4357963010591893,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,99,1328063664,4.1978724002838135,0.06377438759343708,0.8786981079439927,0.20450981225340426,0.954588921563346,0.7632649812161167,0.5559443540234278,0.0,0.0,0.5559443540234278,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,100,2090951919,4.043468952178955,0.07311401890539908,0.6898720893028373,0.14597152727714718,0.9617746321100494,0.8496471647496174,0.5566913876459733,0.0,0.0,0.5566913876459733,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,101,784601027,4.177225589752197,0.06153493846077807,0.6400190109699239,0.1348481048592049,0.9506480633572917,0.8461464407476875,0.5544342262377878,0.0,0.0,0.5544342262377878,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,102,1773973039,3.960801839828491,0.06105591533580907,0.6896069846541573,0.23591258854859118,0.9311279916677506,0.7261206176958688,0.39431023886718414,0.0,0.0,0.39431023886718414,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,103,1371273618,3.9368443489074707,0.06665058848573852,0.7108709241270852,0.1547145886958352,0.9441465672476639,0.8068769257408961,0.3953930716675947,0.0,0.0,0.3953930716675947,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,104,1971207721,4.207721471786499,0.05118337755096719,0.5505677630448315,0.19203265887596183,0.9634021993915894,0.7976549898868542,0.4762384407782879,0.0,0.0,0.4762384407782879,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,105,1230012656,4.236445188522339,0.050910887508369154,0.622287588800582,0.13938798163724184,0.9613118887772112,0.8425174509346551,0.47584882496399045,0.0,0.0,0.47584882496399045,11.0,13.0
