Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,transmission factor,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,10,1393278237,5.413012266159058,0.0740048396206032,0.713433348143559,0.22863298273180704,0.9536289891089812,0.7531123990667433,0.311481537021726,0.0,0.0,0.311481537021726,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,11,593586397,5.531013011932373,0.08199801885884203,0.7661125814169973,0.1513021000924031,0.9364104034045349,0.8035950612453236,0.33888049328076253,0.0,0.0,0.33888049328076253,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,12,1133977759,5.676009178161621,0.07903456382040946,0.6642050497048593,0.19782211816207018,0.9464317311730176,0.7821911373676098,0.36779210065737444,0.0,0.0,0.36779210065737444,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,13,1960497424,5.467010498046875,0.07910269459709304,0.667048991363384,0.23188819687447468,0.9589221049656601,0.7486981431791918,0.3677660413474616,0.0,0.0,0.3677660413474616,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,14,609630810,5.500011444091797,0.04687152024924567,0.5961872835468639,0.12683481032018248,0.9428325971670994,0.848670310839467,0.3670977586611228,0.0,0.0,0.3670977586611228,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,15,284694112,5.749181032180786,0.08104894469020076,0.7668316478869336,0.2592673095458149,0.9550215616127229,0.7288075915635744,0.34007751499614786,0.0,0.0,0.34007751499614786,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,16,1485092390,5.755009651184082,0.0722754759697499,0.6283596350961148,0.16720354735899123,0.9532556954355134,0.8173961396017314,0.36818571154383195,0.0,0.0,0.36818571154383195,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,17,964264879,5.722012996673584,0.0707771103658729,0.6086609369096527,0.14840694286546371,0.939698805331121,0.8335871376303969,0.3949416660853258,0.0,0.0,0.3949416660853258,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,18,2071076345,5.306010723114014,0.06560674869597227,0.553426782265825,0.11949317828863386,0.945753888913873,0.8710261612337638,0.39739530346908486,0.0,0.0,0.39739530346908486,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,19,1274968857,5.3620123863220215,0.05635083133516587,0.8654618184066044,0.1522860681041827,0.9551582417951461,0.8110476740690646,0.3691966410330147,0.0,0.0,0.3691966410330147,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,20,822550227,5.626010894775391,0.04994709402763591,0.6921418856608688,0.12504530705953085,0.9601113851703662,0.8570447572436682,0.39703650773078475,0.0,0.0,0.39703650773078475,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,21,829848767,5.342011213302612,0.05844817597988778,0.611774934656283,0.14268674768249173,0.9257903694604993,0.8098939324310023,0.31071635942983933,0.0,0.0,0.31071635942983933,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,22,1206534333,5.450011968612671,0.04926472754065967,0.6825908037287333,0.10575314604312017,0.9490314276684961,0.8540824360243745,0.4246362591596453,0.0,0.0,0.4246362591596453,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,23,391541795,5.329011917114258,0.08129241425632784,0.6467178137870779,0.2371372293665522,0.9450162632149128,0.7367468650484378,0.2543868291416261,0.0,0.0,0.2543868291416261,8.0,26.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,24,745022002,5.511011123657227,0.0793244802970919,0.8511228972514877,0.2443611765983665,0.9320103282074617,0.7368576426573816,0.3397045508788617,0.0,0.0,0.3397045508788617,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,25,1949339909,5.474011421203613,0.04712259429234737,0.7539412290606411,0.18843826162426586,0.9389380913336871,0.7862115056364932,0.395808933755597,0.0,0.0,0.395808933755597,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,26,525868732,5.725011825561523,0.0856509784081572,0.7978879435811057,0.18058072808667328,0.9435621309482337,0.7879504988673355,0.42422563107897093,0.0,0.0,0.42422563107897093,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,27,2102773806,5.651181221008301,0.08182711454860847,0.7497756717346383,0.1359803196464715,0.9461215786889655,0.8370674476334607,0.3677096561999387,0.0,0.0,0.3677096561999387,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,28,66118438,5.526010274887085,0.06541245266924893,0.8110985902346229,0.14988135919580733,0.9453916453165273,0.8205498766251009,0.39733643103604455,0.0,0.0,0.39733643103604455,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,29,1111406759,5.344008684158325,0.0719558212474974,0.5935516567891443,0.15718005010143724,0.9435056363847754,0.7981127909528508,0.39707671513855713,0.0,0.0,0.39707671513855713,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,30,1568317111,5.468013286590576,0.08067163115882368,0.6184985362233347,0.1436698222354452,0.9419633051935561,0.8378858834398252,0.3389940916152992,0.0,0.0,0.3389940916152992,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,31,1805557375,5.432011127471924,0.08803078972804543,0.8235861802341717,0.15312546827420043,0.9464968007349329,0.8175318442841722,0.3393563490087971,0.0,0.0,0.3393563490087971,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,32,82744573,5.536009311676025,0.08203933232978744,0.7084618477525709,0.17878685226773397,0.9567809826657949,0.795892101435788,0.4257690685948547,0.0,0.0,0.4257690685948547,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,33,1195804508,5.707011938095093,0.08424206140016519,0.7767793197490823,0.2043380599283599,0.951884807039061,0.7750122070827989,0.4252905500499423,0.0,0.0,0.4252905500499423,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,34,1359219260,5.815012454986572,0.05840208445662058,0.8349828709731858,0.17275574700280183,0.9573101696079913,0.8186420943102561,0.3970768064041546,0.0,0.0,0.3970768064041546,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,35,631998362,5.505179405212402,0.08167327177210487,0.8852681453865463,0.20773446571189144,0.9498306350159642,0.7533539998429967,0.28371094212302717,0.0,0.0,0.28371094212302717,9.0,25.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,36,1934272762,5.653008937835693,0.06552716740015684,0.5518466345413594,0.195733736746516,0.9404742514405467,0.7885134013986888,0.3395863527217108,0.0,0.0,0.3395863527217108,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,37,1139304855,5.555009841918945,0.05231158221245234,0.6073986479522053,0.1553271907241817,0.9242034047798384,0.8066224056958973,0.3392897119355027,0.0,0.0,0.3392897119355027,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,38,1377426521,5.743012428283691,0.07058354404123351,0.8851385480048175,0.233629278320723,0.9609460326680217,0.7715051534532924,0.31154927203860916,0.0,0.0,0.31154927203860916,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,39,133355962,5.60818076133728,0.08250969326963727,0.8183871395171931,0.14055463239698307,0.9567072955622817,0.8442437484828873,0.4259470245757516,0.0,0.0,0.4259470245757516,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,40,659406767,5.589010000228882,0.07993299916816021,0.767866399804378,0.1705815670824585,0.945003391109782,0.8111948388596942,0.4521057030176101,0.0,0.0,0.4521057030176101,15.0,19.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,41,201255546,5.4790120124816895,0.0752188258279914,0.7975820738859406,0.13465863965613328,0.9503309858396516,0.8360091205825866,0.4243722046526463,0.0,0.0,0.4243722046526463,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,42,498351581,5.389012098312378,0.053037019964216656,0.8215923125132313,0.1638771789289455,0.9547183001580929,0.8050441843289727,0.3685395203218067,0.0,0.0,0.3685395203218067,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,43,1029523876,5.378179550170898,0.05594599875698847,0.7271485490631561,0.17539964935336455,0.9458950657084971,0.7970137414179389,0.3680811047140099,0.0,0.0,0.3680811047140099,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,44,720082184,5.517011880874634,0.08050961776894462,0.7746421696012351,0.29628246255745544,0.9278836395259317,0.6542208227718953,0.42428874076937023,0.0,0.0,0.42428874076937023,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,45,925242917,5.357012033462524,0.06297953629715836,0.7478634152742957,0.19666510989540098,0.9364592159439742,0.767754403379572,0.3392839636699329,0.0,0.0,0.3392839636699329,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,46,952469479,5.283011436462402,0.08969965950404976,0.8582961079298023,0.2937971293528243,0.9289917212988479,0.6646513624324291,0.34011375775140246,0.0,0.0,0.34011375775140246,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,47,1750347194,5.280012369155884,0.07100163611534331,0.7545787310498563,0.2179695604994573,0.9475673465124229,0.7355022724344757,0.3410141934669244,0.0,0.0,0.3410141934669244,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,48,246647841,5.575011968612671,0.053870214446426014,0.6997087580039151,0.14455624260993818,0.9443189221601924,0.8303857719416111,0.3673593714684907,0.0,0.0,0.3673593714684907,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,49,491653253,5.4530110359191895,0.06583281245708343,0.5715887441558516,0.1426457192465632,0.9448133983380168,0.8434823520773597,0.36741940216316904,0.0,0.0,0.36741940216316904,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,50,1121720901,5.386012554168701,0.052596601279842004,0.6843785416948321,0.1588002887172772,0.9375096181406686,0.831714319691786,0.4528716463901068,0.0,0.0,0.4528716463901068,15.0,19.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,51,789227114,5.7261810302734375,0.08066834889021236,0.6248908001622111,0.15015392109533288,0.9440882656021075,0.8227344728916778,0.3678769018883604,0.0,0.0,0.3678769018883604,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,52,989475898,5.531011343002319,0.0490575196146618,0.7589054874348726,0.18555145774362508,0.9580093012611562,0.794305915168767,0.4250022662057343,0.0,0.0,0.4250022662057343,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,53,753262276,5.4080119132995605,0.06250200693759608,0.6176838160957248,0.17312031086818586,0.9528344358934234,0.8096139424192832,0.3689411262685002,0.0,0.0,0.3689411262685002,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,54,1899116481,5.312012195587158,0.08249158638111212,0.7811514743672708,0.13785947647860924,0.9601217044775883,0.8488237667491446,0.28351384679578673,0.0,0.0,0.28351384679578673,9.0,25.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,55,889914664,5.34701132774353,0.0721229631009402,0.6036105586024032,0.28977890533514417,0.9459246642831977,0.7013940862411635,0.3969228541221114,0.0,0.0,0.3969228541221114,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,56,1494169291,5.53801155090332,0.06941047908204917,0.8622474084889765,0.13514199909023855,0.9484032245232407,0.8362127857401905,0.42462955587815837,0.0,0.0,0.42462955587815837,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,57,333409380,5.4200119972229,0.0709592373087768,0.8235302148943697,0.16478933995891007,0.9488524129393393,0.8055982545370057,0.4250876632102836,0.0,0.0,0.4250876632102836,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,58,1611304888,5.478013753890991,0.05204133721195685,0.6204470539970829,0.1230725875036743,0.9446308508242491,0.8513050279238723,0.4244279384767773,0.0,0.0,0.4244279384767773,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,59,179896050,5.579180002212524,0.060630654150351064,0.7481618876829147,0.11569694847410951,0.9391803094304745,0.8551720504714617,0.31104931636853644,0.0,0.0,0.31104931636853644,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,60,819442457,5.637011766433716,0.07050170846639156,0.7911121925859834,0.1520962419759359,0.9365496900104667,0.8064468531308195,0.3678483327857541,0.0,0.0,0.3678483327857541,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,61,922351132,5.6430113315582275,0.06340365557709329,0.8457056949354188,0.1718544134932836,0.9291340609781267,0.7696772643138187,0.4532098635747601,0.0,0.0,0.4532098635747601,15.0,19.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,62,1103622201,5.781012058258057,0.05069533365469689,0.6790692104221371,0.1098748997875527,0.9536927262067764,0.8639176188545264,0.3120567548247465,0.0,0.0,0.3120567548247465,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,63,1680835334,5.4311792850494385,0.09052799349837522,0.772689572263832,0.19225218035081312,0.955748354105674,0.8049607410009004,0.42610514909824243,0.0,0.0,0.42610514909824243,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,64,703685765,5.638182163238525,0.049664804948411634,0.6332892713631679,0.17206454943869356,0.9406688845449799,0.7929624075927748,0.3398741562020579,0.0,0.0,0.3398741562020579,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,65,471558427,5.609012126922607,0.0737848564541417,0.7607564492395201,0.2725660573948592,0.9630914586741247,0.708612775947061,0.2835438690266519,0.0,0.0,0.2835438690266519,9.0,25.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,66,2061141639,5.420011758804321,0.08378748687589739,0.8357566423845736,0.1634486228116742,0.9584383048328651,0.8190457660457652,0.36900507208598743,0.0,0.0,0.36900507208598743,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,67,1600341612,5.377012491226196,0.0715831058804058,0.6028164278381949,0.17080290793974048,0.9362228769477391,0.8101188626377496,0.42547513122530733,0.0,0.0,0.42547513122530733,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,68,799577490,5.647180557250977,0.08272174971871141,0.682785509399882,0.20897350038795579,0.924065454498986,0.7603485120837877,0.3112389460017256,0.0,0.0,0.3112389460017256,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,69,892925292,5.53001070022583,0.08501257438561205,0.6771977692937573,0.19213693929037928,0.9615611687491472,0.7946989328644168,0.4261250005432772,0.0,0.0,0.4261250005432772,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,70,1023191363,5.607010364532471,0.06796515263630151,0.6820272049731076,0.17083504236059124,0.93001924071177,0.7941355708062147,0.39462821112556795,0.0,0.0,0.39462821112556795,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,71,1959497292,5.572012662887573,0.048006099404783065,0.514958240525483,0.13409154622058853,0.9302981489757837,0.8337405271710683,0.3682598096083553,0.0,0.0,0.3682598096083553,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,72,1199631565,5.5701820850372314,0.06285314285642346,0.6150536052738076,0.24793730044750698,0.9595896796024298,0.7456080958952115,0.398068458604166,0.0,0.0,0.398068458604166,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,73,2031163919,5.546012878417969,0.056716902287212635,0.7048218730070097,0.21954429356704994,0.9606833379303641,0.7613341546514715,0.3688496025958994,0.0,0.0,0.3688496025958994,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,74,943663755,5.367008924484253,0.05299053383214258,0.6294925643042303,0.1414126937715395,0.9584071259359297,0.8316707473905501,0.36925307995333934,0.0,0.0,0.36925307995333934,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,75,13760883,5.372011661529541,0.08383095149254872,0.6705216082246115,0.17713677483889173,0.9471073905875735,0.7901680741658051,0.3679831459069603,0.0,0.0,0.3679831459069603,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,76,2022679528,5.5130085945129395,0.07007214518255435,0.7084264520412402,0.16619511475568377,0.9438711168943955,0.8079818349544704,0.28295568291975814,0.0,0.0,0.28295568291975814,9.0,25.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,77,351049798,5.696012020111084,0.054344320154425516,0.7989758743984632,0.19534520139053801,0.9569102768865024,0.7788210617503357,0.4262495566902843,0.0,0.0,0.4262495566902843,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,78,951235112,5.462011814117432,0.0815081780718717,0.8855631218770038,0.1810159647667392,0.9369296796816976,0.7825826014788891,0.31053983690472303,0.0,0.0,0.31053983690472303,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,79,461751968,5.423009872436523,0.06724933650041841,0.7559583245799613,0.13622475723302022,0.9545638572216214,0.833695034644014,0.3965540028237642,0.0,0.0,0.3965540028237642,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,80,286977028,5.624010801315308,0.0572900246871567,0.7679186388114041,0.1429646558613292,0.9518154942906984,0.828119707833671,0.426034316061881,0.0,0.0,0.426034316061881,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,81,825563396,5.6140124797821045,0.061078231951377786,0.5896727736229385,0.165872223446711,0.919365307388361,0.8045819077714873,0.33887899354970147,0.0,0.0,0.33887899354970147,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,82,1207491478,5.586010932922363,0.06750589908893355,0.79517674133461,0.20587442119423918,0.9436378995778156,0.7789124964865631,0.2550230810305668,0.0,0.0,0.2550230810305668,8.0,26.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,83,1887593297,5.693012237548828,0.04765177013264108,0.6032431473740304,0.1357114605245496,0.9493616836210484,0.8355801001756554,0.396446361073009,0.0,0.0,0.396446361073009,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,84,1687565753,5.576009511947632,0.0631291517251397,0.732359150116731,0.13031819081117493,0.9514500180097426,0.8376152984083242,0.36700925059173883,0.0,0.0,0.36700925059173883,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,85,1857153899,5.494011878967285,0.06717644168127161,0.7055084672476483,0.1400509608546949,0.9577594811937155,0.8483601546839818,0.33972448871445343,0.0,0.0,0.33972448871445343,11.0,23.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,86,1785118040,5.573012351989746,0.053143010585844655,0.6567526018026214,0.26264346493500845,0.92347120390072,0.7290748750808292,0.25364965444690696,0.0,0.0,0.25364965444690696,8.0,26.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,87,920764929,5.760012865066528,0.06736519879869252,0.7894330991144304,0.1642753477617105,0.9457700471651527,0.8062389358501887,0.4245134522694914,0.0,0.0,0.4245134522694914,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,88,2085369097,5.435009002685547,0.07720644965172528,0.7785846644640314,0.2333632387738693,0.9286435324557029,0.7188997114130639,0.3111304598188525,0.0,0.0,0.3111304598188525,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,89,1023865529,5.493010997772217,0.04795591509998473,0.7441762170684001,0.1403228403721505,0.9182399268205005,0.8040278048123953,0.25404049291656494,0.0,0.0,0.25404049291656494,8.0,26.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,90,323249829,5.492009878158569,0.07566268817345975,0.7463136446531018,0.1448595113115718,0.9601441126679167,0.8282845091473605,0.42461673388280347,0.0,0.0,0.42461673388280347,14.0,20.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,91,1162709835,5.341012477874756,0.08215340763217657,0.736188946831082,0.1492512407892406,0.9381031655892201,0.8216007605418977,0.25427796183451745,0.0,0.0,0.25427796183451745,8.0,26.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,92,183568229,5.577011346817017,0.049633949317514005,0.7400535131116456,0.13850676859387623,0.9468718139808757,0.843501194853419,0.39630045412879056,0.0,0.0,0.39630045412879056,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,93,1765374533,5.830011606216431,0.06003323669423418,0.6153333404541977,0.17543597118765614,0.9099979235493679,0.7997373213790322,0.367085705158246,0.0,0.0,0.367085705158246,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,94,1201670959,5.22701096534729,0.08720503207472198,0.6529425148129118,0.17672534673380397,0.9515584550692072,0.7982768625853055,0.2554167834801926,0.0,0.0,0.2554167834801926,8.0,26.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,95,694228052,5.571012020111084,0.0861676414133656,0.8103543643862816,0.15725364221128943,0.9299790304271213,0.7857323766384955,0.39688976114475033,0.0,0.0,0.39688976114475033,13.0,21.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,96,1925151992,5.455010890960693,0.052481374122393176,0.549574270836007,0.17395978119829963,0.9544609867560867,0.7996475179402692,0.3125659698675885,0.0,0.0,0.3125659698675885,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,97,1338054194,5.5220112800598145,0.07924354457103834,0.8502605341633909,0.14534202610552513,0.9448806015192,0.8223379181908923,0.3112390321097929,0.0,0.0,0.3112390321097929,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,98,76542804,5.434011220932007,0.06358945462876205,0.6219118765399213,0.20372260277940613,0.9406368370023191,0.7710289655652494,0.36836148683241376,0.0,0.0,0.36836148683241376,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,99,382228820,5.408009767532349,0.053553975716285465,0.6415482123824611,0.19138545495569284,0.944541669117714,0.7748859763506843,0.31137903366471054,0.0,0.0,0.31137903366471054,10.0,24.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,100,789351915,6.3080151081085205,0.05597075826812199,0.8174459744859998,0.20370879847730258,0.9528998971580845,0.7780629120763958,0.3674531935797518,0.0,0.0,0.3674531935797518,12.0,22.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,101,962032824,5.388010263442993,0.060845954417309375,0.4984998622959564,0.16716793578512745,0.9195997962586123,0.8046268163174487,0.25408204971274834,0.0,0.0,0.25408204971274834,8.0,26.0
