Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,246,900772467,3.8596715927124023,0.18399413496339584,0.8389723806242674,0.19290515936813804,0.6153263247086916,0.5388536884777996,0.6551194764869909,0.0,0.0,0.6551194764869909,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,247,1508679019,2.699387311935425,0.1314568039115404,0.7740991938446183,0.13115824956271774,0.6671972154155668,0.6632627159358718,0.6972351728954358,0.0,0.0,0.6972351728954358,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,248,1984791431,2.9392013549804688,0.07389542889829402,0.7082878923523599,0.13417414625577215,0.8028212967533018,0.7166920557342594,0.8315000586595572,0.0,0.0,0.8315000586595572,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,249,391457837,2.8365349769592285,0.1437553861518541,0.7444004800833892,0.09149035300705277,0.6677069593824386,0.667549995701252,0.7040791729562362,0.0,0.0,0.7040791729562362,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,0,2081558133,6.255208730697632,0.0865415323470933,0.6988519842891708,0.19288748264474415,0.9465517053003353,0.8068896608501137,0.960522432018375,0.2872502900652195,0.042276656207864416,0.6309954857452911,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,1,1497058120,6.1526594161987305,0.08514136332969256,0.5888442730866132,0.12140367596183965,0.9009419009969419,0.8764899972202482,0.9265434777175959,0.2509211947728055,0.027586684510607862,0.6480355984341827,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,2,729400634,6.567749261856079,0.09625251803102844,0.7179184502968373,0.1675406559234958,0.8694012496632187,0.8327423348480363,0.8973781174091694,0.3138539287957829,0.03645025216413875,0.5470739364492476,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,3,1763909319,6.502913475036621,0.1432932637832034,0.508582800029537,0.1220622812344908,0.7657937611587022,0.8758190164886723,0.8025275889617423,0.22128596776479081,0.02691523075481152,0.5543263904421397,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,4,1489933983,6.310673713684082,0.08627844838538826,0.6492932879823463,0.1218095922973978,0.8932808495173126,0.8755326047009406,0.9179586642136806,0.2813063006031059,0.027610266007445743,0.6090420976031288,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,5,2020945875,6.176169395446777,0.10787915509052594,0.551818201905056,0.1436432568947378,0.8247193980245683,0.8506279109040135,0.8565696527488867,0.23053084756113157,0.03272041498304744,0.593318390204708,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,6,453741709,6.444894790649414,0.1540960605962721,0.5333325126184122,0.13015194097465443,0.7276347737219305,0.8669804282826048,0.7658001121661799,0.23373006541699914,0.028806401064686647,0.503263645684494,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,7,811108630,6.028953552246094,0.0746891616347413,0.6633372355757869,0.12625309418034394,0.9418884409031637,0.8725736113903122,0.9571479359998398,0.28836939485221386,0.026712022639389765,0.6420665185082365,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,8,1299892732,6.443990468978882,0.07796313351987533,0.5942087874965608,0.15832126422263415,0.9482589312245531,0.8460447915180432,0.9635173860818543,0.25061630214463454,0.03523220057392357,0.6776688833632961,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,9,1657653389,6.2057554721832275,0.14518941891896023,0.5142667354684766,0.12077511698962443,0.7126883426077955,0.8801428996823151,0.7449946406352271,0.22338030668793393,0.02732334216064572,0.4942909917866474,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,10,1522912140,6.465951204299927,0.16768782988314096,0.4038568538219387,0.09028989980634788,0.7131599578301119,0.9089420651563277,0.7467947519868356,0.17174000614747656,0.020815607359677867,0.554239138479681,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,11,1682934762,6.264688968658447,0.10799057093389511,0.5605511869956984,0.1322000559294221,0.8581160872118261,0.8696498083197942,0.8901106669812091,0.24307653538789634,0.029860123311239998,0.6171740082820729,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,12,1980183620,6.374885320663452,0.07074936989199566,0.6332344411635006,0.1301634742418305,0.9128510562765935,0.8699237764388711,0.9333092210072992,0.27755671896302125,0.02776617682544001,0.6279863252188382,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,13,522077418,6.243743181228638,0.12723767873923433,0.5888035652510643,0.13331477703802538,0.7856519061730112,0.8632459357323004,0.8201141471371767,0.25575258895188563,0.029925288738417394,0.5344362694468735,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,14,1737010421,6.20079493522644,0.0936344091560301,0.6275897551653828,0.1491691350955375,0.8713058491061133,0.8516410686285744,0.8960950813802094,0.27113300453861894,0.03322506700653546,0.5917370098350552,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,15,1675522530,6.297869920730591,0.18433167544340656,0.5096569579213572,0.10359020007689093,0.6971379336725098,0.895706956976888,0.7316892774728662,0.2258858846938216,0.023155733579860904,0.4826476591991836,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,16,786265154,6.269129037857056,0.09230552838928467,0.5713558151854342,0.09227315415981004,0.7644748814137877,0.9047868601022002,0.7976207088995758,0.25516595890002713,0.020103318952524457,0.5223514310470246,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,17,2145820292,6.119570016860962,0.0701172525432919,0.7914488513341474,0.22538152192354158,0.9861997074119826,0.772918672087219,0.9920158920791857,0.3247721000447988,0.048802686807397036,0.6184411052269897,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,18,412092080,6.25161600112915,0.07999966474812908,0.712298384107319,0.14015889077292262,0.9159244295623027,0.8639326024373013,0.9351167103593486,0.3163840053790357,0.030470896157668327,0.5882618088226449,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,19,2002268362,6.175596475601196,0.1328957692258578,0.5610091833526575,0.09553305655457056,0.7490420779459752,0.9008228358097021,0.783077838765299,0.24919939210173933,0.020955784326860544,0.512922662336699,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,20,188823919,6.364225625991821,0.08247087094799836,0.781454869245203,0.15180885656088378,0.8860402580086354,0.848957513051014,0.9097104887169449,0.34439857811417207,0.03308682415893083,0.5322250864438423,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,21,317817050,6.454395771026611,0.1815347052567921,0.4173551271373762,0.10638579275841548,0.6872172488266151,0.8925956075170659,0.7259678260761491,0.17576111982978523,0.024721001334207314,0.5254857049121564,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,22,1393278237,6.6766908168792725,0.12846008209713705,0.501048205499846,0.141224327509769,0.7327184378784196,0.8586782666292847,0.7707859816011982,0.2144101596636475,0.031345486989705934,0.5250303349478446,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,23,1637539751,6.113781213760376,0.09683578432298282,0.6686367211272792,0.15435689910610242,0.8050103531261512,0.8406105559136866,0.8370516611963013,0.29246281098311916,0.03332316835867566,0.5112656818545063,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,24,593586397,6.2209999561309814,0.10572239167668915,0.605238519736451,0.11419249981651132,0.820506092172695,0.8772914158029929,0.8525855974330393,0.27031594910021367,0.02491666059210868,0.5573529877407168,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,25,1133977759,6.113454341888428,0.10230179905794223,0.5266262187860968,0.141238320465049,0.8294480992655417,0.8618972808751589,0.8570006929242702,0.22316105364687286,0.031809579685142385,0.6020300595922551,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,26,707841343,6.261207103729248,0.10290128530953747,0.6633187428785473,0.15623326145827313,0.839078466837129,0.8493380611879607,0.8661840020543298,0.28765230149771226,0.03606139100239094,0.5424703095542267,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,27,585802385,6.009106636047363,0.07799932618690493,0.6014798274518963,0.11079245728367529,0.9603063241389842,0.8870511446976674,0.9715187149814419,0.26054778744512896,0.023854442847228995,0.6871164846890839,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,28,1705642419,6.216147184371948,0.06403038590146662,0.5244765881885887,0.16052641061834763,0.9406171178790034,0.8403752642226143,0.958550754135042,0.21432003589278,0.03631938403794312,0.707911334204319,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,29,1875774644,6.211119890213013,0.15841264869246743,0.40224126178577135,0.11247237259409255,0.7322934639453209,0.8875994224140878,0.7631285312714815,0.1672240595541901,0.02521843076281736,0.5706860409544742,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,30,1960497424,6.570700407028198,0.08244784792227482,0.5834259562262184,0.1782642706093956,0.8965163317753719,0.8183119743429217,0.919929860366552,0.2409811504874259,0.03926419769313312,0.639684512185993,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,31,609630810,6.379320859909058,0.07134485311957789,0.47386864601614276,0.09338446624513447,0.8252411564499138,0.9082632255988652,0.8559382879918691,0.2052343604462476,0.02120662429094726,0.629497303254674,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,32,284694112,6.268373966217041,0.12682211201836546,0.5711880221310199,0.17326379959363478,0.7665955080412844,0.8300592045272936,0.8022166995959907,0.2440278783212476,0.03922757690540088,0.5189612443693422,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,33,1040246634,5.938555717468262,0.13074895262574857,0.6326849598383014,0.14028650107752672,0.7770297274775438,0.8585688308359244,0.809904495245076,0.2727407088198006,0.032157313396533584,0.5050064730287416,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,34,307434695,6.279522895812988,0.09104543612164549,0.6173618961049794,0.22520988255511395,0.8329940434348768,0.7774578877504439,0.8626188560925041,0.2517916600476056,0.05189384704015006,0.5589333490047484,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,35,88806557,5.938436031341553,0.06015661153332539,0.7082360626521926,0.13365944791480136,0.9082082828430922,0.8666416646726486,0.9293703554439777,0.3116493421305448,0.02838816208247041,0.5893328512309626,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,36,1485092390,6.207495212554932,0.10193547365978038,0.5009789065205148,0.12118744650691111,0.8141826729014747,0.8796143604830998,0.8407953395263934,0.2123593918488531,0.026830424147805423,0.601605523529735,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,37,925074421,6.0047101974487305,0.08296273567809147,0.6267555180994634,0.15571456070033224,0.8743798085901798,0.8391364539403497,0.9028119105701213,0.26719825243837014,0.035598262715258025,0.6000153954164934,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,38,440818875,6.144514799118042,0.07331449687978372,0.7057458221858685,0.19423440207153114,0.9368966923951264,0.8045887476328515,0.9559854078268336,0.29500746260011246,0.043165422579552734,0.6178125226471683,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,39,964264879,6.158328294754028,0.08252145225205976,0.5133188711167704,0.11887819131124959,0.869679433248482,0.8839918455062419,0.8972208468292235,0.22159751146423223,0.02817946798437172,0.6474438673806197,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,40,2071076345,5.924239158630371,0.12000250359757256,0.4435426712048817,0.09175175081384297,0.7815922464061529,0.913886260323092,0.8116935534632358,0.19322351758906223,0.021609569895424712,0.5968604659787489,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,41,1228410786,6.228332996368408,0.18959412943800424,0.3934990505032838,0.1073632377170584,0.6928494259921107,0.8962890269552988,0.7251617798923634,0.1658219608957178,0.025384368680366417,0.5339554503162793,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,42,1274968857,6.006395101547241,0.06931497544100367,0.7418213175671708,0.12367441046409333,0.8972846437301331,0.8705345587472163,0.9209454139818765,0.32350865210134605,0.02731704259340839,0.570119719287122,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,43,822550227,6.116185903549194,0.06343788995062372,0.6002161319063981,0.10410025530781308,0.8901036755861301,0.8973169968334028,0.912735224490997,0.2681167770396576,0.022418657699634924,0.6221997897517044,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,44,1762950628,6.0094523429870605,0.0952422122650665,0.5483283080503424,0.13369957324716622,0.8918552906044488,0.8692085816739783,0.9139393148350934,0.23078731724151358,0.030779392081266864,0.6523726055123126,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,45,829848767,6.177021503448486,0.13416206585648668,0.40633002373229316,0.08783098395982065,0.7230770327795512,0.9089110479553498,0.7565343525557335,0.1760305199783809,0.019561075473845745,0.5609427571035072,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,46,1206534333,6.039494514465332,0.05834703429453732,0.6085059872302918,0.08947069228789081,0.9404836593625006,0.9075221910718646,0.9556637754737385,0.26920645198161297,0.01906959618562862,0.6673877273064969,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,47,391541795,6.126785516738892,0.19115571751562246,0.4053244888496906,0.12448940540043418,0.6384888812671239,0.8698496750342442,0.6814277384435541,0.16988960989857277,0.028375402171876157,0.4831627263731052,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,48,195200511,6.282955884933472,0.10349553575475333,0.5644459449897842,0.09418029881204448,0.8397424383523224,0.9045821991158314,0.8731290318659428,0.25465620727436716,0.021078492503574252,0.5973943320880017,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,49,745022002,5.88677191734314,0.14939081899900924,0.5756526275763204,0.15373783236579833,0.6885424622499673,0.8502584999685959,0.7187046336260634,0.2469966301270787,0.035517743612354796,0.43619025988663024,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,50,1445192076,6.24091362953186,0.27769816217592846,0.43154146026048573,0.09465516226742698,0.5711261888468306,0.9056600913229735,0.6036562516792775,0.19025347701327167,0.021294398538668866,0.39210837612733707,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,51,1560426063,5.973237037658691,0.08753332653477094,0.4967841134819546,0.10449214225690161,0.9084765504763561,0.8930247493500736,0.9311235291486929,0.2133929069071308,0.022989443670641013,0.6947411785709211,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,52,443904401,6.272959470748901,0.19636715905884153,0.5296055960009768,0.10486415986467143,0.6611703494502984,0.8933163546562508,0.7005645115336863,0.23602639738144124,0.02494964310075157,0.4395884710514932,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,53,479805406,6.205371618270874,0.11321148559836175,0.44590869735616534,0.10582747249362702,0.8024463980321227,0.8933126733928012,0.8325001077066164,0.18517417599633518,0.02376822261608835,0.6235577090941932,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,54,1949339909,6.299065828323364,0.06032913171387261,0.6250325412458259,0.14052655526895724,0.878195727425383,0.8620309847273281,0.906163451868697,0.27258080575920784,0.03161761826497963,0.6019650278445097,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,55,1881968880,5.902137279510498,0.1140125243183488,0.661957435224376,0.10097384702123317,0.7290723700858962,0.8933364474990073,0.7694566801056213,0.30217245753053534,0.02267439700245277,0.4446098255726331,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,56,2013124419,6.110798358917236,0.09362226526939069,0.5768239167397601,0.1288925618820573,0.8902356824762374,0.8699323382303173,0.9122964833157403,0.2502650015987911,0.026845949646344392,0.6351855320706049,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,57,525868732,6.014853000640869,0.08796219682909306,0.7135610153572332,0.15199541678244985,0.907902471120591,0.8487451637070067,0.926932215346999,0.30454183242354493,0.033696600615702385,0.5886937823077516,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,58,2102773806,6.178933143615723,0.12191151538295186,0.5834155643151249,0.10223088254681661,0.7913002836857883,0.8977752368770201,0.8204845022562224,0.2513892523139562,0.023266884994373502,0.5458283649478927,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,59,66118438,5.953911542892456,0.10957866431270942,0.6325138276980674,0.1109614074604508,0.800078902320189,0.8923517286397289,0.8292244761890716,0.2826699513932691,0.024700627605897973,0.5218538971899044,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,60,1111406759,6.107799291610718,0.10304309252418598,0.46621141686418477,0.12047046978564704,0.8430015675838921,0.8786518536231693,0.873716164600421,0.1956108097059577,0.0258787520243262,0.6522266028701372,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,61,1568317111,6.177368402481079,0.13847087670339506,0.45759853564278413,0.09704440194465164,0.761753422500409,0.9050375007451997,0.7928833496317241,0.1981550608553472,0.022721201580738263,0.5720070871956385,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,62,1386965005,6.103849172592163,0.06636870883003004,0.6894519275686978,0.11980668292930537,0.8618705790314469,0.8770086576195973,0.8883283966972492,0.3047256656615552,0.02541398373101533,0.5581887473046787,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,63,1805557375,6.098768949508667,0.11551722365417692,0.661407658047835,0.11003143362949047,0.8264008999514212,0.885774568386501,0.859915060018453,0.2934000398639027,0.025420347640499216,0.5410946725140511,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,64,560840150,5.895498275756836,0.0811280951669236,0.5334454109477718,0.1276373576410225,0.8550594177087764,0.8736206144491131,0.8788393305655511,0.2267332046234606,0.02818115552194846,0.6239249704201419,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,65,916380275,6.291042327880859,0.07042135689515927,0.6974234772400927,0.12798842789098322,0.9095072223939882,0.8741140753975851,0.9305862357793506,0.30646834140301954,0.029053592592683645,0.5950643017836474,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,66,1260736516,5.928488254547119,0.07080732208764787,0.6759899240038966,0.10211746812734133,0.9028286464757009,0.8971991348304621,0.9297743077810311,0.3008981356595427,0.023978525155615542,0.6048976469658727,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,67,1727995112,6.309036016464233,0.08643688725710608,0.5943875076775119,0.11882390479014074,0.8746229732049535,0.881678252760789,0.905159673713789,0.2586947746090232,0.02694985297203775,0.6195150461327281,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,68,82744573,5.88350248336792,0.08822697845808963,0.616628632583586,0.14492434828384457,0.9020702450492639,0.8549965541793274,0.926466096858192,0.2629550792759838,0.032853418561131414,0.6306575990210764,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,69,1195804508,6.359020948410034,0.09271186271796093,0.6661858677201026,0.163786412548991,0.8881618192584697,0.8393849050403652,0.9137763873076706,0.2898786279349894,0.03597856904932978,0.5879191903233514,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,70,1426952711,5.862508773803711,0.1811446930116354,0.4181156091483439,0.11814845834933208,0.6294716187520769,0.8789491012200689,0.6610604136266051,0.17381591753152126,0.026949069571481608,0.460295426523602,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,71,1359219260,6.247055768966675,0.07437519919067614,0.6970107003493264,0.13688603274963873,0.8554138573554145,0.8697407023052661,0.879154861710657,0.3089908729183365,0.0320128037771836,0.5381511850151373,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,72,680813673,6.1454455852508545,0.08373577477262137,0.5421520252048738,0.11048696426916398,0.8397053527687341,0.8890225977793904,0.8665872988458517,0.2327422248140438,0.024655181814694633,0.609189892217113,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,73,726126643,6.4429943561553955,0.08090011670865409,0.6519252040694216,0.11531233216180727,0.914452177050935,0.8934408414059011,0.9327148866472935,0.29003638195627035,0.026236908942039373,0.6164415957489835,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,74,631998362,6.036334276199341,0.18342225804636805,0.5717850776295212,0.12771656648007398,0.6738672379768265,0.8671986887992189,0.7075483754152689,0.2558561474978501,0.027778542797916538,0.42391368511950234,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,75,1306200992,6.350023984909058,0.07700735773513628,0.5059678012253801,0.10205970513755203,0.8375858514743594,0.8967229613111141,0.867493937192691,0.2192851322800186,0.02231116208798026,0.6258976428246921,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,76,1934272762,6.129149913787842,0.1477263914812653,0.40019210179098763,0.12115020080781315,0.697625604248981,0.8772892791378857,0.7341486932430286,0.16381149854708824,0.02783969461576995,0.5424975000801702,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,77,1139304855,6.144087553024292,0.135414125404402,0.42526077775044335,0.08909260056375459,0.7190249983746447,0.9103686004292204,0.747918091522998,0.1781234528027196,0.02050619053822835,0.5492884481820497,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,78,293014278,6.064064025878906,0.06482419240809909,0.7454298321233449,0.1618696568092905,0.9312371450962115,0.8423769553562482,0.9477007059025263,0.3230144051579246,0.03643339464451352,0.5882529061000882,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,79,1731592534,6.64093279838562,0.13926608622533615,0.5251025110874408,0.12218771255533406,0.6920333245384351,0.877510207369176,0.7323712021185702,0.23166877591334153,0.0275818904679228,0.4731205357373057,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,80,1377426521,6.19387412071228,0.10830244681698684,0.6736000890215545,0.16176049660715844,0.7788635693728745,0.8494222635209168,0.8099654986091241,0.29627769994639364,0.038344051233696455,0.4753437474290339,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,81,133355962,6.1610822677612305,0.09450540352595733,0.7116737595660357,0.10794837319478395,0.8902496515218143,0.8935037545660036,0.9142492086103712,0.31328793095459234,0.02455988385989265,0.5764013937958863,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,82,1430853872,6.027778387069702,0.07349210363138928,0.7004065821010512,0.14216339218250995,0.8892522449155917,0.8573208552360505,0.910601940028525,0.3038850735586599,0.03217988606395784,0.5745369804059071,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,83,659406767,6.335028409957886,0.08033633386134302,0.6913121180875379,0.13967841118491375,0.9171274284082994,0.8623239471061147,0.937631391403796,0.2982749089703604,0.03116238912341034,0.6081940933100254,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,84,1559380275,6.312592506408691,0.20085783465580356,0.5595891484708878,0.0881739972772899,0.6971657231789021,0.9091940885735279,0.7299295401450933,0.2534173616237436,0.019682730588461025,0.4568294479328889,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,85,201255546,6.610942840576172,0.0792979337119329,0.7142821106031014,0.11404649990421743,0.9187698860567418,0.8828459183739603,0.940159290378499,0.3176905247218166,0.024392490828604202,0.5980762748280783,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,86,498351581,5.942662715911865,0.06574398499913452,0.7112264490520716,0.1327022388088208,0.8965584404454242,0.8642430029187059,0.9188772074087932,0.312303784003313,0.029538009652671966,0.5770354137528082,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,87,1029523876,6.166081190109253,0.07885180123233836,0.5826968955555126,0.12472778185907502,0.8451269512535312,0.8721956623646473,0.8759039369277947,0.25579340350868285,0.027233084882565213,0.5928774485365467,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,88,1856718431,6.164507865905762,0.08424676191488524,0.6342415323311918,0.12928283999207188,0.8538237215434994,0.8704133407982869,0.8812896213433017,0.27743082545505887,0.02907483536569554,0.5747839605225473,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,89,720082184,6.1910741329193115,0.082491683901382,0.6642868022231511,0.24090570437617262,0.9070444884019523,0.7621992339646668,0.9270161393282551,0.2710817518549006,0.052265511213125615,0.6036688762602289,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,90,925242917,6.159947872161865,0.09961683159954413,0.5652587931837012,0.13106529499523853,0.7891492201621795,0.865487717787726,0.824823267882939,0.24739226955774132,0.029854443284307784,0.54757655504089,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,91,1819113397,6.5589587688446045,0.09807315497981761,0.5525660643129493,0.09203750652445152,0.8164626998970835,0.9087652853656627,0.8491498688718009,0.24616376027410108,0.020206283000885995,0.5827798255968138,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,92,308232787,6.335811138153076,0.12359213890477819,0.4471997249406053,0.12925230170592955,0.7475450123151823,0.8709384971421146,0.7770463147486352,0.18278632478751106,0.030094270493498068,0.5641657194676262,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,93,1789003052,6.200070142745972,0.0764728340248682,0.6873802349634829,0.11085453482010911,0.9302950474979846,0.8909417534232831,0.948304244405006,0.30540989845279565,0.024440484218556314,0.618453861733654,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,94,768887439,5.918843984603882,0.09320480381381362,0.6327887855305497,0.1509430973050497,0.8577805717440106,0.8514360857849492,0.8802873219983987,0.2689058497638342,0.03383054288990461,0.5775509293446599,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,95,952469479,6.176077842712402,0.11769647440584072,0.667617645659949,0.2000077949114563,0.8193747389883367,0.7946023919213835,0.8491761230078891,0.280993356063703,0.044098565272606784,0.5240842016715794,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,96,1025495697,6.06265664100647,0.08103233540033601,0.6058012190761073,0.11017232500910339,0.8855861977928352,0.8885092159119652,0.9078987317553291,0.2647843690158059,0.024296557286484406,0.6188178054530387,24.0,0.0
"(p=None, None), q=(None, None), c=0.500)",,,,,0.5,97,1750347194,6.156085014343262,0.10780767450470137,0.5776205463779165,0.147799804081953,0.8413159813366988,0.8479562553154518,0.8702326799636896,0.246069984385529,0.03328525979668832,0.590877435781472,24.0,0.0
