Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,transmission factor,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,26,525868732,4.674998760223389,0.10534274465363234,0.7711468342424399,0.15167680184051266,0.8065048374944532,0.7293124467386032,0.8328536713660487,0.0,0.0,0.8328536713660487,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,27,2102773806,4.545016050338745,0.1486454415317182,0.7256650774465999,0.12408991701522755,0.7151352817694661,0.7129452695890612,0.744635766030314,0.0,0.0,0.744635766030314,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,28,66118438,4.449722528457642,0.14263753069020335,0.7564015796247703,0.10923560131900778,0.7164771660595153,0.7152579228391613,0.7467464365551367,0.0,0.0,0.7467464365551367,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,29,1111406759,4.344000816345215,0.14989786185580747,0.6729451740079685,0.13302651329037385,0.7120344975362193,0.6312406672579538,0.7460889095926746,0.0,0.0,0.7460889095926746,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,30,1568317111,4.496999740600586,0.16912298869118503,0.6053908858700039,0.13491974698160508,0.6713608791904211,0.7262694235401951,0.7019393884231971,0.0,0.0,0.7019393884231971,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,31,1805557375,4.629612445831299,0.17603069640839863,0.8152769406411795,0.1722916725708611,0.6652856521584617,0.6201587445247161,0.700266596195301,0.0,0.0,0.700266596195301,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,32,82744573,4.465609550476074,0.10543189378271473,0.707027664857216,0.15363469645412198,0.8123611735077085,0.7259028386912111,0.8443193771382647,0.0,0.0,0.8443193771382647,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,33,1195804508,4.4609997272491455,0.11534642506230666,0.7459006373035674,0.1810802660341367,0.7943408572082437,0.7085631281748745,0.826281185236814,0.0,0.0,0.826281185236814,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,34,1359219260,4.4730002880096436,0.09120062175548516,0.7696543155358941,0.16906946385511,0.7813912537489661,0.7437251397375907,0.8077532029931358,0.0,0.0,0.8077532029931358,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,35,631998362,4.435948848724365,0.23868917535096046,0.8659008701093864,0.1480784718160721,0.5687784984966653,0.503632418170894,0.5976634205258601,0.0,0.0,0.5976634205258601,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,36,1934272762,4.7019994258880615,0.16498305809169694,0.5493955720067656,0.1839133118060483,0.6501316237835401,0.7152882813404472,0.6862447731380356,0.0,0.0,0.6862447731380356,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,37,1139304855,4.504999876022339,0.18934463769906162,0.6761231894864703,0.16701536598790548,0.6117791604054464,0.6239837413379029,0.639866843476873,0.0,0.0,0.639866843476873,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,38,1377426521,4.687999963760376,0.15780712766315244,0.8318483204235269,0.30197801783311795,0.6533533984019745,0.5936563440288064,0.680679842493852,0.0,0.0,0.680679842493852,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,39,133355962,4.523015975952148,0.12246283200904058,0.7938741247157911,0.17459672108792582,0.782655697527641,0.73783668480503,0.8137300946669199,0.0,0.0,0.8137300946669199,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,40,659406767,4.652999639511108,0.08767771909031931,0.7460088895599593,0.1718079925142305,0.8525759294306918,0.7713403706498692,0.8804419159213053,0.0,0.0,0.8804419159213053,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,41,201255546,4.48900032043457,0.09252528381658759,0.777297432587048,0.1295323746009381,0.823687152382909,0.7629641115272305,0.8549493891659175,0.0,0.0,0.8549493891659175,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,42,498351581,4.5219995975494385,0.10126132823904004,0.8136685381655235,0.14403821832951805,0.7385001291919789,0.6554220320109865,0.7659497876337632,0.0,0.0,0.7659497876337632,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,43,1029523876,4.531014680862427,0.13588033235257777,0.7529390174843755,0.2053814414324967,0.6919169717127758,0.6283763544562752,0.7240074072983272,0.0,0.0,0.7240074072983272,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,44,720082184,4.433000326156616,0.13874215301117862,0.7804763651553042,0.23329877198268995,0.7306361835198583,0.5634150580854971,0.756844376366777,0.0,0.0,0.756844376366777,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,45,925242917,4.35499906539917,0.15182976429205242,0.7673027469838709,0.20778288273702217,0.653556724222635,0.5929599494817066,0.6891995378963229,0.0,0.0,0.6891995378963229,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,46,952469479,4.312999725341797,0.2103474104941386,0.8161117936774344,0.23321139267035101,0.6120734422037998,0.5282102076682995,0.6382823350963561,0.0,0.0,0.6382823350963561,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,47,1750347194,4.301998853683472,0.2201953583014904,0.8064802027591115,0.13700271819644516,0.629663107734716,0.5314733911757367,0.6581385588688726,0.0,0.0,0.6581385588688726,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,48,246647841,4.660999774932861,0.09864099481737354,0.6787301913293148,0.12702414259340447,0.7313179296277217,0.7343984298918298,0.759783570518293,0.0,0.0,0.759783570518293,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,49,491653253,4.51599907875061,0.10986006292447176,0.5662760882494142,0.13607575615369505,0.7407754579442215,0.7863521670302572,0.7690252542444598,0.0,0.0,0.7690252542444598,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,50,1121720901,4.38399863243103,0.09206618389917638,0.6006433304027552,0.13041805172042048,0.782561141327939,0.8313876067768861,0.8077297507281263,0.0,0.0,0.8077297507281263,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,51,789227114,4.603015184402466,0.1498402722849215,0.6396332706382145,0.1233171349922602,0.7011539404090754,0.7031977293532506,0.7316375202785744,0.0,0.0,0.7316375202785744,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,52,989475898,4.507001876831055,0.06352086322317683,0.7491214199802875,0.1767174915777025,0.8426965481569865,0.7346223064726111,0.8670190642824369,0.0,0.0,0.8670190642824369,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,53,753262276,4.423000335693359,0.1313437052293101,0.6627266972188778,0.1950412924664878,0.7124032795351876,0.6555456369992808,0.7485118605823822,0.0,0.0,0.7485118605823822,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,54,1899116481,4.4489991664886475,0.20043628063831373,0.7389400985681001,0.16355904935537144,0.6021941708540816,0.6463952068355315,0.6440205389496954,0.0,0.0,0.6440205389496954,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,55,889914664,4.326055526733398,0.1166400671424557,0.6122231760458388,0.2627778735441353,0.7246677820384528,0.6487506087071678,0.7550268006020524,0.0,0.0,0.7550268006020524,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,56,1494169291,4.488001108169556,0.10420500579226723,0.8365944331249514,0.1518684949628141,0.7845368202523139,0.7267448460642423,0.8095009084706289,0.0,0.0,0.8095009084706289,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,57,333409380,4.336999893188477,0.11258664300431143,0.7977323030823719,0.16932157877884024,0.7667838890973856,0.6945915579174756,0.8015611961413492,0.0,0.0,0.8015611961413492,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,58,1611304888,4.428999900817871,0.09167824238817308,0.6202246358347917,0.10716527602188183,0.7722815030367827,0.7735935506404239,0.7975459056366683,0.0,0.0,0.7975459056366683,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,59,179896050,4.429950952529907,0.15644078941594092,0.6981175022682414,0.09778558141375314,0.6305840020084341,0.6924223213572124,0.664871831121084,0.0,0.0,0.664871831121084,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,60,819442457,4.680000305175781,0.14081465410335506,0.7702026100294226,0.1347175327757001,0.6965356183688689,0.66116240559002,0.7335352971479564,0.0,0.0,0.7335352971479564,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,61,922351132,4.510000228881836,0.102559006123598,0.849530048351661,0.14739213894323863,0.7795359500252016,0.6604849388174481,0.8130756156010999,0.0,0.0,0.8130756156010999,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,62,1103622201,4.623001337051392,0.15633980208772708,0.7018320323492467,0.10997129850363549,0.6247972008805984,0.6463313756655638,0.6605052494873423,0.0,0.0,0.6605052494873423,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,63,1680835334,4.404015779495239,0.12602064690944562,0.7634351661627443,0.2318473699947578,0.7868935054369984,0.705233926720036,0.8238432765951831,0.0,0.0,0.8238432765951831,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,64,703685765,4.592013597488403,0.14123938934238012,0.6905655765638773,0.1485582909887503,0.6558825528464167,0.6252647537849735,0.6907053333442645,0.0,0.0,0.6907053333442645,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,65,471558427,4.647000551223755,0.17567318355009834,0.776695108023371,0.25820626122331064,0.6130911230389029,0.5342930824420963,0.6511381133583645,0.0,0.0,0.6511381133583645,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,66,2061141639,4.3889994621276855,0.15012029929788478,0.8042862344580868,0.20128268683297929,0.7218344929945563,0.6723165315954709,0.7583484326606975,0.0,0.0,0.7583484326606975,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,67,1600341612,4.292999744415283,0.1338821861700987,0.675822021454576,0.25438423231305096,0.7390778054721524,0.6641661280384541,0.7714800025139128,0.0,0.0,0.7714800025139128,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,68,799577490,4.839016437530518,0.23078327604015755,0.60798462729649,0.13850386740681006,0.5842434530226305,0.6815023008205611,0.619559823763575,0.0,0.0,0.619559823763575,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,69,892925292,4.541000127792358,0.13248950008803959,0.7117878144131429,0.21735973297803343,0.7824311222098426,0.6822058141284879,0.8068890595712134,0.0,0.0,0.8068890595712134,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,70,1023191363,4.446001052856445,0.11857813504721369,0.6974741599116975,0.1699462244096706,0.7359038443350714,0.6790269294763508,0.7682872236559074,0.0,0.0,0.7682872236559074,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,71,1959497292,4.460000038146973,0.15868031635688007,0.5603043187140949,0.10908779355803831,0.6569136795567195,0.7178701959695651,0.6844375228056113,0.0,0.0,0.6844375228056113,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,72,1199631565,4.519154787063599,0.13372450462670948,0.6765750809721767,0.29367735853406923,0.7257078572100731,0.6385712090277559,0.7521322297177739,0.0,0.0,0.7521322297177739,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,73,2031163919,4.5639989376068115,0.09139350276861562,0.7029557125774928,0.20690919928086604,0.7621631644211686,0.6713189187007466,0.7926383479296024,0.0,0.0,0.7926383479296024,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,74,943663755,4.372001647949219,0.12546639359228684,0.6580300851509054,0.10621213621762904,0.7131354565298608,0.6884618443845882,0.739114772769517,0.0,0.0,0.739114772769517,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,75,13760883,4.384999513626099,0.13858016027843456,0.6730971717735913,0.13745341882015089,0.7164990361323518,0.6787755617434148,0.7452508661547778,0.0,0.0,0.7452508661547778,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,76,2022679528,4.597066402435303,0.17642985907011854,0.7020600310522228,0.15998521227492815,0.5878286120328005,0.6242867918396656,0.6217526479639982,0.0,0.0,0.6217526479639982,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,77,351049798,4.4319984912872314,0.09951943948191358,0.7855602456973498,0.15874198429886088,0.7744162062348472,0.6689640998361226,0.8020811784046892,0.0,0.0,0.8020811784046892,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,78,951235112,4.550999164581299,0.21976503808723705,0.856347778158161,0.19487992505928173,0.5920888936577412,0.5512545169801782,0.6246166644738067,0.0,0.0,0.6246166644738067,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,79,461751968,4.539999008178711,0.09506233741904138,0.7617203746719124,0.12997243500896463,0.7889311191545798,0.720078171695383,0.815718651259987,0.0,0.0,0.815718651259987,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,80,286977028,4.633065223693848,0.10307307814001127,0.7836161394780564,0.15144179085652698,0.7686344312676126,0.691153385127196,0.8029474030636863,0.0,0.0,0.8029474030636863,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,81,825563396,4.5139994621276855,0.20984234709394733,0.6022073041431243,0.17425727925166826,0.6145619804912454,0.6785589951285356,0.6421738882955342,0.0,0.0,0.6421738882955342,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,82,1207491478,4.469998836517334,0.2527182756687546,0.5984920325301967,0.1445190927052409,0.5144286080162306,0.7053925207522278,0.5384003976315858,0.0,0.0,0.5384003976315858,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,83,1887593297,4.500000476837158,0.08905777860751414,0.630592124352426,0.13245976239902718,0.7560256810435696,0.7257574126497188,0.7808690880636765,0.0,0.0,0.7808690880636765,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,84,1687565753,4.72406530380249,0.09492288938016792,0.7638647862845354,0.1467753234436196,0.7525317755524535,0.6843608648260587,0.7797955810257632,0.0,0.0,0.7797955810257632,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,85,1857153899,4.61199951171875,0.10984420968421038,0.6800414547932019,0.11844108459846261,0.736870824723886,0.7431675509961849,0.7632920553690933,0.0,0.0,0.7632920553690933,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,86,1785118040,4.574000835418701,0.2389028141911536,0.5258331013984288,0.2069700903212736,0.4866603260724663,0.7085081034836314,0.5143844311393582,0.0,0.0,0.5143844311393582,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,87,920764929,4.4930009841918945,0.0858537490437049,0.7623686250592009,0.14818586634052727,0.8065706911428996,0.7411105009620522,0.842081490087508,0.0,0.0,0.842081490087508,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,88,2085369097,4.595627784729004,0.22940549593624024,0.839605541810506,0.18435193892427906,0.5716303684213895,0.47175521662628234,0.5957094607108099,0.0,0.0,0.5957094607108099,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,89,1023865529,4.52299952507019,0.2511735516499194,0.8039805170107202,0.1452381317822024,0.488594757706615,0.4749381187083283,0.5169510471208361,0.0,0.0,0.5169510471208361,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,90,323249829,4.634000301361084,0.08297145222610823,0.7440172030909504,0.1353059334645267,0.8642131279802843,0.7693581957276598,0.8868908070498835,0.0,0.0,0.8868908070498835,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,91,1162709835,4.721000671386719,0.31801949475030517,0.8185592727044105,0.2628038020080683,0.48746377356620635,0.45686703068199563,0.514785621143644,0.0,0.0,0.514785621143644,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,92,183568229,4.935399055480957,0.08932348513012324,0.6854664593761081,0.1297721569199351,0.7499157431832848,0.7761994495250498,0.7749583924991683,0.0,0.0,0.7749583924991683,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,93,1765374533,4.536001682281494,0.15106402925151396,0.575787912781464,0.13741747797255174,0.6554358749941485,0.7447223930014186,0.6929286091652296,0.0,0.0,0.6929286091652296,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,94,1201670959,4.400000810623169,0.27831633357069546,0.6384140629332826,0.13672143692099917,0.5215660921306349,0.611812957808338,0.5561552155688259,0.0,0.0,0.5561552155688259,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,95,694228052,4.3999998569488525,0.2053201018676479,0.8478047657551467,0.1450751748810816,0.6789100573849283,0.5843862194301269,0.7111223143743274,0.0,0.0,0.7111223143743274,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,96,1925151992,4.44899845123291,0.19608124375854183,0.7220591894184032,0.190240983016381,0.6091614877306203,0.5471586433502184,0.6368518905221981,0.0,0.0,0.6368518905221981,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,97,1338054194,4.567998886108398,0.19361129669267932,0.8432626969397659,0.1781434895526865,0.6156420078362494,0.5623294309061173,0.658687083668484,0.0,0.0,0.658687083668484,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,98,76542804,4.488001108169556,0.17952399414186926,0.6449236346968167,0.1881155842067177,0.6647032221252204,0.6391622008945786,0.6922237822847198,0.0,0.0,0.6922237822847198,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,99,382228820,4.596000671386719,0.14649464649184288,0.7197849760692526,0.17363411665951595,0.6305353185447008,0.5806132095835032,0.6613974182942235,0.0,0.0,0.6613974182942235,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,100,789351915,4.642000436782837,0.08993562193086727,0.7825200080945358,0.19188725718860258,0.7603721862727312,0.6830045097757771,0.7859700736025164,0.0,0.0,0.7859700736025164,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,101,962032824,4.569998741149902,0.2811722059662241,0.5107525312003637,0.13356104011700481,0.48905683732854477,0.6824292690345416,0.5208420714327872,0.0,0.0,0.5208420714327872,24.0,0.0
