Simulation Time,In: S,"In: I Symp-CIP-S, TET-S, CRO-S","In: I Symp-CIP-NS, TET-S, CRO-S","In: I Symp-CIP-S, TET-NS, CRO-S","In: I Symp-CIP-S, TET-S, CRO-NS","In: I Symp-CIP-NS, TET-NS, CRO-S","In: I Symp-CIP-NS, TET-S, CRO-NS","In: I Symp-CIP-S, TET-NS, CRO-NS","In: I Symp-CIP-NS, TET-NS, CRO-NS","In: I Asym-CIP-S, TET-S, CRO-S","In: I Asym-CIP-NS, TET-S, CRO-S","In: I Asym-CIP-S, TET-NS, CRO-S","In: I Asym-CIP-S, TET-S, CRO-NS","In: I Asym-CIP-NS, TET-NS, CRO-S","In: I Asym-CIP-NS, TET-S, CRO-NS","In: I Asym-CIP-S, TET-NS, CRO-NS","In: I Asym-CIP-NS, TET-NS, CRO-NS","In: F Symp-CIP-S, TET-S, CRO-S","In: F Symp-CIP-NS, TET-S, CRO-S","In: F Symp-CIP-S, TET-NS, CRO-S","In: F Symp-CIP-S, TET-S, CRO-NS","In: F Symp-CIP-NS, TET-NS, CRO-S","In: F Symp-CIP-NS, TET-S, CRO-NS","In: F Symp-CIP-S, TET-NS, CRO-NS","In: F Symp-CIP-NS, TET-NS, CRO-NS","In: F Asym-CIP-S, TET-S, CRO-S","In: F Asym-CIP-NS, TET-S, CRO-S","In: F Asym-CIP-S, TET-NS, CRO-S","In: F Asym-CIP-S, TET-S, CRO-NS","In: F Asym-CIP-NS, TET-NS, CRO-S","In: F Asym-CIP-NS, TET-S, CRO-NS","In: F Asym-CIP-S, TET-NS, CRO-NS","In: F Asym-CIP-NS, TET-NS, CRO-NS",Population size,Infected,Prevalence,Simulation Period,"To: If will receive a rapid test | Symp-CIP-S, TET-S, CRO-S","To: If will receive a rapid test | Symp-CIP-NS, TET-S, CRO-S","To: If will receive a rapid test | Symp-CIP-S, TET-NS, CRO-S","To: If will receive a rapid test | Symp-CIP-S, TET-S, CRO-NS","To: If will receive a rapid test | Symp-CIP-NS, TET-NS, CRO-S","To: If will receive a rapid test | Symp-CIP-NS, TET-S, CRO-NS","To: If will receive a rapid test | Symp-CIP-S, TET-NS, CRO-NS","To: If will receive a rapid test | Symp-CIP-NS, TET-NS, CRO-NS","To: If will receive a rapid test | Asym-CIP-S, TET-S, CRO-S","To: If will receive a rapid test | Asym-CIP-NS, TET-S, CRO-S","To: If will receive a rapid test | Asym-CIP-S, TET-NS, CRO-S","To: If will receive a rapid test | Asym-CIP-S, TET-S, CRO-NS","To: If will receive a rapid test | Asym-CIP-NS, TET-NS, CRO-S","To: If will receive a rapid test | Asym-CIP-NS, TET-S, CRO-NS","To: If will receive a rapid test | Asym-CIP-S, TET-NS, CRO-NS","To: If will receive a rapid test | Asym-CIP-NS, TET-NS, CRO-NS","To: Result of CIP test | Symp-CIP-S, TET-S, CRO-S","To: Result of CIP test | Symp-CIP-NS, TET-S, CRO-S","To: Result of CIP test | Symp-CIP-S, TET-NS, CRO-S","To: Result of CIP test | Symp-CIP-S, TET-S, CRO-NS","To: Result of CIP test | Symp-CIP-NS, TET-NS, CRO-S","To: Result of CIP test | Symp-CIP-NS, TET-S, CRO-NS","To: Result of CIP test | Symp-CIP-S, TET-NS, CRO-NS","To: Result of CIP test | Symp-CIP-NS, TET-NS, CRO-NS","To: Result of CIP test | Asym-CIP-S, TET-S, CRO-S","To: Result of CIP test | Asym-CIP-NS, TET-S, CRO-S","To: Result of CIP test | Asym-CIP-S, TET-NS, CRO-S","To: Result of CIP test | Asym-CIP-S, TET-S, CRO-NS","To: Result of CIP test | Asym-CIP-NS, TET-NS, CRO-S","To: Result of CIP test | Asym-CIP-NS, TET-S, CRO-NS","To: Result of CIP test | Asym-CIP-S, TET-NS, CRO-NS","To: Result of CIP test | Asym-CIP-NS, TET-NS, CRO-NS","To: Result of TET test after CIP test returned positive | Symp-CIP-S, TET-S, CRO-S","To: Result of TET test after CIP test returned positive | Symp-CIP-NS, TET-S, CRO-S","To: Result of TET test after CIP test returned positive | Symp-CIP-S, TET-NS, CRO-S","To: Result of TET test after CIP test returned positive | Symp-CIP-S, TET-S, CRO-NS","To: Result of TET test after CIP test returned positive | Symp-CIP-NS, TET-NS, CRO-S","To: Result of TET test after CIP test returned positive | Symp-CIP-NS, TET-S, CRO-NS","To: Result of TET test after CIP test returned positive | Symp-CIP-S, TET-NS, CRO-NS","To: Result of TET test after CIP test returned positive | Symp-CIP-NS, TET-NS, CRO-NS","To: Result of TET test after CIP test returned positive | Asym-CIP-S, TET-S, CRO-S","To: Result of TET test after CIP test returned positive | Asym-CIP-NS, TET-S, CRO-S","To: Result of TET test after CIP test returned positive | Asym-CIP-S, TET-NS, CRO-S","To: Result of TET test after CIP test returned positive | Asym-CIP-S, TET-S, CRO-NS","To: Result of TET test after CIP test returned positive | Asym-CIP-NS, TET-NS, CRO-S","To: Result of TET test after CIP test returned positive | Asym-CIP-NS, TET-S, CRO-NS","To: Result of TET test after CIP test returned positive | Asym-CIP-S, TET-NS, CRO-NS","To: Result of TET test after CIP test returned positive | Asym-CIP-NS, TET-NS, CRO-NS","To: Result of TET test after CIP test returned negative | Symp-CIP-S, TET-S, CRO-S","To: Result of TET test after CIP test returned negative | Symp-CIP-NS, TET-S, CRO-S","To: Result of TET test after CIP test returned negative | Symp-CIP-S, TET-NS, CRO-S","To: Result of TET test after CIP test returned negative | Symp-CIP-S, TET-S, CRO-NS","To: Result of TET test after CIP test returned negative | Symp-CIP-NS, TET-NS, CRO-S","To: Result of TET test after CIP test returned negative | Symp-CIP-NS, TET-S, CRO-NS","To: Result of TET test after CIP test returned negative | Symp-CIP-S, TET-NS, CRO-NS","To: Result of TET test after CIP test returned negative | Symp-CIP-NS, TET-NS, CRO-NS","To: Result of TET test after CIP test returned negative | Asym-CIP-S, TET-S, CRO-S","To: Result of TET test after CIP test returned negative | Asym-CIP-NS, TET-S, CRO-S","To: Result of TET test after CIP test returned negative | Asym-CIP-S, TET-NS, CRO-S","To: Result of TET test after CIP test returned negative | Asym-CIP-S, TET-S, CRO-NS","To: Result of TET test after CIP test returned negative | Asym-CIP-NS, TET-NS, CRO-S","To: Result of TET test after CIP test returned negative | Asym-CIP-NS, TET-S, CRO-NS","To: Result of TET test after CIP test returned negative | Asym-CIP-S, TET-NS, CRO-NS","To: Result of TET test after CIP test returned negative | Asym-CIP-NS, TET-NS, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-S, TET-S, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-NS, TET-S, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-S, TET-NS, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-S, TET-S, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-NS, TET-NS, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-NS, TET-S, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-S, TET-NS, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Symp-CIP-NS, TET-NS, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-S, TET-S, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-NS, TET-S, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-S, TET-NS, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-S, TET-S, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-NS, TET-NS, CRO-S","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-NS, TET-S, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-S, TET-NS, CRO-NS","To: If Tx-CIP if test susceptible to CIP and TET | Asym-CIP-NS, TET-NS, CRO-NS","To: Outcome of Tx-CIP in Symp-CIP-S, TET-S, CRO-S","To: Outcome of Tx-TET in Symp-CIP-S, TET-S, CRO-S","To: Outcome of Tx-CRO in Symp-CIP-S, TET-S, CRO-S","To: Outcome of Tx-CIP in Symp-CIP-NS, TET-S, CRO-S","To: Outcome of Tx-TET in Symp-CIP-NS, TET-S, CRO-S","To: Outcome of Tx-CRO in Symp-CIP-NS, TET-S, CRO-S","To: Outcome of Tx-CIP in Symp-CIP-S, TET-NS, CRO-S","To: Outcome of Tx-TET in Symp-CIP-S, TET-NS, CRO-S","To: Outcome of Tx-CRO in Symp-CIP-S, TET-NS, CRO-S","To: Outcome of Tx-CIP in Symp-CIP-S, TET-S, CRO-NS","To: Outcome of Tx-TET in Symp-CIP-S, TET-S, CRO-NS","To: Outcome of Tx-CRO in Symp-CIP-S, TET-S, CRO-NS","To: Outcome of Tx-CIP in Symp-CIP-NS, TET-NS, CRO-S","To: Outcome of Tx-TET in Symp-CIP-NS, TET-NS, CRO-S","To: Outcome of Tx-CRO in Symp-CIP-NS, TET-NS, CRO-S","To: Outcome of Tx-CIP in Symp-CIP-NS, TET-S, CRO-NS","To: Outcome of Tx-TET in Symp-CIP-NS, TET-S, CRO-NS","To: Outcome of Tx-CRO in Symp-CIP-NS, TET-S, CRO-NS","To: Outcome of Tx-CIP in Symp-CIP-S, TET-NS, CRO-NS","To: Outcome of Tx-TET in Symp-CIP-S, TET-NS, CRO-NS","To: Outcome of Tx-CRO in Symp-CIP-S, TET-NS, CRO-NS","To: Outcome of Tx-CIP in Symp-CIP-NS, TET-NS, CRO-NS","To: Outcome of Tx-TET in Symp-CIP-NS, TET-NS, CRO-NS","To: Outcome of Tx-CRO in Symp-CIP-NS, TET-NS, CRO-NS","To: Outcome of Tx-CIP in Asym-CIP-S, TET-S, CRO-S","To: Outcome of Tx-TET in Asym-CIP-S, TET-S, CRO-S","To: Outcome of Tx-CRO in Asym-CIP-S, TET-S, CRO-S","To: Outcome of Tx-CIP in Asym-CIP-NS, TET-S, CRO-S","To: Outcome of Tx-TET in Asym-CIP-NS, TET-S, CRO-S","To: Outcome of Tx-CRO in Asym-CIP-NS, TET-S, CRO-S","To: Outcome of Tx-CIP in Asym-CIP-S, TET-NS, CRO-S","To: Outcome of Tx-TET in Asym-CIP-S, TET-NS, CRO-S","To: Outcome of Tx-CRO in Asym-CIP-S, TET-NS, CRO-S","To: Outcome of Tx-CIP in Asym-CIP-S, TET-S, CRO-NS","To: Outcome of Tx-TET in Asym-CIP-S, TET-S, CRO-NS","To: Outcome of Tx-CRO in Asym-CIP-S, TET-S, CRO-NS","To: Outcome of Tx-CIP in Asym-CIP-NS, TET-NS, CRO-S","To: Outcome of Tx-TET in Asym-CIP-NS, TET-NS, CRO-S","To: Outcome of Tx-CRO in Asym-CIP-NS, TET-NS, CRO-S","To: Outcome of Tx-CIP in Asym-CIP-NS, TET-S, CRO-NS","To: Outcome of Tx-TET in Asym-CIP-NS, TET-S, CRO-NS","To: Outcome of Tx-CRO in Asym-CIP-NS, TET-S, CRO-NS","To: Outcome of Tx-CIP in Asym-CIP-S, TET-NS, CRO-NS","To: Outcome of Tx-TET in Asym-CIP-S, TET-NS, CRO-NS","To: Outcome of Tx-CRO in Asym-CIP-S, TET-NS, CRO-NS","To: Outcome of Tx-CIP in Asym-CIP-NS, TET-NS, CRO-NS","To: Outcome of Tx-TET in Asym-CIP-NS, TET-NS, CRO-NS","To: Outcome of Tx-CRO in Asym-CIP-NS, TET-NS, CRO-NS","To: If re-tx after ineff tx/rest dev in Symp-CIP-S, TET-S, CRO-S","To: If re-tx after ineff tx/rest dev in Symp-CIP-NS, TET-S, CRO-S","To: If re-tx after ineff tx/rest dev in Symp-CIP-S, TET-NS, CRO-S","To: If re-tx after ineff tx/rest dev in Symp-CIP-S, TET-S, CRO-NS","To: If re-tx after ineff tx/rest dev in Symp-CIP-NS, TET-NS, CRO-S","To: If re-tx after ineff tx/rest dev in Symp-CIP-NS, TET-S, CRO-NS","To: If re-tx after ineff tx/rest dev in Symp-CIP-S, TET-NS, CRO-NS","To: If re-tx after ineff tx/rest dev in Symp-CIP-NS, TET-NS, CRO-NS","To: If re-tx after ineff tx/rest dev in Asym-CIP-S, TET-S, CRO-S","To: If re-tx after ineff tx/rest dev in Asym-CIP-NS, TET-S, CRO-S","To: If re-tx after ineff tx/rest dev in Asym-CIP-S, TET-NS, CRO-S","To: If re-tx after ineff tx/rest dev in Asym-CIP-S, TET-S, CRO-NS","To: If re-tx after ineff tx/rest dev in Asym-CIP-NS, TET-NS, CRO-S","To: If re-tx after ineff tx/rest dev in Asym-CIP-NS, TET-S, CRO-NS","To: If re-tx after ineff tx/rest dev in Asym-CIP-S, TET-NS, CRO-NS","To: If re-tx after ineff tx/rest dev in Asym-CIP-NS, TET-NS, CRO-NS","To: If symp after developing resistance to CIP-S, TET-S, CRO-S","To: If symp after developing resistance to CIP-NS, TET-S, CRO-S","To: If symp after developing resistance to CIP-S, TET-NS, CRO-S","To: If symp after developing resistance to CIP-S, TET-S, CRO-NS","To: If symp after developing resistance to CIP-NS, TET-NS, CRO-S","To: If symp after developing resistance to CIP-NS, TET-S, CRO-NS","To: If symp after developing resistance to CIP-S, TET-NS, CRO-NS","To: If symp after developing resistance to CIP-NS, TET-NS, CRO-NS","To: If resistance after re-tx with CRO in Symp-CIP-S, TET-S, CRO-S","To: If resistance after re-tx with CRO in Symp-CIP-NS, TET-S, CRO-S","To: If resistance after re-tx with CRO in Symp-CIP-S, TET-NS, CRO-S","To: If treatment failure after re-tx with CRO in Symp-CIP-S, TET-S, CRO-NS","To: If resistance after re-tx with CRO in Symp-CIP-NS, TET-NS, CRO-S","To: If treatment failure after re-tx with CRO in Symp-CIP-NS, TET-S, CRO-NS","To: If treatment failure after re-tx with CRO in Symp-CIP-S, TET-NS, CRO-NS","To: If treatment failure after re-tx with CRO in Symp-CIP-NS, TET-NS, CRO-NS","To: If resistance after re-tx with CRO in Asym-CIP-S, TET-S, CRO-S","To: If resistance after re-tx with CRO in Asym-CIP-NS, TET-S, CRO-S","To: If resistance after re-tx with CRO in Asym-CIP-S, TET-NS, CRO-S","To: If treatment failure after re-tx with CRO in Asym-CIP-S, TET-S, CRO-NS","To: If resistance after re-tx with CRO in Asym-CIP-NS, TET-NS, CRO-S","To: If treatment failure after re-tx with CRO in Asym-CIP-NS, TET-S, CRO-NS","To: If treatment failure after re-tx with CRO in Asym-CIP-S, TET-NS, CRO-NS","To: If treatment failure after re-tx with CRO in Asym-CIP-NS, TET-NS, CRO-NS",To: Counting success tx with CIP,To: Counting success tx with TET,To: Counting success tx with CRO,"To: 1st-Tx with M | Symp-CIP-S, TET-S, CRO-S","To: 1st-Tx with M | Symp-CIP-NS, TET-S, CRO-S","To: 1st-Tx with M | Symp-CIP-S, TET-NS, CRO-S","To: 1st-Tx with M | Symp-CIP-S, TET-S, CRO-NS","To: 1st-Tx with M | Symp-CIP-NS, TET-NS, CRO-S","To: 1st-Tx with M | Symp-CIP-NS, TET-S, CRO-NS","To: 1st-Tx with M | Symp-CIP-S, TET-NS, CRO-NS","To: 1st-Tx with M | Symp-CIP-NS, TET-NS, CRO-NS","To: 1st-Tx with M | Asym-CIP-S, TET-S, CRO-S","To: 1st-Tx with M | Asym-CIP-NS, TET-S, CRO-S","To: 1st-Tx with M | Asym-CIP-S, TET-NS, CRO-S","To: 1st-Tx with M | Asym-CIP-S, TET-S, CRO-NS","To: 1st-Tx with M | Asym-CIP-NS, TET-NS, CRO-S","To: 1st-Tx with M | Asym-CIP-NS, TET-S, CRO-NS","To: 1st-Tx with M | Asym-CIP-S, TET-NS, CRO-NS","To: 1st-Tx with M | Asym-CIP-NS, TET-NS, CRO-NS","To: Successful Tx with CIP, TET, or CRO",To: Tx with M,To: 1st-Tx with M,New cases,Cases CRO-NS,New cases symptomatic,Cases treated,"Treated with CIP, TET, or CRO","Cases resistant to CIP-S, TET-S, CRO-S","Cases resistant to CIP-NS, TET-S, CRO-S","Cases resistant to CIP-S, TET-NS, CRO-S","Cases resistant to CIP-S, TET-S, CRO-NS","Cases resistant to CIP-NS, TET-NS, CRO-S","Cases resistant to CIP-NS, TET-S, CRO-NS","Cases resistant to CIP-S, TET-NS, CRO-NS","Cases resistant to CIP-NS, TET-NS, CRO-NS",Rate of gonorrhea cases,Proportion of cases CRO-NS,Proportion of cases symptomatic,"Proportion of cases treated with CIP, TET, or CRO","Proportion of cases resistant to CIP-S, TET-S, CRO-S","Proportion of cases resistant to CIP-NS, TET-S, CRO-S","Proportion of cases resistant to CIP-S, TET-NS, CRO-S","Proportion of cases resistant to CIP-S, TET-S, CRO-NS","Proportion of cases resistant to CIP-NS, TET-NS, CRO-S","Proportion of cases resistant to CIP-NS, TET-S, CRO-NS","Proportion of cases resistant to CIP-S, TET-NS, CRO-NS","Proportion of cases resistant to CIP-NS, TET-NS, CRO-NS",Interventions,Observation Time,Obs: Population size,Obs: Infected,Obs: Prevalence,Observation Period,Obs: New cases,Obs: Cases CRO-NS,Obs: New cases symptomatic,Obs: Cases treated,"Obs: Treated with CIP, TET, or CRO","Obs: Cases resistant to CIP-S, TET-S, CRO-S","Obs: Cases resistant to CIP-NS, TET-S, CRO-S","Obs: Cases resistant to CIP-S, TET-NS, CRO-S","Obs: Cases resistant to CIP-S, TET-S, CRO-NS","Obs: Cases resistant to CIP-NS, TET-NS, CRO-S","Obs: Cases resistant to CIP-NS, TET-S, CRO-NS","Obs: Cases resistant to CIP-S, TET-NS, CRO-NS","Obs: Cases resistant to CIP-NS, TET-NS, CRO-NS",Obs: Rate of gonorrhea cases,Obs: Proportion of cases CRO-NS,Obs: Proportion of cases symptomatic,"Obs: Proportion of cases treated with CIP, TET, or CRO","Obs: Proportion of cases resistant to CIP-S, TET-S, CRO-S","Obs: Proportion of cases resistant to CIP-NS, TET-S, CRO-S","Obs: Proportion of cases resistant to CIP-S, TET-NS, CRO-S","Obs: Proportion of cases resistant to CIP-S, TET-S, CRO-NS","Obs: Proportion of cases resistant to CIP-NS, TET-NS, CRO-S","Obs: Proportion of cases resistant to CIP-NS, TET-S, CRO-NS","Obs: Proportion of cases resistant to CIP-S, TET-NS, CRO-NS","Obs: Proportion of cases resistant to CIP-NS, TET-NS, CRO-NS",Obs: Interventions
0.0,26314020,9969,311,39133,0,24341,0,0,0,190886,5964,749296,0,466075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27799995,1485975,0.05345234774322801,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 0]",0.0,27799995,1485975,0.05345234774322801,1,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 0]"
1.0,26393653,4238,99,14387,0,9569,0,1,0,193819,5694,718503,16,459938,0,45,23,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,27799995,1406342,0.050587850825153026,1,199909,5694,703222,14,459789,1,23,10,95556,2912,362898,2,229021,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199909,0,0,5694,0,0,703222,0,0,14,0,0,459789,0,0,1,0,0,23,0,0,10,0,0,95556,0,0,2912,0,0,362898,0,0,2,0,0,229021,0,0,0,0,0,12,0,0,6,0,0,0,45,0,2,143,88,0,0,0,8,0,0,27,17,0,0,0,15,0,0,62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058719,268,0,2059069,68,1368662,2058987,2058719,295465,8606,1066120,16,688810,1,35,16,0.07406724353727402,3.302463394864378e-05,0.6646994345502749,0.9998698389062194,0.1434944627887652,0.004179558820029829,0.5177679815489428,7.770502105563243e-06,0.33452497220831356,4.856563815977027e-07,1.6997973355919594e-05,7.770502105563243e-06,"[1, 0]",1.0,27799995,1406342,0.050587850825153026,2,2059069,68,1368662,2058987,2058719,295465,8606,1066120,16,688810,1,35,16,0.07406724353727402,0.00012810174946337787,0.6646994345502749,0.9998698389062194,0.13633703137783992,0.0021468037369106303,0.5149077165533725,6.156875475117817e-05,0.3415347410690296,-1.26981169990524e-05,-0.00013719901573098272,4.7778421688603384e-05,"[1, 0]"
2.0,26413734,4367,109,14034,1,9565,0,0,1,197379,5593,693164,22,460906,0,64,64,0,4,283,3,696,0,4,2,0,0,0,0,0,0,0,0,27799995,1386261,0.04986551256573967,2,197217,5225,653882,18,441986,0,54,32,96522,2814,349583,9,227820,0,32,18,148068,3864,490381,12,331300,0,37,25,72185,2104,261910,9,171168,0,24,13,110993,93,368193,6,8292,0,27,0,54265,56,196394,6,4212,0,18,0,37075,3771,122188,6,323008,0,10,25,17920,2048,65516,3,166956,0,6,13,83415,76,9092,6,215,0,0,0,40591,41,4702,3,106,0,1,0,69237,69638,58342,56,2893,2276,363712,7431,282739,3,5,10,8187,8250,425549,0,0,0,27,0,27,0,0,32,33841,33916,28765,39,1540,1235,194006,3983,151594,4,4,1,4153,4407,219260,0,0,0,18,0,14,0,0,18,0,59,7433,20,16441,0,66,98,0,1,0,3,1,0,5,15,0,1,0,6,3,0,12,35,0,55,7150,0,15745,0,0,0,0,0,0,0,0,0,0,0,660839,107994,1192571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961404,186,0,1975212,163,1298414,1961590,1961404,293739,8039,1003465,27,669806,0,86,50,0.07105080414582808,8.252278742737488e-05,0.6573542485566106,0.9999051789619645,0.14871264451613295,0.004069942871955011,0.5080290115693911,1.366941877631363e-05,0.33910587825509364,0.0,4.353963017640638e-05,2.5313738474654873e-05,"[1, 0]",2.0,27799995,1386261,0.04986551256573967,3,1975212,163,1298414,1961590,1961404,293739,8039,1003465,27,669806,0,86,50,0.07105080414582808,0.00016627173936132735,0.6573542485566106,0.9999051789619645,0.15361018579141375,0.0030154874231603833,0.486531241636771,5.256561520084747e-05,0.38123673006322945,0.0,0.0001924294587335285,0.00022654639703516884,"[1, 0]"
3.0,26434425,4456,112,13626,2,9532,0,3,1,200966,5328,668579,29,461719,0,106,116,0,3,298,2,677,0,4,11,0,0,0,0,0,0,0,0,27799995,1365570,0.04912123185633666,3,201009,4884,630762,23,444013,0,92,80,98408,2659,337018,12,228995,0,30,47,151025,3655,472943,17,332715,0,67,62,73889,1987,252686,9,171599,0,19,33,113284,92,354906,16,8280,0,48,1,55222,47,189427,6,4260,0,14,0,37741,3563,118037,1,324435,0,19,61,18667,1940,63259,3,167339,0,5,33,84832,65,8872,14,235,0,1,0,41548,36,4716,5,108,0,2,0,70690,70770,59549,64,2652,2168,350481,7392,272889,7,10,6,8156,8295,427562,0,0,0,48,0,44,1,0,79,34379,34807,29222,25,1483,1151,187065,4044,145909,2,7,3,4207,4294,220494,0,0,0,12,2,16,0,2,45,0,65,7392,14,16457,0,90,148,0,0,0,3,1,0,5,10,0,1,0,6,1,0,12,18,0,66,7377,0,16476,0,0,0,0,0,0,0,0,0,0,0,642676,109729,1182723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935128,244,0,1948032,284,1280863,1935372,1935128,299417,7543,967780,35,673008,0,122,127,0.0700731061282565,0.00014578815953742032,0.6575164063013339,0.9998739260462588,0.1537023005782246,0.003872112983770287,0.4967988205532558,1.7966850647217295e-05,0.3454809777252119,0.0,6.262730797030029e-05,6.519400091990276e-05,"[1, 0]",3.0,27799995,1365570,0.04912123185633666,4,1948032,284,1280863,1935372,1935128,299417,7543,967780,35,673008,0,122,127,0.0700731061282565,0.00010879620509907677,0.6575164063013339,0.9998739260462588,0.13908174459819803,0.0034471731057478905,0.48416605507524524,-4.68995901576685e-05,0.3434312032246779,0.0,0.0005298607724844708,0.00023030395817170247,"[1, 0]"
4.0,26455994,4364,111,13054,0,9708,0,3,4,204149,5115,644317,39,461722,0,151,222,0,2,300,0,724,0,5,11,0,0,0,0,0,0,0,0,27799995,1344001,0.04834536840744036,4,204550,4801,608130,30,444952,0,122,155,100366,2658,325798,24,228720,0,71,87,153380,3566,455918,20,333718,0,92,115,75313,1992,244799,17,171399,0,53,56,115134,83,341530,14,8374,0,69,4,56509,50,183661,11,4250,0,36,2,38246,3483,114388,6,325344,0,23,111,18804,1942,61138,6,167149,0,17,54,86260,61,8617,8,200,0,2,0,42507,41,4606,7,112,0,0,0,72120,71680,60750,55,2640,2106,337284,7168,263678,9,10,11,8279,8114,428559,0,0,0,69,0,53,4,3,148,35096,35495,29775,32,1463,1163,181232,3948,140618,7,7,10,4192,4131,220397,0,0,0,36,0,35,2,1,84,0,55,7169,20,16400,0,97,231,0,0,0,3,4,0,5,12,0,0,1,6,6,0,16,35,0,56,7167,0,16353,0,0,0,0,0,0,0,0,0,0,0,625843,111293,1170468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907604,354,0,1920464,489,1262740,1907958,1907604,304916,7459,933928,54,673672,0,193,242,0.06908145127364232,0.000254625965391697,0.6575181831057495,0.9998144613246204,0.15877204675536746,0.003883957210340834,0.4863033100334086,2.8118204767181263e-05,0.3507860600354914,0.0,0.00010049654666788859,0.00012601121395662714,"[1, 0]",4.0,27799995,1344001,0.04834536840744036,5,1920464,489,1262740,1907958,1907604,304916,7459,933928,54,673672,0,193,242,0.06908145127364232,-0.00016412801856105692,0.6575181831057495,0.9998144613246204,0.14819147956933507,0.00366674573978375,0.5020966822937426,0.00011521749814201359,0.32540565983178227,0.0,-2.6792260064696283e-05,0.00033209778501073334,"[1, 0]"
5.0,26472309,4549,93,12465,1,9576,0,6,11,208571,4918,622920,42,462952,0,194,363,0,0,276,0,730,0,3,16,0,0,0,0,0,0,0,0,27799995,1327686,0.04775849779829097,5,208475,4716,588023,46,444973,0,147,257,101604,2492,312731,21,228516,0,90,121,156267,3517,440661,31,333684,0,108,189,76144,1852,234727,14,171487,0,69,88,117402,89,330239,24,8511,0,90,4,57032,39,176045,11,4219,0,52,1,38865,3428,110422,7,325173,0,18,185,19112,1813,58682,3,167268,0,17,87,88165,63,8448,19,226,0,2,0,42949,32,4412,8,118,0,1,0,73364,73253,61858,59,2626,2031,326095,6889,255039,15,14,17,8387,8394,428192,0,0,0,90,0,57,4,5,248,35685,35718,30201,26,1394,1072,173908,3573,135250,9,3,9,4164,4277,220075,0,0,0,52,1,37,1,3,117,0,60,6889,24,16788,0,95,322,0,2,0,0,4,0,10,4,0,2,0,3,4,0,18,20,0,62,6913,0,16782,0,0,0,0,0,0,0,0,0,0,0,609204,113008,1157350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879562,439,0,1892212,682,1246637,1880001,1879562,310079,7208,900754,67,673489,0,237,378,0.06806519209805613,0.000360424730421327,0.6588252267716302,0.9997664894859098,0.16387117299752882,0.003809298323866459,0.47603228390899116,3.540829463083418e-05,0.35592682003919224,0.0,0.0001252502362314582,0.00019976619955903462,"[1, 0]",5.0,27799995,1327686,0.04775849779829097,6,1892212,682,1246637,1880001,1879562,310079,7208,900754,67,673489,0,237,378,0.06806519209805613,-0.00023408205246957728,0.6588252267716302,0.9997664894859098,0.16518288622715027,0.00681472845636818,0.480515526110843,0.0002788013092743766,0.3789491759663434,0.0,0.0001964337682826475,0.00019360414188423868,"[1, 0]"
