Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,123,1143618611,5.167225360870361,0.06614683541681085,0.4771835942692391,0.12586544505681302,0.9671097032625053,0.87512275609434,0.6361905928484833,0.12973101759921393,0.019873841606697005,0.4865857336425725,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,124,1214193438,5.020054578781128,0.05434307544504684,0.6748064615194324,0.12662015484752825,0.9670494800949119,0.8740009283470828,0.6759232302501771,0.1947735213942434,0.02036392542527984,0.4607857834306539,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,125,870206953,5.117074728012085,0.05815350973983988,0.5802242398784587,0.12804922239052988,0.9536447611131585,0.8776045897480615,0.5155902834944203,0.12731827798408893,0.01705341474560886,0.3712185907647224,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,126,179896050,4.853106737136841,0.06633903688331468,0.6922452007564232,0.10171011973218519,0.9562941016581905,0.8988530884442621,0.5157140037000809,0.14930489631236343,0.013207721757933708,0.3532013856297837,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,127,819442457,5.266028642654419,0.06893742247075943,0.7313990160895378,0.1375619947937044,0.9634556470944327,0.8606762715848549,0.6355165409041432,0.19450442131759005,0.021812679920380895,0.4191994396661721,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,128,417281083,5.152191638946533,0.05890702498327789,0.7587250842882537,0.16176323659847258,0.9558917124886789,0.8355223514222281,0.6337904591571072,0.20101732748562523,0.024856874021828044,0.407916257649654,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,129,922351132,5.839508295059204,0.06360899188618588,0.7936589875733039,0.15265628033732498,0.9764782506658903,0.8496482971432157,0.8742742432112692,0.2957210271818093,0.034339591874238545,0.5442136241552212,21.0,3.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,130,1965335106,5.2774012088775635,0.0697202981712552,0.6099114361155953,0.17383096304803933,0.9750076966759238,0.825999365570552,0.6761529660451068,0.16326978171646261,0.02823599039502751,0.48464719393361677,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,131,1103622201,4.738491773605347,0.05671724389580803,0.6330724717076746,0.0964928092944057,0.9679325903937561,0.9039985103212999,0.5567042117956731,0.15138800227470778,0.013923654949081783,0.3913925545718835,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,132,1093462745,5.17220139503479,0.08175145499126887,0.5560378067269014,0.13061028571672822,0.9599377985743012,0.8691161228188016,0.5952515302147069,0.14238761826329555,0.01914601956373084,0.43371789238768044,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,133,873305018,4.662399768829346,0.06710477465913214,0.5838592037860435,0.1181892682931041,0.9655547198218811,0.8787346613394722,0.5167065423046547,0.12660010842770666,0.015370924086008389,0.37473550979093967,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,134,1680835334,5.334266901016235,0.0836867127606781,0.7195751490958283,0.15345212936076666,0.9749744799594804,0.8581842475281705,0.7165867650687773,0.21061640679331275,0.02943983572164494,0.47653052255381967,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,135,703685765,4.851635217666626,0.056953852189264624,0.5715506382186932,0.14679236070622795,0.9664907996300852,0.8551442318904543,0.5566109258393479,0.13545986756149803,0.02039028760222745,0.4007607706756226,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,136,471558427,4.899801969528198,0.07065426628118938,0.7038958261710753,0.22783124723681022,0.962996589374789,0.7695310596412862,0.5554932318734948,0.15210385276548627,0.027179853401276325,0.3762095257067321,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,137,2061141639,5.313091993331909,0.08353852425014738,0.7779162576846594,0.13748163776472475,0.9629953649288362,0.8619180700086395,0.67510096292219,0.22507738736290897,0.023082579799754806,0.4269409957595262,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,138,1600341612,5.346639394760132,0.07862390627682106,0.5118572128044347,0.11443863699422364,0.9656609498986591,0.8859832447262238,0.7156827133794924,0.1590271844440289,0.021090200919598536,0.5355653280158651,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,139,1650550848,4.419393062591553,0.07241521446316806,0.6229790209097271,0.13856433002489138,0.9274832765908453,0.8623921576221203,0.4346179104469277,0.11412899698587597,0.014581133895317663,0.3059077795657341,10.0,14.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,140,2008902782,5.254569053649902,0.08197220898780737,0.7056813013301606,0.18809868056728013,0.9700975143372523,0.819231724000894,0.6744496990708724,0.1910522171961296,0.03229932905697433,0.4510981528177683,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,141,799577490,4.560447931289673,0.07962438410510506,0.6290583877166833,0.18241744718694114,0.9522915473616561,0.8179899931067378,0.47667092518812654,0.12014194603522327,0.019597344071567997,0.3369316350813352,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,142,892925292,5.660306930541992,0.08342956608445432,0.6191462537008845,0.15312956894892216,0.9714088256502973,0.8499755491107527,0.8333132415861557,0.21481098153714512,0.03309184176251738,0.585410418286493,20.0,4.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,143,1829295016,5.096733093261719,0.07938857257389532,0.7719676261178176,0.16674136174730714,0.961706542116863,0.8381840253048543,0.6736023297653633,0.22004446038748726,0.02817279559981372,0.4253850737780623,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,144,1023191363,5.220443964004517,0.07061790656372757,0.629555292047145,0.1472447640146263,0.9725359765846886,0.8558284335377953,0.6356187503970827,0.16479359355564074,0.023799484471173842,0.4470256723702682,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,145,1959497292,4.701341867446899,0.0568104887497106,0.47039253501840234,0.11335433393569368,0.9447741100904262,0.8903382385217384,0.5550955813026585,0.11782964248049481,0.016072520719549045,0.4211934181026146,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,146,652498602,4.841950178146362,0.08179017873924078,0.767126070376021,0.12641593429708078,0.9669777729830008,0.8757227887809483,0.5973045997472283,0.19071707348940437,0.01892541739387285,0.3876621088639511,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,147,403478239,4.693071365356445,0.0659160339447531,0.5637597108318776,0.12707124937082784,0.937458198852553,0.8706808697964137,0.4352019483645669,0.10781341958946535,0.013498908595050136,0.3138896201800515,10.0,14.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,148,1199631565,4.949154615402222,0.06765621936262939,0.5634738290888885,0.1859021454559015,0.9660152426267764,0.8174978040926539,0.6364145944517111,0.14903340692687211,0.028726272686051556,0.4586549148387874,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,149,2031163919,5.079493999481201,0.05880692280700051,0.6424160014716693,0.18681997745245835,0.9603775467088866,0.8120475288017549,0.6736254449719948,0.17553841202062637,0.031020430660561905,0.4670666022908065,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,150,373627866,5.249434947967529,0.0604326921485888,0.7236758225843717,0.1414125062373395,0.9742471949372618,0.860214238105413,0.6760566247421642,0.20576308666141827,0.02410938622939969,0.4461841518513461,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,151,943663755,4.907656669616699,0.0593755711331757,0.5706798626938627,0.12398302221153253,0.9674274703292904,0.8777482415866069,0.6359874930002392,0.15442521452945687,0.019752592205970695,0.46180968626481145,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,152,542226788,5.178457021713257,0.05890683505518617,0.6243653172645817,0.09290518462840579,0.9657558924364793,0.9075320177263994,0.6743110008514218,0.18496690493412163,0.015985170697067792,0.47335892522023243,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,153,13760883,4.8594160079956055,0.08194445920263947,0.6219408579820974,0.15552843537935235,0.9595810481333759,0.842907205872883,0.634361580374621,0.1644546416113133,0.024435354943455626,0.44547158381985197,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,154,2022679528,4.5818281173706055,0.07285793972265102,0.6686613554694668,0.14519015668339322,0.9642070659728975,0.855103181047217,0.4768332846130813,0.13180005331561861,0.016530793500271392,0.3285024377971913,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,155,351049798,5.117485523223877,0.057707190235106155,0.742699990673366,0.17930599090395283,0.9732060307294519,0.8267204416481612,0.7162453744259838,0.21538755563264964,0.03268834465905032,0.46816947413428395,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,156,1129337603,4.54395055770874,0.07707357655734916,0.629549098485165,0.1333869670946265,0.9337579182165467,0.8656184764471773,0.4748125182488795,0.13004854891402076,0.015135430792144048,0.3296285385427147,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,157,723950973,4.740231275558472,0.07374695017941729,0.7535722697913638,0.15423571348056514,0.960054664533066,0.8384614654308387,0.5544931480294765,0.17300854292823598,0.020063920476001376,0.3614206846252391,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,158,369889409,5.2814247608184814,0.06619109585483393,0.6329874864551392,0.13316514444132033,0.9604164361010199,0.8679812246609664,0.6746235316569243,0.18361361513374153,0.022986127421839458,0.46802378910134346,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,159,1217573072,4.662868022918701,0.05804761187906687,0.808068265987125,0.19867169664768475,0.9629617515467719,0.8025253840820729,0.5162167054669564,0.165706463585585,0.02341450758982987,0.32709573429154154,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,160,951235112,5.030502796173096,0.07848935512398474,0.8408647382043773,0.15860671186523181,0.9653659929873335,0.8412694465471949,0.5564069412541521,0.19536798179076445,0.020916281193545966,0.34012267826984177,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,161,1850369378,5.510604381561279,0.05322051988784459,0.6673810816396596,0.18414405763760816,0.9687575357012822,0.8170613011420339,0.7541562094180659,0.20914328996813694,0.03433898581240017,0.5106739336375289,18.0,6.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,162,656531340,4.5594563484191895,0.0538465847261273,0.6862378153972465,0.18092474025344338,0.9642827427311549,0.8203406498953022,0.43718115468786506,0.12230639725794687,0.016986161256067323,0.29788859617385083,10.0,14.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,163,461751968,5.304861068725586,0.06810905728187874,0.7100924777366844,0.1227283669100957,0.9694468172507811,0.8767563687190417,0.7141596140092251,0.21828621138562418,0.02219666046677359,0.4736767421568274,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,164,199817974,5.232439756393433,0.0732340894305916,0.6848057331634522,0.10221132047083285,0.9742588989909834,0.8982956031579745,0.6750413710401817,0.19943780311291107,0.017776267093059527,0.4578273008342111,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,165,2014841575,4.6548707485198975,0.05611055771374932,0.6195588235308597,0.11228152518758433,0.9642910112546378,0.8925027943053453,0.5567347288183925,0.14872105481505582,0.016507784692536942,0.3915058893107997,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,166,959304412,4.401265621185303,0.0698161409807397,0.6583617859230046,0.11074253838935882,0.9446130873040991,0.8868302329675432,0.39630158637178586,0.10777265154380293,0.010332312894684196,0.2781966219332987,9.0,15.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,167,1225586135,4.875179052352905,0.07476678917507758,0.6972901238734854,0.11304302350339283,0.9528537679793848,0.8921950268062043,0.5958857782765378,0.1810324446246664,0.017617787377327613,0.3972355462745439,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,168,2107582032,5.2404375076293945,0.08433156881275922,0.6338039904241484,0.16868563139377,0.9600591711035575,0.835643401869697,0.7149034940344936,0.18381678033243834,0.03150439196385897,0.49958232173819633,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,169,286977028,5.070741176605225,0.06311770980110931,0.70436585522486,0.12005320279816514,0.9710372240461063,0.8829016184669625,0.7161381059169234,0.21444756687310182,0.022397928932400522,0.4792926101114211,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,170,337958028,4.499667406082153,0.06839052740836822,0.6014788008797908,0.10330741091999958,0.9395280564341347,0.888364862066013,0.47502698185062964,0.12281944446339335,0.011604363855434079,0.34060317353180225,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,171,825563396,4.637820482254028,0.06674897747283767,0.5442466870322147,0.13771629140061736,0.9593848322945704,0.8627897103633599,0.5163997452528821,0.12098359799378398,0.017071622724327634,0.37834452453477063,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,172,1207491478,4.577643632888794,0.06856803247626483,0.7251713646807612,0.17125020399590624,0.9205910061254304,0.8296958342502445,0.4347702724953188,0.12812131674999588,0.015998312898560796,0.2906506428467622,10.0,14.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,173,1887593297,5.041750192642212,0.0563350504199731,0.5561249033434922,0.11794720561984223,0.964733327677112,0.8819546343056075,0.6348426110360093,0.14861366390334388,0.019217958430424197,0.46701098870224117,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,174,108920792,4.828564882278442,0.0828300365820223,0.7974948723253177,0.2666599195999028,0.9544370673210824,0.734126541654486,0.556114956030816,0.16734089981805994,0.034367752802842565,0.35440630340991347,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,175,1687565753,5.156714200973511,0.06549081713929682,0.6898623240747126,0.1141179050119013,0.9755697176296588,0.88184853604124,0.7149025823697025,0.20821467541556282,0.020163186538925505,0.48652472041521405,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,176,963919179,4.98651647567749,0.08059812094936994,0.628099061006796,0.13149671717506287,0.9604579366545348,0.8810533145067743,0.5156550157229185,0.13756926936603345,0.016490913873581748,0.36159483248330326,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,177,571241964,4.631877660751343,0.05652602083295413,0.6746761040666517,0.16606164525346515,0.9331419263043861,0.8320204231256254,0.47498925475745274,0.12864743433533105,0.017437767086045834,0.3289040533360758,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,178,1857153899,5.0454981327056885,0.06667495012139389,0.6707794811587262,0.12523626443061575,0.9662987296401115,0.8811322977024818,0.5948758176516631,0.16741393158837517,0.019214154931465863,0.4082477311318219,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,179,1161426627,6.100421667098999,0.07382648522059085,0.7615290243169635,0.23433614362996097,0.9867938330863939,0.7637189447548025,0.9540414886837395,0.28232034466420136,0.05734100437850839,0.6143801396410296,23.0,1.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,180,2027802912,5.215445518493652,0.08498956492618072,0.7274587908743326,0.22701410053582058,0.9690035858764026,0.7761185453621863,0.5969003012714306,0.16238393787474956,0.0320319815844961,0.40248438181218504,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,181,1785118040,4.415944337844849,0.056583182838701944,0.6268327692999631,0.2199008876320563,0.936979655855893,0.7832177691143068,0.3959579752962305,0.09774011203769685,0.018654042199860645,0.27956382105867306,9.0,15.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,182,920764929,5.229381322860718,0.06553521086837566,0.7411815232667035,0.1432239185513925,0.9640793559578502,0.8564693630780396,0.7137311784083845,0.22659692502773418,0.025314717689512906,0.4618195356911374,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,183,2085369097,4.9977638721466064,0.07378835140078263,0.7245887188553248,0.20355739947507026,0.9717755800422602,0.7988162841668642,0.6356905377669073,0.17888216646345054,0.03169584278596117,0.4251125285174956,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,184,1023865529,4.651510715484619,0.05339869881271562,0.6772594819328833,0.11671851745751727,0.9563046005870021,0.877899852786997,0.4766038443801641,0.1308448969062223,0.013677414197898705,0.33208153327604306,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,185,1300812198,5.180706739425659,0.057831104723899955,0.5999445198136086,0.18228954925177995,0.9708544061592093,0.8203315002775422,0.6748527534949883,0.160699087872305,0.03106722973412802,0.4830864358885553,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,186,80634448,5.090760707855225,0.06873245161618008,0.5904209600929411,0.10865962521339018,0.963913971744542,0.8919318349261869,0.6348886694032856,0.16094873227573628,0.017766932990828786,0.45617300413672046,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,187,1153961074,4.82281756401062,0.06404168633843278,0.7584476297388995,0.17533304618843265,0.9587298005138802,0.8167104515231522,0.5160971141579244,0.15743884883783385,0.020967943712413464,0.33769032160767715,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,188,836033519,4.804849147796631,0.07785742551392545,0.66241179954535,0.12157687480849313,0.9647194570583588,0.8801203493486169,0.5171983928739042,0.14417489018356544,0.014688984427395677,0.3583345182629432,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,189,323249829,5.7381885051727295,0.07309059037274683,0.7061956233821711,0.1276074628120718,0.9812398878778733,0.8700441621340868,0.8338520269791002,0.2446234006107337,0.02706698409009031,0.5621616422782765,20.0,4.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,190,272064366,5.566612958908081,0.07276589196386157,0.6915951084335742,0.17035787656716006,0.9792114192510912,0.829432497294186,0.7172217220159388,0.20366130248793712,0.029978225447147372,0.48358219408085434,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,191,1162709835,4.75006103515625,0.08158979729386302,0.6671240044510749,0.11584807921515557,0.9572761165044844,0.8818710293860996,0.5155487718870063,0.14109306051178558,0.015026524783554762,0.359429186591666,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,192,183568229,5.128967761993408,0.05546797976042803,0.6931441848710367,0.11908162486007184,0.9663524456265482,0.8823359624943883,0.6352131635770757,0.18752543955938947,0.018729162501319885,0.4289585615163666,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,193,1765374533,4.263009071350098,0.06180957357657268,0.5825488584965154,0.14847517300074434,0.9510417349817573,0.8574475138423928,0.555748053388963,0.13844980282345837,0.020360851099385666,0.396937399466119,13.0,11.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,194,1201670959,4.3788347244262695,0.08375586528861372,0.5952868782824513,0.15003361625143294,0.9446724938373141,0.8468458689023004,0.43645365941897224,0.1066049375235349,0.014822339123353425,0.315026382772084,10.0,14.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,195,694228052,4.881252765655518,0.08255614443657794,0.746607859524616,0.13579761012106942,0.9682739710504285,0.8661502744252125,0.7557617469211577,0.24136153062273358,0.026391102659210398,0.48800911363921373,18.0,6.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,196,1086264938,5.211750268936157,0.05703130892536819,0.8042973713183096,0.15101022638176415,0.9716096438157923,0.8512359412899994,0.7945429854518943,0.27001469707540593,0.030954330718194544,0.49357395765829376,19.0,5.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,197,1925151992,4.537367105484009,0.05963632654021436,0.4994437288384103,0.13693730812659585,0.9597977298745525,0.8640263869886041,0.59623504776062,0.13265053459220857,0.020138345263368943,0.4434461679050425,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,198,1446169488,5.229467868804932,0.06061225908090059,0.8252695515775582,0.15434395293210518,0.9708583179231784,0.8464030831150862,0.6742998797305634,0.2294468268619835,0.026298475487732488,0.41855457738084745,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,199,1338054194,4.454660892486572,0.07726361389633342,0.8081519426667454,0.12526780778204447,0.9718295084970624,0.87532187951254,0.5966243497206132,0.20268470280492332,0.019002140964496636,0.3749375059511932,14.0,10.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,200,76542804,5.046105146408081,0.07045075333469497,0.5496137328549549,0.1711302233947627,0.9573547513443255,0.8336882833336111,0.6351467885751774,0.14335869348359542,0.028213110249849113,0.4635749848417328,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,201,382228820,4.276180744171143,0.05473304581529602,0.6018717143359588,0.16366351237443805,0.973762791241969,0.8362906702031273,0.5171551009225763,0.128715420770888,0.018791364464052815,0.36964831568763545,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,202,1532059083,4.842161417007446,0.0756314869840804,0.7932188674753691,0.1251890396327081,0.9571659932417991,0.8729794174389072,0.6353245080708639,0.21625177526429298,0.020002440604418675,0.3990702922021523,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,203,789351915,4.5996081829071045,0.058985131472145944,0.7699035979232625,0.18188605831973917,0.9675402628055499,0.8218938662911326,0.6344100853769414,0.20018918347587902,0.028648042881492235,0.4055728590195701,15.0,9.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,204,962032824,4.238213062286377,0.06396489064116738,0.4564537731199288,0.14274050655429774,0.9398513023887284,0.8562190118632705,0.39626843405019563,0.0819386887899834,0.012960806176737118,0.3013689390834751,9.0,15.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,205,469333467,4.8153462409973145,0.05513970379205436,0.811330893316329,0.160669634887261,0.9729127070883031,0.8368965858024892,0.6765888967591873,0.22782852188495742,0.02625986720742264,0.4225005076668073,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,206,20030427,4.987502574920654,0.0692197078013968,0.7051150630996823,0.16511722376836932,0.9761491863548716,0.8336020575187214,0.6757395221259227,0.1952752472943846,0.02752701139118842,0.4529372634403497,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,207,663962467,4.614329099655151,0.07734616355146827,0.8027339155356215,0.13429742814768633,0.9686350529233698,0.8698944918031313,0.7945051194673531,0.2723039511424437,0.027950581535135233,0.494250586789774,19.0,5.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,208,491893262,5.540353059768677,0.08048925765955202,0.7041010358467495,0.15322925069360363,0.9760550825987738,0.8451221845495074,0.7542663363240866,0.21624235509677953,0.029253224848472714,0.5087707563788342,18.0,6.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,209,272340782,3.719902515411377,0.07183970788483954,0.6058520967974911,0.16613523030936114,0.9579815524352869,0.83212948496349,0.47587501107618135,0.11894386277585145,0.018324382466130693,0.3386067658341993,11.0,13.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,210,44135895,4.9663121700286865,0.07189291279419922,0.6614917919638811,0.14858923951739825,0.9762895138312199,0.8535180738534314,0.7164765316530617,0.19987486404621038,0.026586781006573575,0.4900148866002776,17.0,7.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,211,1541719055,4.707033634185791,0.06583969580427278,0.7417998231186386,0.1245079380126409,0.9795574625162528,0.8749679074930673,0.6765184108706533,0.2106544641368048,0.020250649033379187,0.4456132977004693,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,212,1701157658,4.452661514282227,0.08011521440921122,0.6774687700928329,0.10716376545479336,0.966884242005332,0.8917807015382084,0.5171155671194674,0.1479001335058161,0.013169834147878876,0.3560455994657723,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,213,1754012572,4.746108055114746,0.059195037984719076,0.7987151838794365,0.21109739547735817,0.9631699948486979,0.7888566936601639,0.6742211577293691,0.21634263572727505,0.03469858528123151,0.4231799367208626,16.0,8.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,214,603562859,4.6182475090026855,0.06373566843215867,0.598121473564595,0.12842996910593496,0.9638394807653923,0.8730899088212799,0.5164573856315657,0.1330413272417674,0.01527299957590408,0.36814305881389425,12.0,12.0
"(p=None, 1.000), q=(None, 0.950), c=0.500)",,,1.0,0.95,0.5,215,1606049022,4.505965948104858,0.06085351235302336,0.794985633863256,0.1606753221741238,0.9706402891779662,0.8435778937683104,0.6767313086943979,0.21603670790659293,0.027722592519766248,0.43297200826803867,16.0,8.0
