ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
0,2114683909,4.086022138595581,0.07726980114422313,0.7100422650971933,0.21571647172967232,0.9698436919540866,0.7802322539151558,0.5959540444904627,0.0,0.0,0.5959540444904627,14.0,10.0
1,986208138,4.041025400161743,0.07837908609771023,0.7706476813737307,0.16158854047412038,0.9646584362314615,0.8132038486788814,0.5564437920883354,0.0,0.0,0.5564437920883354,13.0,11.0
2,1033931326,4.188023805618286,0.07328544771321002,0.7000009021231395,0.16373861104030143,0.956558961066213,0.8088799185880423,0.5943954526658058,0.0,0.0,0.5943954526658058,14.0,10.0
3,695396926,4.1700263023376465,0.0746330652217743,0.6995425267976708,0.14670985767444003,0.9636486389631124,0.8477068945783506,0.5159546925873717,0.0,0.0,0.5159546925873717,12.0,12.0
4,1961342982,4.241021394729614,0.07575820946161287,0.7482422560639931,0.16923623155001347,0.9558292858541704,0.8195021810884406,0.6340264177077375,0.0,0.0,0.6340264177077375,15.0,9.0
5,2021041766,3.9520225524902344,0.06782423234248781,0.6362266373396331,0.16524995469651693,0.9598234769694042,0.8327132267467262,0.43604966972470033,0.0,0.0,0.43604966972470033,10.0,14.0
6,1150402562,4.006023645401001,0.07039538388406186,0.7225522820957379,0.18971822200140387,0.9612480039493576,0.7993729406790107,0.5155061609749256,0.0,0.0,0.5155061609749256,12.0,12.0
7,1992340928,4.065025329589844,0.05708929084339763,0.6426297645857006,0.1453280425743396,0.9663530977712963,0.8553040899882938,0.594894824901012,0.0,0.0,0.594894824901012,14.0,10.0
8,596865782,4.145021915435791,0.06886188576652623,0.6893106248828296,0.1495288010848263,0.9588364305227735,0.8287639792104265,0.5154563085353351,0.0,0.0,0.5154563085353351,12.0,12.0
9,1412933653,4.05402398109436,0.07130100018719426,0.7823317989913346,0.1486321045392245,0.9514793005569434,0.8195480806780714,0.5553076059787491,0.0,0.0,0.5553076059787491,13.0,11.0
10,465654247,4.409026384353638,0.07219908205019461,0.7760454630288338,0.16668615748368265,0.9581892902610177,0.8160751210917979,0.6333205199813228,0.0,0.0,0.6333205199813228,15.0,9.0
11,1136163917,4.111023664474487,0.07255606943252797,0.8198062347905436,0.17889661575038074,0.9539951429120415,0.7990875691835823,0.5154176135060956,0.0,0.0,0.5154176135060956,12.0,12.0
12,600597301,4.1410229206085205,0.054438298480330716,0.6762499039458147,0.10286069364516277,0.9614175082437878,0.8714929454371843,0.5549479742722899,0.0,0.0,0.5549479742722899,13.0,11.0
13,283485519,4.014024496078491,0.0750296122344766,0.7140516520889499,0.16013756867037865,0.9620966556698377,0.8297562295853494,0.5152971052681662,0.0,0.0,0.5152971052681662,12.0,12.0
14,2059112513,3.9660232067108154,0.05663542829286739,0.7302978730715145,0.14723774591724711,0.9644597313733714,0.8435737894678708,0.5961644942054759,0.0,0.0,0.5961644942054759,14.0,10.0
15,894642810,3.9490232467651367,0.05494230484573829,0.5814546791713343,0.12046663903445673,0.9598725958541999,0.8740054443340055,0.4363986140105579,0.0,0.0,0.4363986140105579,10.0,14.0
16,79458643,4.075021505355835,0.07888237537875906,0.742749575882064,0.11552046411582151,0.9586198318015035,0.8696326467270211,0.5156351528255105,0.0,0.0,0.5156351528255105,12.0,12.0
17,1460543985,4.023024082183838,0.06803828950466681,0.8972777627346816,0.20024973528509807,0.9632527797385212,0.7891135248621407,0.5560330781384895,0.0,0.0,0.5560330781384895,13.0,11.0
18,1160310586,4.107024192810059,0.06973629241758553,0.6588828273057143,0.15280631292693006,0.951496864636421,0.8118958391056046,0.5938727892850051,0.0,0.0,0.5938727892850051,14.0,10.0
19,457495139,4.057022571563721,0.07894310484588217,0.8661696367758315,0.22081777963190619,0.9674848627789249,0.7678978353198366,0.5958421581003708,0.0,0.0,0.5958421581003708,14.0,10.0
20,567169085,4.146021604537964,0.07749975215823772,0.6893489066934393,0.15058878250750374,0.9659564333873485,0.84760608064826,0.5170750654299034,0.0,0.0,0.5170750654299034,12.0,12.0
21,1100118300,3.997020959854126,0.056017572088859297,0.6225676171520146,0.18139521032082645,0.9641913532849676,0.8089353182406019,0.5149588324157252,0.0,0.0,0.5149588324157252,12.0,12.0
22,1132769411,3.9960243701934814,0.061686202461547206,0.7806936268959442,0.22050058379948825,0.9505424976578571,0.761982902466962,0.5544818301391159,0.0,0.0,0.5544818301391159,13.0,11.0
23,769167530,4.0390238761901855,0.08150661316641916,0.7440281657501504,0.2056855212977727,0.9517961119062722,0.7739151534066672,0.554685461757725,0.0,0.0,0.554685461757725,13.0,11.0
24,155432522,4.1610236167907715,0.06681685374403844,0.825696668720432,0.21711181940016136,0.9642641074982395,0.780252087246941,0.594051928327847,0.0,0.0,0.594051928327847,14.0,10.0
25,896640668,3.9680237770080566,0.07649127431529128,0.6511295876044549,0.13602245738414798,0.9475669394300839,0.831488031619712,0.4744431996019784,0.0,0.0,0.4744431996019784,11.0,13.0
26,1806013318,3.9960246086120605,0.061130272865157,0.8170712934784664,0.1657456146407327,0.9660482685681301,0.814812410291119,0.556365372429851,0.0,0.0,0.556365372429851,13.0,11.0
27,1975687421,3.96002197265625,0.05594768344382795,0.7299683502472601,0.21877612371242236,0.9368374013887683,0.7368578813172283,0.4348401749939629,0.0,0.0,0.4348401749939629,10.0,14.0
28,1715568013,4.188024997711182,0.06608465267405075,0.8314264695588522,0.1685459656764553,0.9568577795849742,0.8070465695716942,0.5952192285639333,0.0,0.0,0.5952192285639333,14.0,10.0
29,448006699,4.022023439407349,0.07396537423713115,0.6638187273800362,0.1605174766083062,0.9672440512853991,0.8336565991056204,0.5172226626208274,0.0,0.0,0.5172226626208274,12.0,12.0
30,1577629530,4.033023357391357,0.05648500068021598,0.7371532839730659,0.16430562056769113,0.9612181315823041,0.8146356438676204,0.5552994525432386,0.0,0.0,0.5552994525432386,13.0,11.0
31,762041545,3.9830238819122314,0.05981963161574781,0.6382950590977883,0.25650266078626305,0.9592132270426884,0.7505296564092155,0.47605022947250897,0.0,0.0,0.47605022947250897,11.0,13.0
32,1191135949,4.229023456573486,0.0739065931486678,0.7566683088577116,0.192539512115411,0.9547081982305511,0.8103824386885523,0.5943579423678337,0.0,0.0,0.5943579423678337,14.0,10.0
33,1681244314,4.0570244789123535,0.06565910389552228,0.6682923692809573,0.13051986741054736,0.955952393333442,0.8456621587386531,0.5937315803046619,0.0,0.0,0.5937315803046619,14.0,10.0
34,881031684,4.116023778915405,0.05575025232019835,0.8023277762630091,0.2000631100895878,0.9590066449265332,0.7795391931326736,0.5944154394473489,0.0,0.0,0.5944154394473489,14.0,10.0
35,1459414639,3.959023952484131,0.07336471247566771,0.6501571350906298,0.12966276835944382,0.9609481256610014,0.8501267565227192,0.4764343689055711,0.0,0.0,0.4764343689055711,11.0,13.0
