ID,Seed,Sensitivity distribution for CIP,Specificity distribution for CIP,Sensitivity distribution for TET,Specificity distribution for TET,Sensitivity for CIP,Specificity for CIP,Sensitivity for TET,Specificity for TET,prob CIP test positive-0,prob CIP test positive-1,prob CIP test positive-2,prob CIP test positive-3,prob CIP test positive-4,prob CIP test positive-5,prob CIP test positive-6,prob CIP test positive-7,prob TET test positive-0,prob TET test positive-1,prob TET test positive-2,prob TET test positive-3,prob TET test positive-4,prob TET test positive-5,prob TET test positive-6,prob TET test positive-7,Prob of receiving a rapid test,Prob Tx-CIP if susceptible to CIP and TET,Pop size,Annual survey size,Initial prevalence,Initial % I by symptom states-0,Initial % I by symptom states-1,Dirichlet dist. of % I by resistance profile,Constant dist. of % I-0,Constant dist. of % I-1,Constant dist. of % I-2,Constant dist. of % I-3,Constant dist. of % I-4,Constant dist. of % I-5,Constant dist. of % I-6,Constant dist. of % I-7,Constant dist. of % I by resistance profile,Initial % I by resistance profile-0,Initial % I by resistance profile-1,Initial % I by resistance profile-2,Initial % I by resistance profile-3,Initial % I by resistance profile-4,Initial % I by resistance profile-5,Initial % I by resistance profile-6,Initial % I by resistance profile-7,Transmission parameter-base,Transmission factor,Transmission parameter,Fitness-f_min-0,Fitness-f_min-1,Fitness-f_min-2,Fitness-f_min-3,Fitness-f_min-4,Fitness-f_min-5,Fitness-f_min-6,Fitness-f_min-7,Fitness-b-0,Fitness-b-1,Fitness-b-2,Fitness-b-3,Fitness-b-4,Fitness-b-5,Fitness-b-6,Fitness-b-7,Fitness-t_mid-0,Fitness-t_mid-1,Fitness-t_mid-2,Fitness-t_mid-3,Fitness-t_mid-4,Fitness-t_mid-5,Fitness-t_mid-6,Fitness-t_mid-7,Relative infectivity by infectivity profile-0,Relative infectivity by infectivity profile-1,Relative infectivity by infectivity profile-2,Relative infectivity by infectivity profile-3,Relative infectivity by infectivity profile-4,Relative infectivity by infectivity profile-5,Relative infectivity by infectivity profile-6,Relative infectivity by infectivity profile-7,Exponent for the prob of resistance by antibiotics-0,Exponent for the prob of resistance by antibiotics-1,Exponent for the prob of resistance by antibiotics-2,Prob symptomatic,Time until natural recovery,Time until screened,Time until seeking treatment (symptomatic),Time until seeking retreatment (symptomatic),Survey size (over observation periods),Initial % Susceptible,Prob of resistance by antibiotics-0,Prob of resistance by antibiotics-1,Prob of resistance by antibiotics-2,Rate of natural recovery,Rate of screening,Rate of seeking treatment,Rate of seeking retreatment,"Infectivity of CIP-S, TET-S, CRO-S","Infectivity of CIP-NS, TET-S, CRO-S","Infectivity of CIP-S, TET-NS, CRO-S","Infectivity of CIP-S, TET-S, CRO-NS","Infectivity of CIP-NS, TET-NS, CRO-S","Infectivity of CIP-NS, TET-S, CRO-NS","Infectivity of CIP-S, TET-NS, CRO-NS","Infectivity of CIP-NS, TET-NS, CRO-NS",Size of S,Size of I,Size of I by Symp/Rest-0,Size of I by Symp/Rest-1,Size of I by Symp/Rest-2,Size of I by Symp/Rest-3,Size of I by Symp/Rest-4,Size of I by Symp/Rest-5,Size of I by Symp/Rest-6,Size of I by Symp/Rest-7,Size of I by Symp/Rest-8,Size of I by Symp/Rest-9,Size of I by Symp/Rest-10,Size of I by Symp/Rest-11,Size of I by Symp/Rest-12,Size of I by Symp/Rest-13,Size of I by Symp/Rest-14,Size of I by Symp/Rest-15
97,166009812,0.9844889999521598,0.9700387387073465,0.8720190995243342,0.9663010629702017,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.04476340602982655,0.03876018826856048,0.9612398117314396,"[0.11687228133228489, 0.005249410128981011, 0.5393956807652281, 0, 0.33848262777350585, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.11687228133228489,0.005249410128981011,0.5393956807652281,0,0.33848262777350585,0,0,0,2.0630775557816845,1,2.0630775557816845,1,0.9054755645331689,0.9467994287881578,0.9110909042718247,0.9786081816822992,0.9611492455129046,0.8515873148218669,0.9359300184177332,0.41161363670404894,0.13246748294642563,0.4117937019870763,0.2385082260468852,0.4712357653714171,0.28185375778411986,0.4799599652078531,0.4802543589876169,8.253031812566102,11.425382939781139,7.236556285421429,12.785509787209957,10.215879138857918,11.756670071857119,7.242157734876596,9.359738701910938,1.0,0.9865414531081522,0.9999643339718592,0.9954010303848659,0.9999796705873693,0.9990872637404731,0.9999702232444416,0.9999646566083491,-3.0252792138864866,-4.317869254448158,-4.044096110391274,0.6613655955190271,4.589847183518426,1.91595873504358,0.0240351793974697,0.03697530174060992,1500,0.9552365939701735,0.0009434541216503214,4.809841282541319e-05,9.034495160927326e-05,0.21787217744217638,0.521931908923526,41.605680717543336,27.045080173117327,2.0630775557816845,2.035311529755678,2.0630039739995234,2.0535895247889795,2.063035614626764,2.0611945100903064,2.063016124025608,2.063004639623624,26555577.312370818,1244422.687629178,5637.224356423874,253.20035083267777,26017.24236660055,0.0,16326.390584317855,0.0,0.0,0.0,139801.29408845148,6279.284710341702,645218.9803868347,0.0,404889.0707853749,0.0,0.0,0.0
98,432260974,0.9765061492502823,0.9809993393203545,0.8540945511537716,0.962817984087953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.05244511660694413,0.005119416431665802,0.9948805835683342,"[0.1108495260097738, 0.0028780605052435553, 0.5705338308513912, 0, 0.3157385826335915, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.1108495260097738,0.0028780605052435553,0.5705338308513912,0,0.3157385826335915,0,0,0,2.48904423402523,1,2.48904423402523,1,0.9551354228808192,0.9950712548951212,0.9199682181974995,0.8933661524455289,0.8870709968245625,0.8257099823689622,0.775597299237692,0.34550150823806813,0.47241013256610886,0.24032633641075646,0.48849617891214925,0.4398567919263583,0.42177209170567376,0.10553140444552916,0.3332431507155611,9.459354075131431,10.676911424299288,9.672530539665006,9.805485001934343,9.068513203331687,11.506339596523652,11.200680163706421,8.302490214600839,1.0,0.9999479109492395,0.9998786193635509,0.9999517446060683,0.9999027650614537,0.9996170213847406,0.9669979955359944,0.9991378529248103,-3.6981697753989025,-4.9560254819640654,-3.3391476902370125,0.4077937437822197,1.1196590996860751,1.648461951468647,0.026005117759022995,0.03372357587753505,1500,0.9475548833930558,0.00020036885876865848,1.1065588554063617e-05,0.00045798611319475084,0.8931289892435791,0.6066260729336703,38.45396930198596,29.652845938741322,2.48904423402523,2.488914582073779,2.488742112251954,2.488924124215204,2.4888022119620956,2.4880909833111637,2.406900785102822,2.4868983118188472,26342025.758326948,1457974.2416730465,827.3783447183305,21.48177824971174,4258.4515565182555,0.0,2356.6656102801844,0.0,0.0,0.0,160788.37527919826,4174.656304371906,827565.177827857,0.0,457982.0549718529,0.0,0.0,0.0
99,1328063664,0.980791747597366,0.9737799367235519,0.829580713853449,0.9642509612801613,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.03893430384846012,0.0021452666532737696,0.9978547333467263,"[0.1417450872869571, 0.003751940663524963, 0.5162650732238615, 0, 0.33823789882565664, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.1417450872869571,0.003751940663524963,0.5162650732238615,0,0.33823789882565664,0,0,0,2.3466491140746197,1,2.3466491140746197,1,0.9132407131030631,0.9859968749969626,0.9576456564828429,0.8333294277835345,0.9828747200922179,0.9751344233321593,0.9061669240741203,0.15311509323104533,0.4037602286912906,0.2691670777458651,0.1636938178665181,0.479564483304198,0.3689146167803826,0.4421815052398481,0.2037344994372819,11.823058273011068,12.316984564183098,8.285221176715837,10.77448523871702,10.80415410259653,9.195902572096726,9.816513467008742,7.953328861126362,1.0,0.9994810741615856,0.9998452162688649,0.9962290014235314,0.9998143136982695,0.9999494941375849,0.9999695933105359,0.9971657714057941,-4.717823179827862,-4.806039301500947,-4.698611921078199,0.5478291211460788,2.2579689865006443,1.6358952676700986,0.015318942695738814,0.015354294115779297,1500,0.9610656961515399,1.9150354605445876e-05,1.5630061919169347e-05,2.0016497143584606e-05,0.4428758791544698,0.6112860766595628,65.27865661891695,65.12836034398484,2.3466491140746197,2.3454313772156343,2.3462858909690785,2.337799903605973,2.346213373479168,2.346530594537328,2.346577760243727,2.3399981740549416,26717626.353012808,1082373.6469871912,329.1292707147832,8.711931524308566,1198.7572218407247,0.0,785.3816671841203,0.0,0.0,0.0,153092.0177985867,4052.2897677347473,557592.9528955795,0.0,365314.40643402643,0.0,0.0,0.0
100,2090951919,0.9875518370777392,0.9891295575686591,0.855758364845688,0.9638519809286444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.04203237844756006,0.04894276254105716,0.9510572374589429,"[0.12031183529938526, 0.0044454602655818335, 0.4937366533995127, 0, 0.3815060510355202, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.12031183529938526,0.0044454602655818335,0.4937366533995127,0,0.3815060510355202,0,0,0,2.277658859772422,1,2.277658859772422,1,0.9985713948674217,0.9994436337764407,0.9914855321653918,0.9556069826949976,0.9848063441503423,0.9156418066119925,0.9755313859497609,0.4936355621944618,0.3274905105524582,0.22666920299278429,0.18061697555879586,0.3493699259891908,0.2435733794342456,0.38282002752340405,0.3979480545176678,7.916362696198205,8.86728613135741,11.867079998542323,10.530120777673876,11.96140519424065,12.216419889613723,10.122486071449256,9.441149437104682,1.0,0.9999927402431052,0.9999729131873124,0.9994167969681189,0.9995351398826693,0.9993506952025886,0.9997153107097312,0.999949643639716,-4.2008837543394115,-3.0235277770618554,-4.642544564335383,0.5976181522884075,3.2911610652176155,1.5726638479960875,0.03252285695110038,0.025251741572604722,1500,0.95796762155244,6.296747025126913e-05,0.0009472665962964608,2.2774845299494574e-05,0.30384413894793044,0.6358637933174438,30.747606260530745,39.601228973643806,2.277658859772422,2.2776423245228106,2.277597165253521,2.2763305222198116,2.276600067007629,2.276179964947905,2.277010434688159,2.277544165162275,26631499.879157826,1168500.1208421695,6880.588616733162,254.23420084472963,28236.61353507731,0.0,21818.187590919693,0.0,0.0,0.0,133703.8054693417,4940.286656686705,548694.7256264617,0.0,423971.67914610455,0.0,0.0,0.0
101,784601027,0.9703716965742293,0.9652630929501665,0.8782176298889317,0.9703971406049953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.04927220725340993,0.016877321000698855,0.9831226789993012,"[0.09827725201121794, 0.010065707083184688, 0.5584019958945982, 0, 0.3332550450109991, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.09827725201121794,0.010065707083184688,0.5584019958945982,0,0.3332550450109991,0,0,0,2.0543132185432915,1,2.0543132185432915,1,0.913371700633656,0.9493880611632582,0.9083790136441272,0.971777981046709,0.897472910611084,0.8392615687119102,0.8527585743935318,0.2022993395010813,0.2509228278313008,0.24762076363976604,0.43698144257102267,0.4455745856513674,0.2913448582752745,0.4355429526645207,0.13873476242466581,11.965997790761728,8.292280810832132,10.876767122548927,12.468433670104643,9.357877927162237,9.902374806501257,9.918779634596941,9.793631781608845,1.0,0.9987043220056367,0.9985055309413249,0.9996148838530438,0.9999732710592164,0.9987478942413257,0.9997727670803527,0.9840361032821864,-3.1399666305240244,-3.0592263439361327,-3.667604230181352,0.6405771088056011,4.344829266195852,1.8715508777946694,0.024276847363365092,0.03685454696795644,1500,0.95072779274659,0.000724491625016904,0.0008725165150506535,0.00021497886705878791,0.23015864116464066,0.5343162250434484,41.191509961423044,27.13369400170514,2.0543132185432915,2.0516514901124956,2.051243111001351,2.0535220693519247,2.054258308926922,2.051741001132233,2.053846410952772,2.021518374496427,26430232.6383552,1369767.3616447959,2271.9738519127227,232.6990511639244,12909.13927246957,0.0,7704.191283213356,0.0,0.0,0.0,132344.99834519398,13554.977983259301,751971.6893812623,0.0,448777.6924763206,0.0,0.0,0.0
102,1773973039,0.9852637522421726,0.9825884122473216,0.8517357565622921,0.9698042294362967,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.04302642415018261,0.03906666210592691,0.9609333378940731,"[0.13894092698259702, 0.01202150394977155, 0.5122679305589668, 0, 0.33676963850866465, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.13894092698259702,0.01202150394977155,0.5122679305589668,0,0.33676963850866465,0,0,0,2.6971728228832794,1,2.6971728228832794,1,0.9690451606437329,0.9418928830787227,0.9639234979477704,0.9510356460693792,0.8050162409596412,0.9927550806048503,0.8758913774625561,0.3936797130660715,0.34365734459621067,0.3919207372450081,0.4728405952446527,0.4732515472023816,0.298027362580599,0.2575827179853507,0.32319884892188966,9.149883906738143,7.173444444614091,8.991547768593552,12.421571858550644,9.823117939321243,8.554991742133815,10.335736864826604,10.413127116154307,1.0,0.9999320705412883,0.9998898724854085,0.9999051528980798,0.9999624865519119,0.9985520749369832,0.9998371206018106,0.9988904751545024,-3.638012151593753,-4.477008016533297,-3.116506332645187,0.4808998848379143,1.1057833036592775,1.9362650874542942,0.030687917815785594,0.015255537172382158,1500,0.9569735758498173,0.00023013774237863648,3.33420258185219e-05,0.0007647045378531852,0.9043363167908056,0.5164582094049688,32.58611437904754,65.54996973887938,2.6971728228832794,2.696989605393369,2.6968757899438716,2.696917003857651,2.6970716426306036,2.6932675187537387,2.6967335089970756,2.6941802426236894,26603865.408624917,1196134.5913750764,6492.56861991194,561.7526887395129,23937.76091152008,0.0,15736.903694289536,0.0,0.0,0.0,159699.48030169107,13817.584025934348,588803.6308821857,0.0,387084.91025080427,0.0,0.0,0.0
103,1371273618,0.9925462273584912,0.9974338192735579,0.8307323851970432,0.9692991950298895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.03652076733973895,0.039249973967512675,0.9607500260324873,"[0.119043857563231, 0.002000069332779362, 0.5690588995170232, 0, 0.30989717358696645, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.119043857563231,0.002000069332779362,0.5690588995170232,0,0.30989717358696645,0,0,0,2.46797857087523,1,2.46797857087523,1,0.9667156191020304,0.9635779644758703,0.9889216568226986,0.9681898230907866,0.9827171276393949,0.9721231097989129,0.8408396940859111,0.3055774708104436,0.2768015585598425,0.35849199779650553,0.42183318534337033,0.1721609175645115,0.32036008333485877,0.49121629227493824,0.47656944925942,9.669724204289041,12.824813439182178,8.60308000886417,9.494640749707443,12.251618608063215,8.867668651823612,9.523487220811132,11.256193143691586,1.0,0.9988878273193473,0.9998976044360134,0.9999839014324317,0.9968024471867718,0.9999015289000494,0.9999859562051191,0.9997705899296785,-3.3982163245254213,-3.7932099813834563,-3.142913995552889,0.5906475260399351,2.0387688886410276,1.8293362776304292,0.03395640160889295,0.022438236495785847,1500,0.963479232660261,0.0003997455846373111,0.00016098670762400532,0.0007195914664332637,0.4904920835174041,0.5466463504978523,29.44952800116803,44.566782250815976,2.46797857087523,2.4652337525322667,2.4677258608175587,2.46793883995545,2.460087079052941,2.4677355463107014,2.4679439110904102,2.4674123917377337,26784722.667955253,1015277.3320447427,4743.851160194845,79.70198058926198,22676.77455982268,0.0,12349.28115195508,0.0,0.0,0.0,116118.67894291668,1950.9230754994771,555075.8267181378,0.0,302282.2944556267,0.0,0.0,0.0
104,1971207721,0.980406350813213,0.9863739870362849,0.8603871793668891,0.956557957953708,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.04878411682847843,0.04996298361462324,0.9500370163853767,"[0.12024836073602976, 0.004509585919627565, 0.523488736382799, 0, 0.35175331696154377, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.12024836073602976,0.004509585919627565,0.523488736382799,0,0.35175331696154377,0,0,0,2.259291999095174,1,2.259291999095174,1,0.9279049691946754,0.9191657042967726,0.9316736095278756,0.9800967748216503,0.9016813165131291,0.809163953484599,0.7353132971266201,0.29790055951989647,0.12697470099243913,0.31674873380477897,0.24822645135786373,0.10898370742197,0.1601916205327173,0.41029525472815964,0.19061859424333566,7.143025285483828,12.193313944493019,10.976918465920253,7.267412436104813,7.221262313690537,8.800542802319734,9.526885181634826,9.260138897948762,1.0,0.9881261270243491,0.9990535884801777,0.999168785644382,0.9974893394433696,0.993151202362145,0.9996641203011394,0.9874068165344725,-4.994745836862477,-3.774597202488078,-3.3171994806462384,0.4743737626087135,1.5135065268204877,1.9090051763263745,0.009877272121946194,0.02000139779509029,1500,0.9512158831715216,1.0121716364467924e-05,0.00016803617900826783,0.0004817264796344303,0.6607173357228653,0.5238330479147084,101.2425280638074,49.9965057564861,2.259291999095174,2.2324654528830132,2.257153779120588,2.2574140431519933,2.253619683787135,2.2438185653885463,2.25853314877888,2.2308403204483698,26443801.5521683,1356198.4478317,8147.995353400936,305.56828296020285,35471.45063347834,0.0,23834.70655735323,0.0,0.0,0.0,154932.64483110898,5810.32514160239,674483.1611062516,0.0,453212.59592554445,0.0,0.0,0.0
105,1230012656,0.984594998404059,0.9882290098736706,0.8574035587182697,0.9716756881253729,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.05806693717124452,0.019181998378091675,0.9808180016219084,"[0.10499747275573242, 0.002063219637174916, 0.5391715125653748, 0, 0.35376779504171785, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.10499747275573242,0.002063219637174916,0.5391715125653748,0,0.35376779504171785,0,0,0,1.4726456484427513,1,1.4726456484427513,1,0.9893935170019835,0.9408760950241156,0.9828949692570345,0.9575429149141399,0.8230904626005161,0.9657280892988542,0.9048699348788897,0.1817158206788212,0.28309192399596306,0.3098946204264688,0.435473381390449,0.18655319507865664,0.10874035932995732,0.40376891402520787,0.44597956903339786,9.782407651478056,9.104554157888568,12.930636987258298,10.320488463395684,9.389356847319387,9.349789531791153,11.418839143167437,8.137150387800022,1.0,0.9998828232714125,0.9986204539362245,0.999971173958493,0.9978037499877598,0.9726671131201584,0.9998571181871991,0.999948036368419,-3.5467214548195187,-4.3837800776006635,-3.050521668472764,0.5484878890573517,3.9216569554865153,2.43610011567302,0.035034784104757126,0.014229792613658357,1500,0.9419330628287554,0.00028397397796934247,4.132567180985311e-05,0.0008901810226532338,0.2549942565988517,0.4104921606326226,28.543061575887293,70.275093049505,1.4726456484427513,1.4724730886432982,1.470614065935106,1.4726031978981642,1.4694113504193334,1.4323939915197745,1.4724352341628884,1.4725691244268262,26185739.1466394,1614260.8533605973,3251.2203969682982,63.88707834343938,16695.310592807495,0.0,10954.331002860627,0.0,0.0,0.0,166242.08957440636,3266.687613832882,853668.1553886983,0.0,560119.1717126797,0.0,0.0,0.0
106,359664015,0.961164784100467,0.9853625552704683,0.8414754650793408,0.9628714332921409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,27799999.999999996,1500,0.0479079701443481,0.010048152755597723,0.9899518472444023,"[0.11791026675850629, 0.0030236775176773986, 0.5720380026466059, 0, 0.30702805307721037, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.11791026675850629,0.0030236775176773986,0.5720380026466059,0,0.30702805307721037,0,0,0,1.8564514537383532,1,1.8564514537383532,1,0.9503888156067561,0.9084406491979038,0.9708762121082188,0.8971231780274512,0.9760538230025692,0.8258540784080985,0.8337157263700504,0.13564568817032374,0.2814716529923066,0.12372714465122346,0.27606846623536857,0.14182478808419818,0.24803994294078824,0.4137069449378806,0.23793073960581934,9.844090526966149,8.841507855378799,11.685860698621234,9.675547092069262,10.756026321715952,7.868949882120951,11.021323399045379,12.886294562899286,1.0,0.9994774926246983,0.9851862600368528,0.9995803142892372,0.9879237103244584,0.9996613703447995,0.9994611538202985,0.9911420927806671,-3.5574620532760415,-4.121991385813674,-3.8963717878407427,0.5430082730277768,3.130265796687854,1.904511197533218,0.031992494477779944,0.036505662825177115,1500,0.9520920298556519,0.00027703710913169044,7.551072049905488e-05,0.00012694868662893003,0.3194616895019278,0.5250691102762909,31.25733133108891,27.393010360856206,1.8564514537383532,1.8554814441618854,1.8289504646484667,1.8556723275904945,1.8340324082144284,1.8558228042226774,1.855451111964705,1.8400071790039432,26468158.429987118,1331841.570012877,1577.939750555485,40.46450813122174,7655.325766102762,0.0,4108.817516955018,0.0,0.0,0.0,155459.8550497307,3986.594904224884,754208.6657857832,0.0,404803.9067313938,0.0,0.0,0.0
