ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
107,1034222827,4.451001882553101,0.0772427448278318,0.7452731538487761,0.2137562279197483,0.8759978261767454,0.897734432367308,0.0,0.0,0.897734432367308,24.0,0.0
108,318859527,4.5060036182403564,0.09679278515004103,0.6842518568840187,0.16459069599190607,0.8105372636940154,0.83894281745606,0.0,0.0,0.83894281745606,24.0,0.0
109,350608275,4.390002727508545,0.1267697707582404,0.7858738060672019,0.18555177991533076,0.7631440404113018,0.7872972032762394,0.0,0.0,0.7872972032762394,24.0,0.0
110,404912240,4.516002416610718,0.07423029701155354,0.6999912517519171,0.11660447952817796,0.8076363633085044,0.8438815842841187,0.0,0.0,0.8438815842841187,24.0,0.0
111,466410152,4.638002157211304,0.0702407158792912,0.6419829405014642,0.18252326088346382,0.8820849484031972,0.9038219982456631,0.0,0.0,0.9038219982456631,24.0,0.0
112,1551126302,4.43900203704834,0.09564482352046552,0.7539319493879788,0.20308988111498297,0.8527728749709214,0.8760911612805203,0.0,0.0,0.8760911612805203,24.0,0.0
113,251902477,4.4540016651153564,0.1417897880916885,0.7403658191324854,0.1389026102868152,0.6508279360786753,0.6926878120601362,0.0,0.0,0.6926878120601362,24.0,0.0
114,2109479016,4.5840020179748535,0.0891838217956514,0.7126953656479589,0.2500954972376297,0.8353461416483099,0.8580580398971739,0.0,0.0,0.8580580398971739,24.0,0.0
115,2083822337,4.412002086639404,0.17925511143040768,0.794400072509176,0.2040588201150118,0.5623651703802521,0.592433856184366,0.0,0.0,0.592433856184366,24.0,0.0
116,728884657,4.563002347946167,0.13956571146392568,0.7976757423342151,0.23732455070889624,0.6775074655015332,0.7119175945593706,0.0,0.0,0.7119175945593706,24.0,0.0
117,513131571,4.5880022048950195,0.16659574794887555,0.7376601170722946,0.12426337824330685,0.7285727677903363,0.7630141872169028,0.0,0.0,0.7630141872169028,24.0,0.0
118,2051654822,4.283000230789185,0.11489438056034251,0.8657362771459141,0.251737706726515,0.7422436774638776,0.7748332372577132,0.0,0.0,0.7748332372577132,24.0,0.0
