ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
35,1868684039,4.462003231048584,0.12326478775499018,0.6783059276876753,0.11400128454240076,0.7196743551523416,0.7506822443089066,0.0,0.0,0.7506822443089066,24.0,0.0
36,659406767,4.5425801277160645,0.08767771909031931,0.7460088895599593,0.1718079925142305,0.8525759294306918,0.8804419159213053,0.0,0.0,0.8804419159213053,24.0,0.0
37,1841826706,4.452478647232056,0.054815191526819226,0.7845206374672183,0.16039534958561302,0.946063142988208,0.9586887054579069,0.0,0.0,0.9586887054579069,24.0,0.0
38,201255546,4.654003858566284,0.09252528381658759,0.777297432587048,0.1295323746009381,0.823687152382909,0.8549493891659175,0.0,0.0,0.8549493891659175,24.0,0.0
39,720082184,4.4075767993927,0.13874215301117862,0.7804763651553042,0.23329877198268995,0.7306361835198583,0.756844376366777,0.0,0.0,0.756844376366777,24.0,0.0
40,498351581,4.461479902267456,0.10126132823904004,0.8136685381655235,0.14403821832951805,0.7385001291919789,0.7659497876337632,0.0,0.0,0.7659497876337632,24.0,0.0
41,753262276,4.654003143310547,0.1313437052293101,0.6627266972188778,0.1950412924664878,0.7124032795351876,0.7485118605823822,0.0,0.0,0.7485118605823822,24.0,0.0
42,246647841,4.568579435348511,0.09864099481737354,0.6787301913293148,0.12702414259340447,0.7313179296277217,0.759783570518293,0.0,0.0,0.759783570518293,24.0,0.0
43,1121720901,4.365477800369263,0.09206618389917638,0.6006433304027552,0.13041805172042048,0.782561141327939,0.8077297507281263,0.0,0.0,0.8077297507281263,24.0,0.0
44,491653253,4.585004091262817,0.10986006292447176,0.5662760882494142,0.13607575615369505,0.7407754579442215,0.7690252542444598,0.0,0.0,0.7690252542444598,24.0,0.0
45,889914664,4.631579160690308,0.1166400671424557,0.6122231760458388,0.2627778735441353,0.7246677820384528,0.7550268006020524,0.0,0.0,0.7550268006020524,24.0,0.0
46,989475898,4.617478370666504,0.06352086322317683,0.7491214199802875,0.1767174915777025,0.8426965481569865,0.8670190642824369,0.0,0.0,0.8670190642824369,24.0,0.0
