Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,transmission factor,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,140,1360414804,6.146410226821899,0.0717111467106379,0.5399260302883907,0.12096081927685526,0.9532265585883676,0.8815249955483264,0.6353343501624902,0.15718113703999997,0.00999578559621254,0.46815742752627765,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,141,167970378,5.662759304046631,0.07017578672226381,0.743636469327959,0.12946209499367753,0.9625944041058012,0.8721008494447082,0.6352807755170773,0.21017325563126224,0.010717765693424102,0.41438975419239105,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,142,1724328784,5.573423147201538,0.07132919443585532,0.6561053480437873,0.15580793097472814,0.9674358921493821,0.84445182357721,0.59493011801145,0.16908590953306987,0.01157914640815983,0.41426506207022035,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,143,565094746,5.980013847351074,0.06717387441350713,0.7035127929433052,0.13245972685555718,0.9557286686906665,0.870223883913879,0.6740104422318898,0.21300458421972,0.0116183618779029,0.4493874961342669,16.0,8.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,144,1959226045,5.3440101146698,0.0675332250959038,0.5987523586840878,0.16916198386801984,0.944585509650684,0.8273483862832456,0.39611376707053886,0.10346598681420954,0.007007776522423561,0.28564000373390575,9.0,15.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,145,88005071,6.153535842895508,0.08263134570235192,0.4843649917492977,0.14889533620319592,0.9692613420753784,0.8507137454518034,0.6740625383401675,0.14568184352742716,0.012498472703866106,0.5158822221088744,16.0,8.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,146,363552280,5.418646335601807,0.05693752700764681,0.8053808163238346,0.16040415905269004,0.9382453112136904,0.8393092836595514,0.4756145756368079,0.15957091432747797,0.009358318449678951,0.306685342859651,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,147,952369196,6.317338466644287,0.07033882956953157,0.8169334573699741,0.1491593644395638,0.9729319092869073,0.8475198841421987,0.715892631170413,0.254814401160047,0.013432338364676106,0.4476458916456899,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,148,280020,5.839009761810303,0.06876013754678731,0.7534123634876074,0.21768915657200932,0.9230367494700144,0.782637803656444,0.3959546253164356,0.12321440887347214,0.008194433835022597,0.2645457826079408,9.0,15.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,149,1328415420,5.196910858154297,0.07875667608009727,0.8081309093804449,0.2068616485296357,0.9617382286047373,0.79444025029274,0.477087514058812,0.16338406472819952,0.009573284652927202,0.3041301646776853,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,150,1240356688,5.265200614929199,0.0740440379919479,0.5846725015508762,0.1826429003687449,0.9334217580050919,0.820250559653202,0.4748745209981098,0.12334733610833552,0.009943395141832085,0.3415837897479421,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,151,614254285,6.024012088775635,0.07830557241806797,0.674126771640731,0.16606015565749263,0.9742911060210371,0.8402466360833869,0.596359437357793,0.170094881198166,0.01293423002154116,0.41333032613808585,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,152,2040784201,6.1550116539001465,0.0745864538973315,0.6108314454968345,0.14770457212050223,0.9499256419562903,0.8530061327442147,0.516702561597959,0.1397261199686031,0.008644868925891896,0.3683315727034641,12.0,12.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,153,1792496972,5.56920313835144,0.07279191668919364,0.8161199501906938,0.1693730164923014,0.967661774382668,0.8319854922813131,0.5953318280449363,0.21216159913484245,0.011899481968461268,0.37127074694163265,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,154,2048679646,5.21398138999939,0.07926007466044775,0.7304779099620795,0.2014611706710601,0.9559717334697898,0.8003385990670523,0.5162239956064976,0.15725707414513587,0.01158740193475784,0.3473795195266039,12.0,12.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,155,657055566,5.698011159896851,0.05832013566908914,0.587264480861313,0.18361100776976458,0.9699620403217449,0.8166689955652023,0.5967586732452737,0.15460046359789215,0.013032759141139461,0.429125450506242,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,156,1389976021,6.294013023376465,0.06608946706323267,0.8020715974864666,0.18853173824029487,0.9726967805409867,0.8082212528369496,0.6757580257070356,0.23646386187508392,0.01550482083904981,0.4237893429929019,16.0,8.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,157,164201277,6.564356088638306,0.06649982683450745,0.6336194049591093,0.13999379030042727,0.9701159566842992,0.8603730611202772,0.7530679906025078,0.21180083091139124,0.01343648129471028,0.5278306783964063,18.0,6.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,158,115694946,5.933692693710327,0.06067175762644867,0.6978503709972957,0.16824589490924058,0.967381665346766,0.8343520708165726,0.6360813017792794,0.1981354826573344,0.012789110289653263,0.4251567088322918,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,159,1983339782,5.353332281112671,0.051960405607238025,0.6992229702076846,0.20693956210007852,0.9547727636770331,0.8031652617002891,0.43676638341822044,0.127059916409194,0.009519439265340527,0.3001870277436859,10.0,14.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,160,1081259951,5.95101261138916,0.07478790447351488,0.5078930076171039,0.13464087756828869,0.9734846393636238,0.862718877732905,0.5959403680078448,0.13718616078545998,0.01000581565471902,0.4487483915676658,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,161,1058373646,5.365755558013916,0.07943323157312686,0.7499738549115716,0.16501331583004789,0.9466407457037185,0.837020084723582,0.555861900545512,0.1828291247418661,0.01126292896080459,0.3617698468428413,13.0,11.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,162,2142987457,5.526305437088013,0.077457057096593,0.8110680784573945,0.1642455494512772,0.9720100418114116,0.8408603769024219,0.5973241837851824,0.21015142131292477,0.011925996356256461,0.3752467661160012,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,163,1895837387,5.664012432098389,0.07027046875368144,0.617868505436659,0.09898160823733373,0.9711672016897493,0.9037130685997957,0.5976996746983455,0.1679342013081161,0.007570057837555985,0.4221954155526735,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,164,293413131,5.169011354446411,0.07778431191141177,0.5966429022368087,0.1815178710920585,0.942654805324679,0.8172723566955292,0.396389486066554,0.100445256439586,0.007657545334973576,0.28828668429199444,9.0,15.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,165,967628886,5.272600889205933,0.07447759345001347,0.6215289569655832,0.11130436822695666,0.9582723113837615,0.8868382259574479,0.4763348625820358,0.13030388470600343,0.006585725004745572,0.3394452528712868,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,166,886790368,4.948519706726074,0.0683150017946047,0.64765191361762,0.2280633343915085,0.9425480443724449,0.7754580397313326,0.39753985986094137,0.10957193970800158,0.0083401792177741,0.2796277409351657,9.0,15.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,167,1641334557,5.757010459899902,0.07581149595088084,0.7944592976198709,0.1348196113399246,0.9540655767391191,0.8664260377121391,0.5961515470254719,0.2127771917844224,0.009947762903494884,0.37342659233755476,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,168,1558902740,6.16301155090332,0.07220957585749294,0.665624325408626,0.17282570011152765,0.9695016362450752,0.8272031164489496,0.6757853444864922,0.19786483711935748,0.014001904167733108,0.4639186031994016,16.0,8.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,169,1758863739,4.721699476242065,0.07556099504474748,0.7723244964990056,0.14848626531741074,0.941791195451223,0.8540860956619558,0.3571793272282519,0.10957546151839771,0.006389147297606309,0.2412147184122479,8.0,16.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,170,161642000,5.602418422698975,0.06789513394551808,0.8353400850761452,0.1296302773367345,0.9386218552248622,0.8722341898398355,0.6336318165832556,0.24360823307249985,0.010570829247051196,0.37945275426370445,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,171,1583603667,4.8510096073150635,0.053326501198057714,0.6112039429391253,0.16881396045788613,0.9470561916695643,0.8290884893203904,0.39675137728750387,0.10511009600034163,0.007139375662066174,0.2845019056250961,9.0,15.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,172,1817088328,5.632012605667114,0.06132456565821089,0.7684329905846556,0.1889771416451958,0.9330363452755739,0.8209661228956999,0.4751109288751872,0.15679280151146965,0.010823052994487301,0.3074950743692302,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,173,636195454,6.057406425476074,0.0822351759415784,0.5387038368879543,0.14183391200803477,0.9713218355905961,0.8649785441517948,0.71526304855365,0.17083064629446842,0.01347715363160066,0.5309552486275809,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,174,1651229434,5.693737983703613,0.07137245168569276,0.6283849748207921,0.18961553295520678,0.9623216693277977,0.8176082108440811,0.6359024788366041,0.17976941754182207,0.014910614938799124,0.44122244635598307,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,175,327179379,5.3253326416015625,0.07945959268912073,0.6934082943710352,0.1320057097109541,0.9622656513772718,0.8713192363026739,0.5166293491367582,0.15793392376999682,0.008411570481155992,0.35028385488560526,12.0,12.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,176,1519505455,6.019012689590454,0.05899660417217326,0.7915469518086674,0.23851282639163343,0.9689428447808537,0.7629130371026309,0.6359933472821345,0.21493870633330406,0.018341882310319996,0.40271275863851047,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,177,1234317786,5.262523174285889,0.06553263624687701,0.7394798092805486,0.14701041012737331,0.945034453677148,0.8488094253855653,0.4756155128684059,0.1497359167207464,0.008661569615357903,0.3172180265323016,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,178,786058360,5.653630495071411,0.06015084895342064,0.8115857215437338,0.15958213840587676,0.9589228167795194,0.8419359401898338,0.5937697958864551,0.2083938530970059,0.011900692885941195,0.37347524990350783,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,179,1453403955,5.403333902359009,0.05119426820040794,0.7451993078141331,0.18704917168567264,0.9635004773218009,0.8102079231101663,0.5160929563140639,0.16259695851709488,0.011073820834357857,0.3424221769626111,12.0,12.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,180,234651280,6.448012113571167,0.06730895932503012,0.6287365950986413,0.10401994186379054,0.9720272459498993,0.8944567271104333,0.7151386523861114,0.19850508685578944,0.009428056721352045,0.5072055088089702,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,181,1632142476,5.0685741901397705,0.06560698066287492,0.8262964846204057,0.18774073788620232,0.96109151627394,0.8137229325601095,0.4377550902066217,0.1496273073994943,0.009069315027559999,0.27905846777956744,10.0,14.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,182,313015576,6.027609348297119,0.0589213207081037,0.7612595074226972,0.16713839304828146,0.966906898176726,0.8366420260633387,0.6352460734204325,0.21224796779101865,0.01272390428558186,0.41027420134383197,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,183,1088640974,6.37133526802063,0.08224185499882805,0.7120101846850369,0.193362302134146,0.9724745695414834,0.8114479085745623,0.715457126397597,0.2191380892424263,0.017504353764741343,0.4788146833904291,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,184,258196338,5.314008474349976,0.06823486923397869,0.8006352564548458,0.21283448099286084,0.9396826410479744,0.7850044690908459,0.4360198548825411,0.1454887910237739,0.010014033525750931,0.28051703033301606,10.0,14.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,185,1781718382,4.926286697387695,0.08309767393843057,0.7769631726128768,0.14555430603665878,0.9483803981669686,0.8552186349243359,0.3573659961442251,0.112083145209845,0.0054629716254431075,0.23981987930893706,8.0,16.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,186,870762199,5.584895372390747,0.061648995260610656,0.5461655260500605,0.10606232585415246,0.9626674836342335,0.8909627865776009,0.5555923701197003,0.13753361369260741,0.007128577027370247,0.4109301793997227,13.0,11.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,187,1029268266,6.1273345947265625,0.07483072462202062,0.5438240422655937,0.12252213311011563,0.9643377934065092,0.8779284096309228,0.6362057484357166,0.1577030947972553,0.009733294574661308,0.46876935906379996,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,188,1469565666,6.045011520385742,0.06919875920840993,0.6342801863200223,0.11129398665625576,0.9696670266357497,0.8902287221742274,0.6347103551434689,0.17832042623790412,0.009078203659973756,0.4473117252455909,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,189,2021830119,6.513174772262573,0.08173525492593595,0.7409421862871267,0.1766443975907647,0.9643959320095464,0.8200225091665687,0.7935654330987029,0.2557283713747002,0.018031137428654778,0.5198059242953478,19.0,5.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,190,862791230,6.198012113571167,0.054594711452476456,0.6795430965810475,0.14662663780797675,0.9674839403847553,0.8548425592745934,0.7134713026165963,0.21444681131636312,0.013530133703628534,0.4854943575966044,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,191,825253156,5.820335626602173,0.07610788605092707,0.7247689340133703,0.16734279164532379,0.9693149166706851,0.8330858085805305,0.6342708295285664,0.2027319528064627,0.012585163963487885,0.41895371275861576,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,192,680539154,4.979332447052002,0.07665908441137904,0.6913736582806271,0.1486467158533228,0.9309352333782271,0.8505113778316178,0.35682542832563646,0.1048267795143541,0.005981664413236716,0.24601698439804567,8.0,16.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,193,1599219939,5.817009925842285,0.07286739820402113,0.7883755131462438,0.1992667496162263,0.9728879304531989,0.8089744306678996,0.5971961241074534,0.1976023490541633,0.014270416320932457,0.38532335873235757,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,194,1689340886,4.929633140563965,0.08180349084210332,0.7807645625471572,0.2389223106868101,0.9304207603383303,0.760312489924699,0.35661025252085415,0.11281900853491718,0.00797988751742956,0.23581135646850737,8.0,16.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,195,1876408434,5.796015024185181,0.06508333059352457,0.7803419384330154,0.16876058358592758,0.9476484403391163,0.8313511961312527,0.6337791180083188,0.2166460984515112,0.013228918583265883,0.40390410097354185,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,196,1926091274,6.057340860366821,0.06310738688981779,0.7164790097795927,0.11889722959859231,0.9719148793602878,0.8864978938069001,0.6743923231509563,0.21678670121143942,0.010117527317258197,0.4474880946222588,16.0,8.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,197,1144462372,5.860980033874512,0.067230541068044,0.650598647175334,0.13119136454847397,0.964157489108174,0.8746903828458401,0.5965083581719249,0.17472037003602786,0.010253381760319496,0.4115346063755776,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,198,829284626,5.470861434936523,0.061959492509243,0.3774409556257611,0.12771512595713994,0.9646740050706627,0.8735055946122037,0.5565235860004115,0.10215455764359996,0.008611096994138397,0.44575793136267305,13.0,11.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,199,942366159,6.024045944213867,0.07657398655740813,0.7571741584865402,0.1598090746841974,0.9784600732783717,0.838404980882995,0.7159315281031866,0.23207032684839546,0.013877649681557207,0.4699835515732338,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,200,163646082,6.056335926055908,0.06712560821951197,0.6843221028818713,0.1528501047072163,0.9733662102134883,0.8484009018936537,0.6752933874394533,0.20150581090593767,0.012848374114640326,0.46093920241887537,16.0,8.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,201,748682703,5.854047536849976,0.06685255062626629,0.5136303782002011,0.11424815909591451,0.9455970276584873,0.8858953758921758,0.6346602090225526,0.15320836014739408,0.009491086853021686,0.47196076202213694,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,202,1209201350,5.319794178009033,0.06794056661015348,0.678849003855437,0.23415907077250647,0.9545968439716322,0.7654204106940158,0.47530944567061,0.133104660922193,0.01203715490374663,0.3301676298446704,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,203,1367794277,5.784301042556763,0.06173986499854171,0.627401748069372,0.12266369014125271,0.9671751482902029,0.879072165627337,0.6345720638637474,0.18053163985763437,0.009501523399974737,0.4445389006061383,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,204,1486424545,5.858010768890381,0.07422848529289305,0.6844791748703237,0.1554026376466936,0.9681665442172834,0.8462506538681356,0.6749005339203417,0.2050855630252064,0.0129450965479692,0.45686987434716597,16.0,8.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,205,746602898,5.922170639038086,0.056847757819821265,0.5786250324627936,0.1563115651546136,0.9708963589232869,0.8508739308957547,0.63663666510981,0.16275251776282118,0.012767867581375617,0.4611162797656131,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,206,498052763,5.176670551300049,0.0699449366827247,0.5797695696441602,0.14416213753083437,0.9290358037053634,0.8561126146619382,0.43532359226175116,0.11424628188370449,0.007673661957007943,0.31340364842103885,10.0,14.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,207,934746388,5.538139343261719,0.07401005237554713,0.7227887636313498,0.177494225438289,0.9578966987066694,0.821312092757458,0.5957247772416425,0.1849087670713841,0.012733979331488055,0.39808203083877025,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,208,46357772,5.32201075553894,0.08221479016706368,0.763561437292011,0.2796580805388638,0.9482072152810193,0.7160760239291822,0.47656575972385207,0.15188425734975813,0.013796621164769523,0.3108848812093244,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,209,94046135,5.389009952545166,0.050898575668859795,0.6122381652037081,0.11837799421230157,0.9700129381125105,0.8805493155920936,0.4773114253832313,0.1264068932723608,0.006858463962893469,0.344046068147977,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,210,1794068059,5.869678735733032,0.07267269220731876,0.8595385581880453,0.10849608501585188,0.9721418033655956,0.8941693133430374,0.6372010236803973,0.2433054304003462,0.008772748153442783,0.3851228451266083,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,211,1283597886,6.233516454696655,0.07200595453301668,0.6437698825359537,0.13050301773382497,0.9716510059166912,0.8694208845770943,0.7529804940463576,0.21755327615144718,0.012279811423007174,0.5231474064719033,18.0,6.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,212,1094259812,5.960010290145874,0.05653036844071375,0.7555056858159166,0.16481149757941374,0.9546128344294629,0.8370088938081223,0.6330299484926784,0.2080961054439723,0.01315738728560397,0.4117764557631019,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,213,607223181,5.961172103881836,0.05488812641872778,0.7579674702722541,0.13981603999189804,0.9633872086280688,0.8622106630092121,0.6360710483013119,0.2105928011519097,0.0111891601524602,0.414289086996942,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,214,1247123458,6.095460414886475,0.06567076576812333,0.7484901116642054,0.12995845280594603,0.9745240138156277,0.870883765319703,0.7154786885760877,0.240652662544819,0.011612637661028942,0.46321338837023945,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,215,1131133644,5.180603742599487,0.07966590642674913,0.7986250630994549,0.29869749193069867,0.9674997970180779,0.7046434480257292,0.5569785093632349,0.1880263146422124,0.016843636099793776,0.35210855862122864,13.0,11.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,216,722120110,4.883010387420654,0.0742425979398487,0.6134313130304847,0.13895548728256193,0.956098060281838,0.8665083511816525,0.3579871047654704,0.09250061882677367,0.005677208329052584,0.2598092776096442,8.0,16.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,217,1620932146,5.76401162147522,0.06800052589937516,0.6419791847489172,0.12356983417974501,0.9497951234634434,0.8775469863805165,0.6358806955490107,0.18774898166096077,0.010329896292919978,0.43780181759513004,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,218,81912694,5.937830686569214,0.059742022255759385,0.7558666922158767,0.13244620014642744,0.967240131505475,0.8610675542675843,0.5957036510763093,0.19621721584753898,0.009490991083641096,0.38999544414512927,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,219,2079495136,5.846375942230225,0.05958426251515513,0.6045354060735076,0.1335747870557937,0.9720838437610645,0.8660148172381732,0.6366777310637468,0.1719949700444595,0.010670091713196949,0.4540126693060904,15.0,9.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,220,1641671501,5.365010023117065,0.0706087367782355,0.8381562586119427,0.21596504831455632,0.9507517947018875,0.7818782092187517,0.4752903594790551,0.16582190149903475,0.01138295558935196,0.2980855023906684,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,221,2083328711,6.431171894073486,0.06984896471560387,0.5668281475811507,0.1562323769067075,0.9719002605008036,0.8436928384261302,0.7538358587447511,0.18827974746844917,0.01460068094484869,0.5509554303314534,18.0,6.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,222,1496746569,5.279671907424927,0.0531936033372091,0.7223390435996159,0.13573994359356767,0.9498953237260094,0.8623037772214269,0.4760116033603694,0.1508363146583705,0.007861123674529052,0.31731416502746984,11.0,13.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,223,778945469,5.316375017166138,0.07024507882105736,0.5827964657267458,0.16102666541824817,0.9224540637180163,0.844628765862463,0.5142839813947683,0.13934806643788852,0.010148707588355003,0.3647872073685247,12.0,12.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,224,1511772171,5.669012069702148,0.06924123691389152,0.7486407625976521,0.1374348044490539,0.9556565432406772,0.869946224833743,0.5957407251531456,0.19610421724760776,0.0108148999065079,0.3888216079990298,14.0,10.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,225,1435465588,6.342388153076172,0.07659091893394518,0.7612959925836055,0.18136389057209187,0.9757234835825629,0.826744774486966,0.7147595815533466,0.23360344236182862,0.01705980315601653,0.4640963360355015,17.0,7.0
"p=(None, 0.500), q=(None, 0.950), c=0.500, f=1.00)",,,0.5,0.95,0.5,1.0,226,1922496039,5.640867471694946,0.06332134580163248,0.7590834130281976,0.26573665933829305,0.9499576996531028,0.7342948674873377,0.5557469311331176,0.17516568019337705,0.016490181382892148,0.3640910695568484,13.0,11.0
