ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
23,391541795,7.265026807785034,0.19164827301761286,0.39409992493866847,0.1181088279642999,0.644466873915219,0.8814284867732235,0.6834041567309005,0.2472881257415786,0.04017481076523195,0.39594122022408995,24.0,0.0
24,745022002,6.9213926792144775,0.163058774430803,0.5421527567928901,0.14081856590619451,0.6531734967136806,0.8632820763518394,0.6832749237915949,0.3504641275725441,0.048832176154915745,0.2839786200641351,24.0,0.0
25,1949339909,6.872025966644287,0.06127451893426599,0.6184417556972579,0.13237910924516472,0.889698659718979,0.873257838073735,0.9141612766392864,0.406454019445299,0.044494051799960195,0.46321320539402683,24.0,0.0
26,525868732,6.893028020858765,0.0899984273379032,0.7029181922339243,0.14864123656147105,0.9076471760874284,0.8546067555804006,0.925582957731701,0.4508093852341804,0.049477238910482065,0.4252963335870386,24.0,0.0
27,2102773806,7.2090277671813965,0.12164466930139127,0.5793366137820457,0.09907885772421889,0.7991127014546997,0.904144737455165,0.8264126488547595,0.37504062116002274,0.033854592977429605,0.4175174347173074,24.0,0.0
28,66118438,7.327392101287842,0.09301480234079179,0.6658386496311421,0.1157635960183751,0.8537665965208668,0.8887329596972825,0.8796661264067589,0.4460855614664879,0.038551821367252666,0.3950287435730182,24.0,0.0
29,1111406759,7.32403039932251,0.10216929959270499,0.4580973665637773,0.11605283050029165,0.862802772369718,0.8849012671409995,0.8907578461562103,0.28855303856381925,0.037188228982570945,0.5650165786098201,24.0,0.0
30,1568317111,7.624028921127319,0.1435370776145823,0.44020211252305524,0.09233243322754152,0.7631540695329226,0.9124561945635976,0.7927662200830184,0.28583453426308314,0.03238490618746948,0.47454677963246567,24.0,0.0
31,1805557375,7.44102931022644,0.11729201534029052,0.6524725541551496,0.1053529447242218,0.830845146305345,0.8965112256143932,0.8604544363672515,0.43512191196532,0.03642082702195992,0.38891169737997144,24.0,0.0
32,82744573,7.891394138336182,0.08930859591881221,0.6075092936327864,0.14088198855294162,0.9114869889128387,0.8619737987439513,0.9329419195899935,0.38890467940424533,0.04786371062817587,0.4961735295575726,24.0,0.0
33,1195804508,7.8090314865112305,0.09487430627235724,0.6520069885599118,0.15777997698123777,0.8870275062954884,0.8472120536441495,0.9115786389603804,0.42663113113984347,0.05192618554561554,0.4330213222749213,24.0,0.0
34,1359219260,7.29102897644043,0.07631191601610303,0.688833783347539,0.1325881916091471,0.8518241362514994,0.8751785191649222,0.874952715365628,0.45900695242078876,0.04634650979733732,0.3695992531475021,24.0,0.0
35,631998362,7.221029281616211,0.18097385337753283,0.5701893201386199,0.12508927637143757,0.684501383739301,0.8756262208995423,0.7147035695142331,0.3824668079336268,0.040790213023978304,0.29144654855662805,24.0,0.0
36,1934272762,7.0663909912109375,0.15648850177933477,0.3857992863233772,0.11431932381890432,0.6842212341051713,0.8859646539625916,0.7196469110248688,0.2371499507230299,0.0393513546137949,0.4431456056880442,24.0,0.0
37,1139304855,6.984025001525879,0.14792893826571277,0.4068795081328026,0.0839845181904129,0.7037318436165791,0.9177079357606013,0.731697365949912,0.2556305094197954,0.028917701933833848,0.4471491545962825,24.0,0.0
38,1377426521,7.295029163360596,0.10907345414990183,0.6694298456721764,0.154885658196751,0.7850007006371845,0.859071253514755,0.8116277112885056,0.4430699796119973,0.05452198070136286,0.3140357509751454,24.0,0.0
39,133355962,7.208028316497803,0.10067386772285866,0.6871523744768586,0.10374424554486937,0.8702116569528084,0.8988813718554315,0.896065220079127,0.4553720458237828,0.035662015315611924,0.4050311589397323,24.0,0.0
40,659406767,7.173393249511719,0.08271173132542897,0.6778989823410356,0.1368116908202518,0.9099451693889483,0.8675698636972858,0.9305571662769513,0.4399230641003775,0.04595921784381945,0.44467488433275426,24.0,0.0
41,201255546,6.964028358459473,0.07922284737019387,0.7134574776240729,0.11234253923937626,0.9323075887957948,0.8880194716683714,0.9496497867230158,0.4757534841811767,0.035923067388448256,0.43797323515339087,24.0,0.0
42,498351581,6.964027166366577,0.06762789174502037,0.698960485525443,0.12729230935967803,0.9013719293779725,0.875538107100483,0.9202137104587323,0.4613810973901538,0.04246985145641314,0.4163627616121653,24.0,0.0
43,1029523876,7.488030910491943,0.08234329106893724,0.5669913066073375,0.11986681181600586,0.8460490499378495,0.881343399088443,0.8743569740435798,0.37378010133306105,0.03937183383893749,0.46120503887158115,24.0,0.0
44,720082184,7.8503944873809814,0.08330224663709472,0.6568252733398482,0.23666626783828754,0.9120675061669341,0.7673198608783587,0.9304239028180031,0.4023828729147688,0.0769424182872276,0.4510986116160066,24.0,0.0
