ID,Seed,Sensitivity distribution for CIP,Specificity distribution for CIP,Sensitivity distribution for TET,Specificity distribution for TET,Sensitivity for CIP,Specificity for CIP,Sensitivity for TET,Specificity for TET,prob CIP test positive-0,prob CIP test positive-1,prob CIP test positive-2,prob CIP test positive-3,prob CIP test positive-4,prob CIP test positive-5,prob CIP test positive-6,prob CIP test positive-7,prob TET test positive-0,prob TET test positive-1,prob TET test positive-2,prob TET test positive-3,prob TET test positive-4,prob TET test positive-5,prob TET test positive-6,prob TET test positive-7,Prob of receiving a rapid test,Prob Tx-CIP if susceptible to CIP and TET,Pop size,Annual survey size,Initial prevalence,Initial % I by symptom states-0,Initial % I by symptom states-1,Dirichlet dist. of % I by resistance profile,Constant dist. of % I-0,Constant dist. of % I-1,Constant dist. of % I-2,Constant dist. of % I-3,Constant dist. of % I-4,Constant dist. of % I-5,Constant dist. of % I-6,Constant dist. of % I-7,Constant dist. of % I by resistance profile,Initial % I by resistance profile-0,Initial % I by resistance profile-1,Initial % I by resistance profile-2,Initial % I by resistance profile-3,Initial % I by resistance profile-4,Initial % I by resistance profile-5,Initial % I by resistance profile-6,Initial % I by resistance profile-7,Transmission parameter-base,Transmission factor,Transmission parameter,Fitness-f_min-0,Fitness-f_min-1,Fitness-f_min-2,Fitness-f_min-3,Fitness-f_min-4,Fitness-f_min-5,Fitness-f_min-6,Fitness-f_min-7,Fitness-b-0,Fitness-b-1,Fitness-b-2,Fitness-b-3,Fitness-b-4,Fitness-b-5,Fitness-b-6,Fitness-b-7,Fitness-t_mid-0,Fitness-t_mid-1,Fitness-t_mid-2,Fitness-t_mid-3,Fitness-t_mid-4,Fitness-t_mid-5,Fitness-t_mid-6,Fitness-t_mid-7,Relative infectivity by infectivity profile-0,Relative infectivity by infectivity profile-1,Relative infectivity by infectivity profile-2,Relative infectivity by infectivity profile-3,Relative infectivity by infectivity profile-4,Relative infectivity by infectivity profile-5,Relative infectivity by infectivity profile-6,Relative infectivity by infectivity profile-7,Exponent for the prob of resistance by antibiotics-0,Exponent for the prob of resistance by antibiotics-1,Exponent for the prob of resistance by antibiotics-2,Prob symptomatic,Time until natural recovery,Time until screened,Time until seeking treatment (symptomatic),Time until seeking retreatment (symptomatic),Survey size (over observation periods),Initial % Susceptible,Prob of resistance by antibiotics-0,Prob of resistance by antibiotics-1,Prob of resistance by antibiotics-2,Rate of natural recovery,Rate of screening,Rate of seeking treatment,Rate of seeking retreatment,"Infectivity of CIP-S, TET-S, CRO-S","Infectivity of CIP-NS, TET-S, CRO-S","Infectivity of CIP-S, TET-NS, CRO-S","Infectivity of CIP-S, TET-S, CRO-NS","Infectivity of CIP-NS, TET-NS, CRO-S","Infectivity of CIP-NS, TET-S, CRO-NS","Infectivity of CIP-S, TET-NS, CRO-NS","Infectivity of CIP-NS, TET-NS, CRO-NS",Size of S,Size of I,Size of I by Symp/Rest-0,Size of I by Symp/Rest-1,Size of I by Symp/Rest-2,Size of I by Symp/Rest-3,Size of I by Symp/Rest-4,Size of I by Symp/Rest-5,Size of I by Symp/Rest-6,Size of I by Symp/Rest-7,Size of I by Symp/Rest-8,Size of I by Symp/Rest-9,Size of I by Symp/Rest-10,Size of I by Symp/Rest-11,Size of I by Symp/Rest-12,Size of I by Symp/Rest-13,Size of I by Symp/Rest-14,Size of I by Symp/Rest-15
225,1435465588,0.9663755814756266,0.9848286771743516,0.860365147052205,0.9662631043824608,0.9663755814756266,0.9848286771743516,0.860365147052205,0.9662631043824608,0.9663755814756266,0.01517132282564837,0.9663755814756266,0.9663755814756266,0.01517132282564837,0.01517132282564837,0.9663755814756266,0.01517132282564837,0.860365147052205,0.860365147052205,0.03373689561753923,0.860365147052205,0.03373689561753923,0.860365147052205,0.03373689561753923,0.03373689561753923,0.75,0.5,27799999.999999996,1500,0.03930145588733784,0.02232034259492105,0.977679657405079,"[0.1386129220157451, 0.010806541463497606, 0.5114189034174581, 0, 0.33916163310329916, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.1386129220157451,0.010806541463497606,0.5114189034174581,0,0.33916163310329916,0,0,0,1.9791509370685012,1.0,1.9791509370685012,1,0.9711290851996928,0.9776912983808226,0.9262617056078418,0.8950042501301206,0.991219627478183,0.9427849718268192,0.9126518873176597,0.10492226379948973,0.26152633209729803,0.1795642927997499,0.21217453622488405,0.40355639062204807,0.13811437813744593,0.4740573498321837,0.34342782376450276,11.332080137636886,8.407901436206231,8.20850355371342,8.373625313557959,11.84626246794139,12.509356688592955,10.585699972534456,9.4799704421723,1.0,0.9996263490658993,0.9989537197704637,0.9978875612978064,0.9994787736580869,0.9986693185528627,0.9999378595706129,0.999576146937357,-3.242382749852495,-4.493901755903252,-3.2175139307720864,0.5593492841086742,2.0998878988242375,2.820768548952798,0.03351615607504635,0.026073635908659222,1500,0.9606985441126622,0.0005722914401487762,3.2069947140236826e-05,0.0006060187610798824,0.4762158973152409,0.3545133117608132,29.83635706197603,38.35291723422024,1.9791509370685012,1.9784114254721392,1.977080190571778,1.974970102031555,1.9781193514654791,1.9765173176354598,1.9790279517794498,1.978312067882392,26707419.526332006,1092580.4736679918,3380.3215154241666,263.53664640469026,12471.85541922489,0.0,8271.056903736946,0.0,0.0,0.0,148065.45047704302,11543.479544496318,546294.4523193864,0.0,362290.32084227534,0.0,0.0,0.0
226,1922496039,0.983338478113395,0.9742086678397769,0.8619042445756495,0.9493461928142632,0.983338478113395,0.9742086678397769,0.8619042445756495,0.9493461928142632,0.983338478113395,0.025791332160223113,0.983338478113395,0.983338478113395,0.025791332160223113,0.025791332160223113,0.983338478113395,0.025791332160223113,0.8619042445756495,0.8619042445756495,0.050653807185736754,0.8619042445756495,0.050653807185736754,0.8619042445756495,0.050653807185736754,0.050653807185736754,0.75,0.5,27799999.999999996,1500,0.049482300411738116,0.03734632395352575,0.9626536760464742,"[0.14592076264174536, 0.0024789628162993397, 0.5233035030605458, 0, 0.32829677148140946, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.14592076264174536,0.0024789628162993397,0.5233035030605458,0,0.32829677148140946,0,0,0,1.943935497354001,1.0,1.943935497354001,1,0.9737387156840408,0.9186594247662799,0.9748784303737377,0.8173262330330603,0.8021941159924879,0.9218679519614705,0.7460445622386531,0.23717252794821975,0.12205356315399603,0.4393966336014744,0.173411508236333,0.11394773778486825,0.4116859748459545,0.2510151146464552,0.26089791163761755,8.588767006382833,11.809030972057247,12.124619348471487,8.086029355078145,12.572393001671145,7.133132288307189,10.807807358200154,10.025242085228648,1.0,0.9956166218679854,0.9997145872890667,0.9987262679388159,0.9642656051475336,0.9998726708180901,0.9978344701967024,0.9949706526360358,-3.7624459624679907,-3.3913057056469302,-3.595508092018903,0.5233139443043198,3.9755866430435822,1.5584146789535032,0.017351187518886056,0.0032407560480143044,1500,0.9505176995882619,0.00017280409803858954,0.0004061573289856228,0.0002538001696049009,0.2515352046847687,0.6416777341134349,57.63294292748211,308.569971075955,1.943935497354001,1.9354144930048527,1.9433806734538217,1.9414594443861475,1.8744701387238274,1.9436879776374374,1.9397258470987928,1.9341587704846672,26424392.04855368,1375607.9514463195,7496.518695278869,127.35398829373112,26884.14193413773,0.0,16865.88557004984,0.0,0.0,0.0,193233.2426758171,3282.7269731474025,692976.3178956625,0.0,434741.7637139323,0.0,0.0,0.0
227,1096348100,0.9805614894381498,0.9919331346936805,0.853176708311506,0.9458737670691895,0.9805614894381498,0.9919331346936805,0.853176708311506,0.9458737670691895,0.9805614894381498,0.008066865306319504,0.9805614894381498,0.9805614894381498,0.008066865306319504,0.008066865306319504,0.9805614894381498,0.008066865306319504,0.853176708311506,0.853176708311506,0.054126232930810536,0.853176708311506,0.054126232930810536,0.853176708311506,0.054126232930810536,0.054126232930810536,0.75,0.5,27799999.999999996,1500,0.05434796055845259,0.0029478985325407494,0.9970521014674593,"[0.09681732802656559, 0.012801335371722278, 0.5428177104924042, 0, 0.34756362610930797, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.09681732802656559,0.012801335371722278,0.5428177104924042,0,0.34756362610930797,0,0,0,1.9024063532299706,1.0,1.9024063532299706,1,0.9370785616322513,0.9601333712111624,0.9786566698665904,0.9781509579115721,0.8307666760528315,0.8574672496604285,0.9469880725941542,0.14192260830438996,0.21863908957984013,0.4115070924375809,0.3574006727323915,0.48049442198304304,0.19189307131086764,0.407361540126848,0.3585826861400687,10.173186174915973,10.914802353078494,9.161724775362556,10.187926217177752,9.913010026293142,11.22044917637718,11.28688341558994,10.695866061504336,1.0,0.9972229798927997,0.9999407267565318,0.9998926088030593,0.9999843382562238,0.9887330663182677,0.9994634321422856,0.9996858065793688,-3.4388350902724287,-4.216916847955623,-4.027904305458345,0.4946344499020501,2.4345264982737858,1.930726050050399,0.03316365601371872,0.013740010671131678,1500,0.9456520394415474,0.00036405324770359936,6.068525092740422e-05,9.377686166241653e-05,0.4107574925592535,0.5179398703269665,30.153490905415637,72.78014726007751,1.9024063532299706,1.8971233325349854,1.90229359143502,1.9022020515346296,1.9023765582291081,1.8809720670124224,1.9013855831285158,1.9018086296704189,26289126.696475014,1510873.3035249817,431.2148129280323,57.015882900957195,2417.6564490581522,0.0,1548.0140494291463,0.0,0.0,0.0,145847.50142103093,19284.17997970428,817711.1310144678,0.0,523576.58991546254,0.0,0.0,0.0
228,1866360166,0.9892894629931737,0.9679279554367135,0.8437214025576976,0.9623018344431818,0.9892894629931737,0.9679279554367135,0.8437214025576976,0.9623018344431818,0.9892894629931737,0.032072044563286495,0.9892894629931737,0.9892894629931737,0.032072044563286495,0.032072044563286495,0.9892894629931737,0.032072044563286495,0.8437214025576976,0.8437214025576976,0.03769816555681815,0.8437214025576976,0.03769816555681815,0.8437214025576976,0.03769816555681815,0.03769816555681815,0.75,0.5,27799999.999999996,1500,0.041169401924742784,0.024936364018843322,0.9750636359811566,"[0.11296085352933125, 0.004401667531246143, 0.5448074040050573, 0, 0.33783007493436523, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.11296085352933125,0.004401667531246143,0.5448074040050573,0,0.33783007493436523,0,0,0,2.210248678486389,1.0,2.210248678486389,1,0.9596586372737879,0.9918140177532769,0.9034199791629578,0.8151399141134136,0.8458395259124099,0.9838539525174882,0.8743009632644615,0.24588086920888397,0.37889762032745766,0.3269168397852622,0.4043388247007189,0.423980168578845,0.10244547144195804,0.21760416894197718,0.4260289505352408,10.482249000641989,9.62096278047906,12.650189546229278,12.296434483742637,7.965336067137055,11.002956709114013,7.5435585760577055,10.517949634722497,1.0,0.9998806124815971,0.9998571914559733,0.9994312438404224,0.9998640329576928,0.9702789523629297,0.9996447669851654,0.9997354688063216,-4.429461939305752,-4.4214831441917735,-3.5351157319161617,0.6580587879728867,3.1774869413691977,2.091744252282454,0.035028713701282375,0.02313323841588419,1500,0.9588305980752572,3.719958206984304e-05,3.78893239041979e-05,0.0002916649674087484,0.31471411793405957,0.4780699164866008,28.54800802929257,43.22784307247535,2.210248678486389,2.209984802381611,2.209933036090677,2.2089915859363014,2.2099481575108118,2.1445577722233233,2.209463525184796,2.2096639987651425,26655490.626492146,1144509.3735078492,3223.89173031636,125.62316156633665,15548.750115728935,0.0,9641.63735315841,0.0,0.0,0.0,126060.86397345044,4912.126587010027,607988.4305245369,0.0,377008.05006208166,0.0,0.0,0.0
229,1789740359,0.9723138456198872,0.9720750322650621,0.8806279334300332,0.9675537837946963,0.9723138456198872,0.9720750322650621,0.8806279334300332,0.9675537837946963,0.9723138456198872,0.02792496773493791,0.9723138456198872,0.9723138456198872,0.02792496773493791,0.02792496773493791,0.9723138456198872,0.02792496773493791,0.8806279334300332,0.8806279334300332,0.032446216205303746,0.8806279334300332,0.032446216205303746,0.8806279334300332,0.032446216205303746,0.032446216205303746,0.75,0.5,27799999.999999996,1500,0.035523532465033494,0.03657856745129026,0.9634214325487097,"[0.0935618033174669, 0.005468759402073189, 0.5468257758637952, 0, 0.3541436614166647, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.0935618033174669,0.005468759402073189,0.5468257758637952,0,0.3541436614166647,0,0,0,1.9843229836203953,1.0,1.9843229836203953,1,0.9153689402752336,0.9758193822197088,0.9630816461042263,0.9368226885808661,0.8075658434865022,0.8239284919215838,0.8803130844338294,0.4219629850726798,0.47443821823295906,0.46969080360696414,0.3157628740671322,0.1584130682966138,0.3894060108896483,0.35538778493138967,0.4328737423036947,10.943433235849243,7.168880315453467,12.115295287957489,12.517310186804695,12.092369169596408,12.995131515033059,7.057867900785378,12.000175791816144,1.0,0.9999819128447155,0.9999427092155184,0.9992925840271311,0.9927412645516063,0.998208379061754,0.9996989266654766,0.999567295666068,-4.228377566832809,-4.011498770094511,-3.744977489666473,0.5571394747614147,2.918053040886792,1.9875539822617503,0.016247644467210533,0.02799412265354166,1500,0.9644764675349665,5.9104756595606657e-05,9.738705432891426e-05,0.00017989641565476806,0.34269425058020925,0.5031309886044169,61.54738319256714,35.7217839035754,1.9843229836203953,1.9842870928624559,1.9842093001999987,1.9829192418464512,1.9699193080381274,1.9807678290146982,1.9837255568829453,1.9834643584654617,26812445.797472067,987554.202527931,3379.76277472985,197.54973499565133,19753.161397031316,0.0,12792.844102216271,0.0,0.0,0.0,89017.5892875263,5203.146595135861,520266.93160785607,0.0,336943.2170284396,0.0,0.0,0.0
230,1646070464,0.9746234148792461,0.9825571517191187,0.8562471436701654,0.9620807112831564,0.9746234148792461,0.9825571517191187,0.8562471436701654,0.9620807112831564,0.9746234148792461,0.017442848280881273,0.9746234148792461,0.9746234148792461,0.017442848280881273,0.017442848280881273,0.9746234148792461,0.017442848280881273,0.8562471436701654,0.8562471436701654,0.03791928871684358,0.8562471436701654,0.03791928871684358,0.8562471436701654,0.03791928871684358,0.03791928871684358,0.75,0.5,27799999.999999996,1500,0.03302593015506841,0.045335787429103075,0.954664212570897,"[0.10464063113652503, 0.004571596569882345, 0.5483986562541315, 0, 0.34238911603946104, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.10464063113652503,0.004571596569882345,0.5483986562541315,0,0.34238911603946104,0,0,0,2.4292679412042073,1.0,2.4292679412042073,1,0.9002953475111262,0.9396025094380136,0.9507696489026587,0.9766082350700119,0.8918462021700979,0.9414015680715224,0.8875965641838274,0.12203355985964484,0.10751596068004546,0.33727317718023186,0.4077027087394397,0.32415435978965773,0.36920974889288694,0.10646038696555893,0.36100515578549397,11.285466093992543,11.107849167471153,8.753689116774847,10.874854195659214,9.717837500844904,12.096182611040758,9.023630583286954,10.9079489437352,1.0,0.9816854870676216,0.999747463960332,0.9998439664040482,0.9998350705629735,0.9990788334215458,0.9909394140880319,0.9993054315707471,-3.8897210656000114,-4.284882083845186,-3.0887853144258637,0.5904227867091132,2.285539462073132,1.7904784006102292,0.02567321781565453,0.007702686606492421,1500,0.9669740698449316,0.00012890772217446388,5.1894091847928624e-05,0.0008151071178167916,0.4375334648971387,0.558509948882478,38.95109709972697,129.82483269631177,2.4292679412042073,2.3847770820788106,2.428654463499043,2.4288888937918105,2.428867283410278,2.4270301807666597,2.4072573503197368,2.427580648386051,26881879.141689096,918120.8583109017,4355.53359370755,190.28691074141014,22826.39873361022,0.0,14251.512828549523,0.0,0.0,0.0,91717.21247955327,4006.9912558501424,480669.8462429781,0.0,300103.07626591134,0.0,0.0,0.0
231,1631514170,0.9886697693439648,0.9825213956471949,0.8586762533099819,0.9725632264285101,0.9886697693439648,0.9825213956471949,0.8586762533099819,0.9725632264285101,0.9886697693439648,0.017478604352805127,0.9886697693439648,0.9886697693439648,0.017478604352805127,0.017478604352805127,0.9886697693439648,0.017478604352805127,0.8586762533099819,0.8586762533099819,0.02743677357148988,0.8586762533099819,0.02743677357148988,0.8586762533099819,0.02743677357148988,0.02743677357148988,0.75,0.5,27799999.999999996,1500,0.05022186459356714,0.03372750889678249,0.9662724911032176,"[0.10388138911672173, 0.004718392037593007, 0.5694512859574867, 0, 0.32194893288819865, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.10388138911672173,0.004718392037593007,0.5694512859574867,0,0.32194893288819865,0,0,0,1.9765163806576178,1.0,1.9765163806576178,1,0.9505883764428394,0.9611821638837643,0.9469820267744526,0.9987443477629101,0.8339453112536492,0.86624554172658,0.9450421135970221,0.38098701149370207,0.27019966595356887,0.2916347079278421,0.25242283521303405,0.2645391729930711,0.21029435108570393,0.4923064327442307,0.14092909999735623,7.955617861104612,9.007266965501127,8.787466440522866,8.074583186793578,10.673511090359304,11.979294330681599,9.651691369543222,7.636672406920549,1.0,0.9993489140681286,0.9996578488386976,0.9992671364832036,0.9999721140893563,0.9898725196271211,0.9999294282729742,0.9956112135199282,-3.525790888128389,-3.400894607740863,-3.5765177693264985,0.39818559907913664,1.5365856494696908,1.9484272597577914,0.026003381636803807,0.029335905588024954,1500,0.9497781354064329,0.00029799509240959154,0.00039728794948407423,0.00026514426059913335,0.650793530673101,0.513234453578888,38.45653669077613,34.08791990413974,1.9765163806576178,1.9752294986480583,1.9758401132826426,1.9750678639118835,1.9764612636984409,1.956499249805834,1.97637689448314,1.9678418722885471,26403832.16429883,1396167.8357011662,4891.698063312099,222.18560406722185,26815.041427092627,0.0,15160.3380055407,0.0,0.0,0.0,140144.15614941195,6365.481595048622,768234.5280254175,0.0,434334.4068312756,0.0,0.0,0.0
232,1744829950,0.9823270118333866,0.9737922748499108,0.868317706767184,0.9556708793305068,0.9823270118333866,0.9737922748499108,0.868317706767184,0.9556708793305068,0.9823270118333866,0.02620772515008918,0.9823270118333866,0.9823270118333866,0.02620772515008918,0.02620772515008918,0.9823270118333866,0.02620772515008918,0.868317706767184,0.868317706767184,0.04432912066949324,0.868317706767184,0.04432912066949324,0.868317706767184,0.04432912066949324,0.04432912066949324,0.75,0.5,27799999.999999996,1500,0.04462457981097803,0.016006070288979598,0.9839939297110204,"[0.12110558810574484, 0.0022453248683786614, 0.5245290739069598, 0, 0.3521200131189169, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.12110558810574484,0.0022453248683786614,0.5245290739069598,0,0.3521200131189169,0,0,0,2.2011021785357774,1.0,2.2011021785357774,1,0.9815191572080073,0.9747385675081618,0.9596004660732981,0.9313733372126513,0.8899913691584592,0.8132420998556626,0.9827170645747698,0.4861026689468424,0.4917063751929617,0.2652695910076037,0.47638597059421117,0.29261739571920603,0.1753414210220318,0.1654959306665882,0.3751445220186206,8.901363526943411,10.832308509105577,10.427613768680995,9.720603424054886,12.27186461740025,12.007239274524839,11.18535954775389,8.806208782944456,1.0,0.9999824219667406,0.9994790334266441,0.9999718893482675,0.9983744239126401,0.9897436898330556,0.9827186104763553,0.9999600605896762,-3.1857911083350188,-3.8545170418254315,-4.302250975736846,0.6058245686793073,4.941856589995779,1.515505048286977,0.019578576331515416,0.02742871468104029,1500,0.955375420189022,0.0006519418967353658,0.00013979220594309468,4.985962688994715e-05,0.2023530998500412,0.659846036890693,51.076236753247024,36.45814292170372,2.2011021785357774,2.201063487488476,2.1999554778762196,2.201040304119009,2.197524119468514,2.1785269918835772,2.1630640744071576,2.2010142678127043,26559436.681254808,1240563.318745189,2404.738399843176,44.584391319733506,10415.33446629133,0.0,6991.8864203110625,0.0,0.0,0.0,147834.41189920754,2740.8832790572033,640296.1942380673,0.0,429835.28565109195,0.0,0.0,0.0
233,1344319995,0.9781953330341734,0.9751558998279565,0.8547992472158069,0.9726960303169423,0.9781953330341734,0.9751558998279565,0.8547992472158069,0.9726960303169423,0.9781953330341734,0.024844100172043526,0.9781953330341734,0.9781953330341734,0.024844100172043526,0.024844100172043526,0.9781953330341734,0.024844100172043526,0.8547992472158069,0.8547992472158069,0.027303969683057705,0.8547992472158069,0.027303969683057705,0.8547992472158069,0.027303969683057705,0.027303969683057705,0.75,0.5,27799999.999999996,1500,0.039003169692820736,0.012394040790781526,0.9876059592092185,"[0.10435041597365574, 0.0029114012725125057, 0.5286004253811086, 0, 0.3641377573727232, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.10435041597365574,0.0029114012725125057,0.5286004253811086,0,0.3641377573727232,0,0,0,2.2014192216453012,1.0,2.2014192216453012,1,0.9579016954293131,0.9187919316434321,0.9940578435632921,0.8011310434747659,0.8324436808431283,0.8677684414309181,0.7892769318426569,0.30068585894533995,0.3538621458719666,0.2429937066538384,0.2626694303461715,0.12068394566737967,0.2824307006044234,0.30996773921842313,0.404934656462019,9.261062996664556,10.789892354122426,7.976342697989302,10.55519573109792,7.27794433886261,9.807368179552473,11.17603070191735,10.272464056886298,1.0,0.9997242274659719,0.9987171012267999,0.9998685919357893,0.9789985370882813,0.9977244733708073,0.9981928157707372,0.9994555313204502,-3.405714434914365,-4.519255105894425,-4.634671917021894,0.5879161936360304,4.722251521714091,1.4591339081921175,0.018718154612168934,0.011975090338576149,1500,0.9609968303071793,0.00039290319922932916,3.0251359320875682e-05,2.3191459616279693e-05,0.21176339197557575,0.685338058683737,53.424069878655985,83.50667692072719,2.2014192216453012,2.20081213068809,2.1985950236265532,2.2011299374068685,2.155186197508773,2.1964098335844304,2.197440851545948,2.2002206178285566,26715711.88253958,1084288.1174604164,1402.3350993581435,39.125480762731044,7103.708434039359,0.0,4893.542142603878,0.0,0.0,0.0,111743.58099292842,3117.6723241817144,566051.4516912183,0.0,389936.701295324,0.0,0.0,0.0
234,1707075485,0.9742278922556938,0.9798125038881694,0.843162417753514,0.9736843906662238,0.9742278922556938,0.9798125038881694,0.843162417753514,0.9736843906662238,0.9742278922556938,0.020187496111830572,0.9742278922556938,0.9742278922556938,0.020187496111830572,0.020187496111830572,0.9742278922556938,0.020187496111830572,0.843162417753514,0.843162417753514,0.02631560933377619,0.843162417753514,0.02631560933377619,0.843162417753514,0.02631560933377619,0.02631560933377619,0.75,0.5,27799999.999999996,1500,0.04510593519013471,0.03906996304441164,0.9609300369555883,"[0.12235580043212534, 0.0013381703273406965, 0.5284697565482956, 0, 0.3478362726922384, 0, 0, 0]",0.8,0.2,0.0,0,0,0,0,0,"[0.8, 0.2, 0.0, 0, 0, 0, 0, 0]",0.12235580043212534,0.0013381703273406965,0.5284697565482956,0,0.3478362726922384,0,0,0,2.3159620249117987,1.0,2.3159620249117987,1,0.9497130758222017,0.9791173008167953,0.9769206803052894,0.8946061843314715,0.9502560796124294,0.9108175798414055,0.8963006908611735,0.3541436717425086,0.111498694538246,0.1836005127960541,0.16781511976235222,0.2955026575243249,0.1527141392622903,0.26167624362436337,0.28266762534310846,11.180471704318297,8.271214218022937,12.11747644323643,9.5678143519263,10.111706392270323,7.086467381704498,9.863119835611696,12.640201052227873,1.0,0.9932443098565898,0.9982011702839901,0.9983842034912028,0.9987139455765855,0.9969621180247545,0.9983250316869245,0.9969255672732871,-4.2686789405734835,-3.2680674426624448,-3.4585471042661053,0.4783762219176941,1.7489777181318151,1.5394138413069465,0.01407936903235561,0.013945421418351768,1500,0.9548940648098653,5.386678545374711e-05,0.0005394268470834252,0.00034789877195187793,0.5717625728635115,0.6495979009458628,71.02591015988808,71.70812340486385,2.3159620249117987,2.30031610308759,2.311796003600237,2.312219901557439,2.312983571705201,2.308926405620966,2.312082861905785,2.3088417554685856,26546055.001714252,1253944.9982857448,5994.404565637337,65.55908499214372,25890.57086191569,0.0,17041.050230203702,0.0,0.0,0.0,147433.039397475,1612.4329038311205,636781.4371071048,0.0,419126.50413458503,0.0,0.0,0.0
