Scenarios,sensitivity,specificity,rapid test coverage,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),"Proportion of cases treated with CIP, TET, or CRO (average incidence after epidemic warm-up)",Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,28,1493653684,4.483207702636719,0.062433758623562395,0.6345937455979943,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,29,1466704085,5.18769645690918,0.06174198730100536,0.6356465157201587,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,30,258864802,4.123819828033447,0.06478344960912943,0.9999030229400644,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,31,1650233440,4.218911647796631,0.0564986426616752,0.5954074912083974,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,32,1950053854,4.311326026916504,0.06539512595613324,0.5560003454383352,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,33,231562851,4.0470290184021,0.05983184097694982,0.7562135519917532,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,34,511233635,4.26444935798645,0.0590467229187111,0.4743772937899516,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,35,699550030,5.562710285186768,0.053257326125418364,0.753911945479926,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,36,864944866,4.561335802078247,0.06229754997087049,0.7140238830665802,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,37,2087744588,4.687678575515747,0.07145788109257709,0.5542132789573604,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,38,668178838,4.420705556869507,0.07088393936761497,0.6354956158472759,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,39,1978367492,4.703307867050171,0.0602000216115139,0.6351811487886055,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,40,9155489,4.389454126358032,0.06718545237148424,0.5547456339713601,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,41,1104341091,4.515796422958374,0.05711965426182076,0.5153665742047963,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,42,591449774,4.451956510543823,0.05368346577040751,0.5937618547171062,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,43,511055152,4.218910217285156,0.06318837395474353,0.5155506810771838,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,44,1509200690,4.342577219009399,0.056202553993265125,0.7556366304280416,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,45,236539590,4.468919277191162,0.07509409695936997,0.755346185435119,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,46,1265300326,4.389453411102295,0.05671958885463188,0.7561752637995086,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,47,1493969396,4.453294277191162,0.0645205733123127,0.7942837196859555,19.0,5.0
Status quo (no rapid test),0.0,1.0,0.0,48,1490049239,4.623837232589722,0.06475096039582164,0.6350935504838331,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,49,1031018765,4.781431674957275,0.07275003087230549,0.5550680385135918,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,50,1011506854,4.0456907749176025,0.06629772703196529,0.5957062532521482,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,51,1712498177,4.297039031982422,0.06679884126602033,0.5961354731821956,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,52,1640771411,4.655088901519775,0.07459878607891836,0.7940345566167193,19.0,5.0
Status quo (no rapid test),0.0,1.0,0.0,53,1226839433,4.297040224075317,0.07624687859667317,0.39547841828155805,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,54,322196933,4.40507960319519,0.05440779631766853,0.7140202644977607,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,55,1299191502,4.422046899795532,0.07199681381272041,0.8354943724268606,20.0,4.0
Status quo (no rapid test),0.0,1.0,0.0,56,2130447669,4.311326026916504,0.06452661736090243,0.4360573401135106,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,57,30578059,4.109530925750732,0.07407399626963976,0.5170236310948979,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,58,1373593898,4.358202695846558,0.05943460131682042,0.6339551859442415,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,59,289568835,4.34391450881958,0.06013330073860442,0.5565713050291596,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,60,1041880507,4.280074596405029,0.05695465567692887,0.8338137998765096,20.0,4.0
Status quo (no rapid test),0.0,1.0,0.0,61,1776145500,4.234536170959473,0.05409667498489387,0.5154286357925006,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,62,313735750,4.326951503753662,0.060657727456425815,0.6367968222497409,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,63,424076738,4.484549283981323,0.056755672078358285,0.7557639512687715,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,64,706973201,4.578298807144165,0.05743489953865101,0.512280833453768,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,65,391356322,4.157686471939087,0.056732944853661135,0.5957099162744587,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,66,1592087331,4.579575300216675,0.06050239937093513,0.6762351366610021,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,67,1527510874,4.125155687332153,0.06859969003591548,0.39730129998109176,9.0,15.0
Status quo (no rapid test),0.0,1.0,0.0,68,441846862,4.532698154449463,0.05863639692610027,0.6312668895621971,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,69,1181023661,4.422042608261108,0.06844530151893913,0.7543578291424791,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,70,392437986,4.720207452774048,0.05746414702592572,0.6356648747315401,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,71,442463148,4.672051668167114,0.05598730791138631,0.6343439144892138,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,72,1235262303,4.7358317375183105,0.06203836799251221,0.5946371512557073,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,73,2089075418,4.953313589096069,0.05925531137685456,0.714306601291748,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,74,1181940678,4.313939332962036,0.0657031427523638,0.5560280802762212,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,75,18479805,4.453293800354004,0.059451024341947684,0.9558506605504316,23.0,1.0
Status quo (no rapid test),0.0,1.0,0.0,76,36293875,4.423321485519409,0.05014911405559604,0.5548758194059942,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,77,1646873834,4.547049283981323,0.05814836009862592,0.7544556739435205,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,78,1756250673,4.3764448165893555,0.07564594757495648,0.9991068676731687,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,79,2127537053,4.297037363052368,0.0773851952131646,0.4348311282105461,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,80,1527938215,4.657704591751099,0.05577906614731404,0.6741235279311728,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,81,1987036835,4.406417608261108,0.06161607859166316,0.47539834593295455,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,82,742635166,4.235813140869141,0.0569147707791037,0.3543504769251935,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,83,428387606,4.500171661376953,0.058226077442601075,0.8323963892650923,20.0,4.0
Status quo (no rapid test),0.0,1.0,0.0,84,1057701318,4.688954591751099,0.06360170352548625,0.6740665566373363,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,85,620684410,4.437669277191162,0.07236927084449941,0.5964341613115629,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,86,169862576,4.56395149230957,0.0568115541027975,0.6353502287198277,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,87,636653741,4.375166416168213,0.07560592758337348,0.7145839266688001,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,88,1037358284,4.688956260681152,0.0601069395837323,0.7526929421532077,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,89,1365877958,4.328289747238159,0.06356387245523344,0.7570809979819102,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,90,1847268245,4.40769624710083,0.06873866600556344,0.47677252228897027,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,91,1787134341,4.9220616817474365,0.060408748260251555,0.5562494956747706,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,92,518286560,4.329568147659302,0.07796299243938713,0.6745362769860442,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,93,647752748,4.281412363052368,0.06479621220089384,0.47493648955847123,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,94,2044735716,4.626454830169678,0.06144662179088083,0.514820489807258,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,95,1417899697,4.750180006027222,0.05317707671612614,0.6340791683007487,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,96,96328185,4.4389448165893555,0.067226435572149,0.7145945669521636,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,97,846962187,4.328293085098267,0.0534182427011228,0.5949048260592241,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,98,971748365,4.360818147659302,0.06710133437074359,0.5566929232793945,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,99,993246198,4.422043800354004,0.05138373154383662,0.7152288622449511,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,100,1709232599,5.032720565795898,0.06964699994920863,0.6366907138598621,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,101,1145660267,5.187696933746338,0.06283408961641578,0.7152026565297841,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,102,2080398871,4.3608198165893555,0.07129413656369363,0.5565318360666889,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,103,921555830,4.203288316726685,0.07028440113028797,0.677157305721048,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,104,1696311714,4.8608386516571045,0.07317126376564946,0.47541441510539767,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,105,1847092057,5.062691688537598,0.05614096433175874,0.7951901294707756,19.0,5.0
Status quo (no rapid test),0.0,1.0,0.0,106,1449189605,5.188974618911743,0.07124366029562236,0.4754067306462103,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,107,1195091225,4.922061443328857,0.0648863497997032,0.5152245136175458,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,108,1483988216,5.720244646072388,0.06087884616961816,0.6725673672248591,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,109,45140219,4.593925476074219,0.07389594300661051,0.4758161632637464,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,110,1251823149,4.688956022262573,0.05308489493721888,0.7935694877787759,19.0,5.0
Status quo (no rapid test),0.0,1.0,0.0,111,501616922,4.781432390213013,0.05524055327202206,0.7138330407218006,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,112,618662601,5.079596281051636,0.0603619971743881,0.9976453572811022,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,113,1318768269,4.656426668167114,0.05548625458385874,0.7157680788052418,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,114,539278167,5.5171122550964355,0.06445635979430932,0.915314571234562,22.0,2.0
Status quo (no rapid test),0.0,1.0,0.0,115,1546661699,4.234535217285156,0.06521726640598317,0.47632345620594085,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,116,869525086,4.188937187194824,0.05664158776437146,0.31668029192647895,7.0,17.0
Status quo (no rapid test),0.0,1.0,0.0,117,1127389417,4.531422138214111,0.060684966310245746,0.7544343226936024,18.0,6.0
Status quo (no rapid test),0.0,1.0,0.0,118,208660370,4.345193386077881,0.05556259216727944,0.7155215079148667,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,119,1945037326,4.562673091888428,0.06794794747265243,0.6758716171001993,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,120,420514926,5.048344850540161,0.06644913954487118,0.47605290753023055,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,121,1988717831,4.48454475402832,0.076169040899793,0.47531632543035734,11.0,13.0
Status quo (no rapid test),0.0,1.0,0.0,122,1265045594,4.376444578170776,0.0586823040795511,0.6357897743933227,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,123,557528785,4.28141188621521,0.06463920210636002,0.5569255662070307,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,124,61738016,4.392071008682251,0.0626393269984643,0.6329146424897513,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,125,1304696688,4.48454475402832,0.0604344813418505,0.6726866705220945,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,126,1196383116,4.220190048217773,0.058983924277684216,0.5154462419942373,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,127,2119065329,4.531421899795532,0.07342131824124429,0.5542586652441438,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,128,11993418,4.109530925750732,0.05263750488579242,0.5154551755819342,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,129,1598551130,2.54829740524292,0.07751802833058064,0.5538637639654262,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,130,899771096,3.7032644748687744,0.060646620979608094,0.5160318998601224,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,131,1505973153,2.4076666831970215,0.07360752713777369,0.5165633609070855,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,132,491601191,3.85952091217041,0.06476461651289445,0.6750435662449107,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,133,1928384915,2.438920021057129,0.05521878492356619,0.6766418070208583,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,134,1799331687,3.531383514404297,0.07625540233890682,0.355301632785893,8.0,16.0
Status quo (no rapid test),0.0,1.0,0.0,135,15524053,2.2982876300811768,0.05216599355503481,0.7159146686410293,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,136,751489193,3.5157577991485596,0.06605301331888729,0.5952445875804069,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,137,156987350,2.298287868499756,0.059845678389510513,0.5959096585536651,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,138,627893408,3.531381845474243,0.05655489938037759,0.5969104603075425,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,139,1207594076,2.688927412033081,0.05427057235082237,0.43658605760786284,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,140,1408238763,3.625133991241455,0.06277732414062219,0.7951723052096535,19.0,5.0
Status quo (no rapid test),0.0,1.0,0.0,141,856879794,2.454543352127075,0.05873302283928386,0.6346110342939916,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,142,1813805924,4.4064154624938965,0.0622608420519197,0.6337490384294644,15.0,9.0
Status quo (no rapid test),0.0,1.0,0.0,143,368909202,2.8139326572418213,0.06105931101999519,0.5150923655728431,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,144,1497107255,3.3751273155212402,0.06660166377727766,0.5543031318522944,13.0,11.0
Status quo (no rapid test),0.0,1.0,0.0,145,1859839831,2.5326719284057617,0.05652214397880288,0.5942875195570506,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,146,888645632,3.1407430171966553,0.06293135869515953,0.5134253122803316,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,147,87373479,2.3295388221740723,0.060675779209616476,0.4357430289227507,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,148,569170968,3.2657480239868164,0.052717336624173015,0.6757298523234619,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,149,1724266722,2.6733014583587646,0.0729115452327076,0.6764695534553858,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,150,605342979,3.3438735008239746,0.05514285109969081,0.514860552300644,12.0,12.0
Status quo (no rapid test),0.0,1.0,0.0,151,1613654456,2.735804319381714,0.06066048141375565,0.7170787364343664,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,152,1460959226,4.359538793563843,0.05577637894454222,0.7138545712200925,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,153,1679190915,2.423292398452759,0.07020077774117506,0.5948773083325228,14.0,10.0
Status quo (no rapid test),0.0,1.0,0.0,154,1341721941,3.453254461288452,0.0586436292524513,0.7168603544520868,17.0,7.0
Status quo (no rapid test),0.0,1.0,0.0,155,192331256,2.595175266265869,0.06575758736647253,0.7951807180230597,19.0,5.0
Status quo (no rapid test),0.0,1.0,0.0,156,1228175278,3.2188711166381836,0.061610546994323306,0.6743314460489863,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,157,28791503,2.5326712131500244,0.052465478500985346,0.43581713981188536,10.0,14.0
Status quo (no rapid test),0.0,1.0,0.0,158,1457430367,3.4532551765441895,0.07755884137537288,0.6727769744704426,16.0,8.0
Status quo (no rapid test),0.0,1.0,0.0,159,2132410421,2.4545435905456543,0.06559725876199828,0.676089077796303,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,0,1086712531,7.953835487365723,0.07411251857734082,0.9983494686042549,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,1,1984980876,7.97350287437439,0.07514157196281611,0.9996179633925902,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,2,1953654075,7.094423055648804,0.06722771183132545,0.7950801023524982,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,3,261253038,5.926546335220337,0.07550082940662399,0.5159406827489549,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,4,540090028,6.547527551651001,0.0776726988619962,0.7546188654841143,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,5,869095512,6.926584243774414,0.061722751327014574,0.8354110230810248,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,6,2028400409,7.688196897506714,0.0710737684998228,0.9964881543032061,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,7,769024199,6.520320415496826,0.07066503860881988,0.6743162731243847,16.0,8.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,8,745834900,6.703784704208374,0.06794066401810504,0.75282681799182,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,9,1062619740,6.5828211307525635,0.06374454383894673,0.7551891452976762,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,10,1859915496,7.313181400299072,0.06959592117941596,0.9143224658615502,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,11,1375364205,7.614110231399536,0.05940832941127042,0.9961489858056545,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,12,1663365764,6.4850263595581055,0.06448176323478609,0.5942157233532164,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,13,1069973281,7.160968780517578,0.06634201912626243,0.8341570443236477,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,14,2032764502,9.611482620239258,0.06721387252048068,0.9984895498487043,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,15,1738183207,8.565933227539062,0.056060490658361634,0.9996596716390317,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,16,1708487345,7.125673294067383,0.07014038383819854,0.7941082916808183,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,17,2050502706,6.582821846008301,0.05914700563266268,0.7949622143377308,19.0,5.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,18,33973174,5.875627756118774,0.056103014986262224,0.5159823226602955,12.0,12.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,19,434685913,7.301597595214844,0.057538514753743115,0.9994663680734788,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,20,1812608689,6.766284942626953,0.05804477525824104,0.8339197498436001,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,21,2084052603,6.801579236984253,0.06386473522747035,0.8363658303332788,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,22,599999703,8.923957109451294,0.07772205578734616,0.7570647833097316,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,23,1398208754,8.503430843353271,0.06425217759024139,0.8741695668683931,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,24,98400669,7.485064744949341,0.06801952878049079,0.9984311159448196,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,25,1455834841,7.754740238189697,0.07014529427596279,0.9122939954267395,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,26,1785736058,6.110013008117676,0.07631543962507907,0.5965072351952023,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,27,1170374427,6.317185640335083,0.06574182672544271,0.635679561546548,15.0,9.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,28,1493653684,10.130236387252808,0.0666214081469652,0.9973753030201239,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,29,1466704085,8.26727557182312,0.06403730705572762,0.9155433104420416,22.0,2.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,30,258864802,6.828789710998535,0.0682418961499131,0.9990765684216162,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,31,1650233440,6.535944700241089,0.06050512669138515,0.7154897806484118,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,32,1950053854,6.016258478164673,0.07186688228300464,0.5964261528757531,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,33,231562851,6.9265851974487305,0.06113588006041008,0.9999957248893068,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,34,511233635,7.21942925453186,0.06035271730425006,0.8749207716308924,21.0,3.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,35,699550030,7.0203375816345215,0.05515784876939727,0.8350069583201732,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,36,864944866,7.875704050064087,0.0656544497344532,0.9945145085018691,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,37,2087744588,6.504693269729614,0.07371784104868788,0.5952216761052717,14.0,10.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,38,668178838,6.610032558441162,0.08402848849433245,0.7550710103134922,18.0,6.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,39,1978367492,7.911001205444336,0.06163879304155296,0.9973142576881655,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,40,9155489,7.1413023471832275,0.07287598145251466,0.8323335398365376,20.0,4.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,41,1104341091,6.25468373298645,0.060216669095923624,0.5553712507469463,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,42,591449774,6.672533988952637,0.05632225905076603,0.7151804069733662,17.0,7.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,43,511055152,5.879677057266235,0.06708595451186232,0.5552042994333142,13.0,11.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,44,1509200690,7.563194036483765,0.059406505648652096,0.9961541682805038,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,45,236539590,8.004750967025757,0.0781459924723008,0.9953436800518393,24.0,0.0
"(p=1.000, q=0.950, c=0.500)",1.0,0.95,0.5,46,1265300326,10.005232810974121,0.05872145094116377,0.997597868864881,24.0,0.0
