Scenarios,CIP-sens,CIP-spec,TET-sens,TET-spec,rapid test coverage,transmission factor,ID,Seed,Run time,Rate of gonorrhea cases (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP-S (average incidence after epidemic warm-up),Time-averaged proportion of cases TET-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CRO-S (average incidence after epidemic warm-up),Time-averaged proportion of cases CIP/TET-NS (average incidence after epidemic warm-up),"Time-averaged proportion of cases treated successfully with CIP, TET, or CRO (average incidence after epidemic warm-up)",Time-averaged proportion of cases treated successfully with CIP (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with TET (average incidence after epidemic warm-up),Time-averaged proportion of cases treated successfully with CRO (average incidence after epidemic warm-up),Duration of 1st line therapy with CRO (after epidemic warm-up),Duration of 1st line therapy with Drug M (after epidemic warm-up)
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,20,822550227,4.809220314025879,0.07678751297572223,0.6881495658258142,0.12200881406562303,0.7949065281865119,0.767416081431653,0.823164991165367,0.0,0.0,0.823164991165367,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,21,829848767,4.574525833129883,0.19714661675298864,0.6895879725084147,0.13879768729141298,0.5910861991494258,0.583423176767385,0.6211800942210656,0.0,0.0,0.6211800942210656,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,22,1206534333,4.578288793563843,0.07066891952070783,0.7135724910021753,0.10200523556544812,0.8104047398762462,0.7465402207331918,0.8376849531002705,0.0,0.0,0.8376849531002705,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,23,391541795,4.492355823516846,0.25255149911183433,0.7312341498025187,0.2687109557050827,0.5214571134484111,0.501447886403574,0.5559086921892046,0.0,0.0,0.5559086921892046,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,24,745022002,4.679098606109619,0.17095610621828483,0.6804720045624102,0.16015427700004828,0.6235315234896164,0.7054121348871787,0.6536513390796421,0.0,0.0,0.6536513390796421,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,25,1949339909,4.629566431045532,0.08266421918421209,0.7415280393412914,0.19564445579739378,0.7537642179675926,0.6765915119123501,0.7867099569388707,0.0,0.0,0.7867099569388707,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,26,525868732,4.727886199951172,0.10534274465363234,0.7711468342424399,0.15167680184051266,0.8065048374944532,0.7293124467386032,0.8328536713660487,0.0,0.0,0.8328536713660487,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,27,2102773806,4.469539642333984,0.1486454415317182,0.7256650774465999,0.12408991701522755,0.7151352817694661,0.7129452695890612,0.744635766030314,0.0,0.0,0.744635766030314,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,28,66118438,4.59697699546814,0.14263753069020335,0.7564015796247703,0.10923560131900778,0.7164771660595153,0.7152579228391613,0.7467464365551367,0.0,0.0,0.7467464365551367,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,29,1111406759,4.452565431594849,0.14989786185580747,0.6729451740079685,0.13302651329037385,0.7120344975362193,0.6312406672579538,0.7460889095926746,0.0,0.0,0.7460889095926746,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,30,1568317111,4.879152059555054,0.16912298869118503,0.6053908858700039,0.13491974698160508,0.6713608791904211,0.7262694235401951,0.7019393884231971,0.0,0.0,0.7019393884231971,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,31,1805557375,4.571273326873779,0.17603069640839863,0.8152769406411795,0.1722916725708611,0.6652856521584617,0.6201587445247161,0.700266596195301,0.0,0.0,0.700266596195301,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,32,82744573,4.6223204135894775,0.10543189378271473,0.707027664857216,0.15363469645412198,0.8123611735077085,0.7259028386912111,0.8443193771382647,0.0,0.0,0.8443193771382647,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,33,1195804508,4.512526512145996,0.11534642506230666,0.7459006373035674,0.1810802660341367,0.7943408572082437,0.7085631281748745,0.826281185236814,0.0,0.0,0.826281185236814,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,34,1359219260,4.595073223114014,0.09120062175548516,0.7696543155358941,0.16906946385511,0.7813912537489661,0.7437251397375907,0.8077532029931358,0.0,0.0,0.8077532029931358,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,35,631998362,4.517637014389038,0.23868917535096046,0.8659008701093864,0.1480784718160721,0.5687784984966653,0.503632418170894,0.5976634205258601,0.0,0.0,0.5976634205258601,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,36,1934272762,4.6119489669799805,0.16498305809169694,0.5493955720067656,0.1839133118060483,0.6501316237835401,0.7152882813404472,0.6862447731380356,0.0,0.0,0.6862447731380356,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,37,1139304855,4.3840086460113525,0.18934463769906162,0.6761231894864703,0.16701536598790548,0.6117791604054464,0.6239837413379029,0.639866843476873,0.0,0.0,0.639866843476873,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,38,1377426521,4.625683546066284,0.15780712766315244,0.8318483204235269,0.30197801783311795,0.6533533984019745,0.5936563440288064,0.680679842493852,0.0,0.0,0.680679842493852,24.0,0.0
Status quo (no rapid test),0.0,1.0,0.0,1.0,0.0,1.0,39,133355962,4.440913677215576,0.12246283200904058,0.7938741247157911,0.17459672108792582,0.782655697527641,0.73783668480503,0.8137300946669199,0.0,0.0,0.8137300946669199,24.0,0.0
